NIB,NPWP,OSS_ID,NAMA_PERUSAHAAN,NAMA_SINGKATAN,ALAMAT,KELURAHAN,DAERAH_ID,KODE_POS,NOMOR_TELPON,JENIS_PERSEROAN,STATUS_BADAN_HUKUM,STATUS_PERSEROAN,FLAG_IMPOR,FLAG_EKSPOR,JENIS_API,NOMOR_API,NIPER,TGL_PERUBAHAN_NIB,STATUS_NIB
743981004040,973101148842469,OSS-0130393,UD WIDIASTUTI NAPITUPULU,UD WIDIAST,JL. CIHAMPELAS NO. 7,BINJAI,ID-90,32842,0864200952,Perum,PROSES,AKTIF,0,1,,,NIPER-96920,2026-01-14,AKTIF
779091824906,765336330199657,OSS-2467468,JANUAR TBK,JANUAR TBK,JALAN TEBET BARAT DALAM NO. 81,BOGOR,ID-79,38022,+62 (175) 094 2215,CV,PROSES,TIDAK AKTIF,0,0,,,,2026-01-20,AKTIF
778280647969,545009025590561,OSS-6556503,CV YULIARTI SARAGIH,YULIARTI S,GG. GARDUJATI NO. 20,BANDUNG,ID-14,69864,+62-79-056-9659,CV,DISAHKAN,DIBEKUKAN,1,1,API-P,17135-API,NIPER-78529,2026-02-14,AKTIF
718945873690,946579562971034,OSS-4134130,BUDIYANTO TBK,BUDIYANTO,JALAN PETA NO. 3,MANADO,ID-18,60102,+62 (0184) 881-0855,CV,TERDAFTAR,DIBEKUKAN,1,1,API-U,15924-API,NIPER-78608,2026-02-05,AKTIF
905776486198,532087670471336,OSS-2217721,NUGROHO,NUGROHO,JL. W.R. SUPRATMAN NO. 0,PADANG SIDEMPUAN,ID-20,38240,(0614) 413-6585,Perum,PROSES,AKTIF,0,1,,,NIPER-92658,2026-01-20,AKTIF
562325056681,571256867952093,OSS-8647325,UD MANDALA JANUAR (PERSERO) TBK,UD MANDALA,GANG RAYA SETIABUDHI NO. 5,TANGERANG,ID-76,55958,+62-811-900-0017,Firma,PROSES,AKTIF,1,0,API-P,95052-API,,2026-02-25,AKTIF
197426941117,694318336583928,OSS-1871803,CV HUTAGALUNG PRASETYO TBK,HUTAGALUNG,JL. JOYOBOYO NO. 328,SORONG,ID-30,71856,+62-067-148-9815,PT,TERDAFTAR,AKTIF,0,1,,,NIPER-32010,2026-02-08,AKTIF
365348563374,884868096548070,OSS-4038767,PD PRABOWO LAKSMIWATI (DUPLICATE),PD PRABOWO,JALAN KEBONJATI NO. 3,MAGELANG,ID-98,43022,+62-68-010-4924,Perum,TERDAFTAR,AKTIF,0,1,,,NIPER-21243,2026-01-23,AKTIF
334453975082,903856980284402,OSS-7836268,PERUM SIHOMBING (PERSERO) TBK,PERUM SIHO,JALAN PASIRKOJA NO. 75,MALANG,ID-91,79260,(008) 238-2000,PT,PROSES,AKTIF,1,1,API-P,29780-API,NIPER-67824,2026-02-27,AKTIF
026224789225,182613506210840,OSS-1579970,CV SUSANTI NOVITASARI (PERSERO) TBK,SUSANTI NO,GANG K.H. WAHID HASYIM NO. 86,MEDAN,ID-18,83681,(082) 140 7373,Perum,PROSES,AKTIF,0,1,,,NIPER-08714,2026-02-13,AKTIF
327186645413,073995154886098,OSS-3700561,PERUM WIBISONO RAJATA TBK,PERUM WIBI,GG. RONGGOWARSITO NO. 370,GORONTALO,ID-81,26827,+62 (081) 879-3548,CV,TERDAFTAR,AKTIF,1,1,API-P,86869-API,NIPER-80615,2026-02-11,AKTIF
934697865316,624694551500579,OSS-0634997,CV HAKIM,HAKIM,JALAN MOCH. RAMDAN NO. 987,MEDAN,ID-71,12848,(094) 447-4006,Firma,TERDAFTAR,AKTIF,1,1,API-P,75615-API,NIPER-13501,2026-02-16,AKTIF
564928247497,233379497977448,OSS-7244017,PD SUWARNO RAHIMAH,PD SUWARNO,JL. K.H. WAHID HASYIM NO. 688,MEULABOH,ID-94,42219,+62 (584) 499 8686,Perum,PROSES,TIDAK AKTIF,0,1,,,NIPER-07456,2026-01-24,AKTIF
864093942517,432047634557387,OSS-4217500,PD NAMAGA TBK,PD NAMAGA,JALAN KH AMIN JASUTA NO. 4,MOJOKERTO,ID-87,93796,+62 (0564) 121 2389,Firma,TERDAFTAR,AKTIF,1,1,API-P,97098-API,NIPER-87034,2026-02-21,AKTIF
973518962252,756002230234056,OSS-7712515,UD JAILANI,UD JAILANI,GG. CIKUTRA TIMUR NO. 66,TARAKAN,ID-10,23927,088 447 9098,PT,DISAHKAN,TIDAK AKTIF,1,0,API-P,63615-API,,2026-01-11,AKTIF
056470274118,831650188295742,OSS-7592296,PT UTAMA PRADANA TBK,UTAMA PRAD,JL. DIPENOGORO NO. 673,BANDAR LAMPUNG,ID-62,65078,+62 (0465) 156 4380,Firma,PROSES,AKTIF,1,1,API-U,87599-API,NIPER-57962,2026-02-12,AKTIF
090143276889,924313272126740,OSS-5530763,PERUM RAHMAWATI NAINGGOLAN TBK,PERUM RAHM,JL. IR. H. DJUANDA NO. 80,LUBUKLINGGAU,ID-11,00520,+62 (061) 762 0442,CV,TERDAFTAR,TIDAK AKTIF,0,1,,,NIPER-32409,2026-02-05,AKTIF
239890857257,482282186822831,OSS-2429015,PERUM JAILANI SITORUS,PERUM JAIL,GG. VETERAN NO. 18,BEKASI,ID-18,75778,+62 (131) 139 8404,Firma,DISAHKAN,TIDAK AKTIF,0,1,,,NIPER-11977,2026-02-14,AKTIF
079619909798,965913118708781,OSS-5749167,PD SINAGA,PD SINAGA,JALAN TEBET BARAT DALAM NO. 8,PALANGKARAYA,ID-64,88516,0820385285,CV,DISAHKAN,AKTIF,0,1,,,NIPER-79401,2026-02-11,AKTIF
570298705616,075758994592911,OSS-6221150,PD HAKIM PRAKASA,PD HAKIM P,JALAN ASIA AFRIKA NO. 185,TEGAL,ID-66,08982,(0854) 115 6917,Firma,DISAHKAN,DIBEKUKAN,1,0,API-U,54955-API,,2026-01-13,AKTIF
587825731302,203735405334016,OSS-4785060,CV MANDASARI HIDAYAT,MANDASARI,GANG CIUMBULEUIT NO. 214,MADIUN,ID-52,81932,+62 (06) 152-5019,Perum,TERDAFTAR,TIDAK AKTIF,0,1,,,NIPER-17798,2026-01-12,AKTIF
336269158544,097794911620463,OSS-4975007,NATSIR,NATSIR,JALAN IR. H. DJUANDA NO. 499,PAGARALAM,ID-29,00507,+62-020-225-2433,PT,PROSES,DIBEKUKAN,1,0,API-P,82720-API,,2026-02-18,AKTIF
698611504080,413754423211432,OSS-4307352,RAMADAN (PERSERO) TBK,RAMADAN (P,JL. OTTO ISKANDARDINATA NO. 83,BANDA ACEH,ID-46,15791,+62-38-618-2436,CV,TERDAFTAR,AKTIF,0,1,,,NIPER-61413,2026-01-05,AKTIF
713044623642,683854861460282,OSS-6174015,CV YULIANTI UWAIS,YULIANTI U,JALAN BKR NO. 40,PEKALONGAN,ID-53,98079,088 717 0726,PT,TERDAFTAR,TIDAK AKTIF,0,0,,,,2026-02-11,AKTIF
542520464124,492036895579133,OSS-6524394,SUSANTI (PERSERO) TBK,SUSANTI (P,JALAN MONGINSIDI NO. 74,MANADO,ID-43,94449,0817165673,CV,DISAHKAN,AKTIF,0,0,,,,2026-02-21,AKTIF
135800401041,459642297125296,OSS-7188397,UD SINAGA LAKSMIWATI (PERSERO) TBK,UD SINAGA,JL. KUTISARI SELATAN NO. 7,TANJUNGBALAI,ID-18,17030,+62-763-715-3988,Perum,DISAHKAN,TIDAK AKTIF,1,0,API-U,54728-API,,2026-01-29,AKTIF
876265391677,874800506362285,OSS-5784335,PERUM FUJIATI,PERUM FUJI,JL. K.H. WAHID HASYIM NO. 55,MADIUN,ID-55,24419,+62-0803-760-4421,PT,PROSES,TIDAK AKTIF,1,0,API-P,80407-API,,2026-02-21,AKTIF
152800648615,779932469649289,OSS-6389996,NASHIRUDDIN,NASHIRUDDI,JALAN CIKAPAYANG NO. 547,KOTA ADMINISTRASI JAKARTA UTARA,ID-29,49442,0828183255,PT,PROSES,DIBEKUKAN,0,0,,,,2026-02-21,AKTIF
903477633869,665149418820553,OSS-6172259,PT WACANA (PERSERO) TBK,WACANA (PE,JALAN SENTOT ALIBASA NO. 9,TANGERANG,ID-12,91228,+62 (95) 020-7113,Firma,TERDAFTAR,DIBEKUKAN,0,0,,,,2026-02-27,AKTIF
771062879550,673207788396775,OSS-9784250,PERUM SANTOSO,PERUM SANT,GG. AHMAD YANI NO. 904,PADANG SIDEMPUAN,ID-57,80583,+62 (0692) 990 4360,Firma,TERDAFTAR,DIBEKUKAN,0,1,,,NIPER-45510,2026-02-01,AKTIF
314675361275,156277963044836,OSS-0854566,PD WACANA RAJATA (PERSERO) TBK,PD WACANA,JALAN SADANG SERANG NO. 0,PALOPO,ID-72,39283,+62 (099) 529-8006,Perum,DISAHKAN,TIDAK AKTIF,1,1,API-U,15581-API,NIPER-08358,2026-02-18,AKTIF
143403715243,109156830953122,OSS-5264974,PERUM HARIYAH HALIM TBK,PERUM HARI,GANG PETA NO. 863,PANGKALPINANG,ID-90,78101,+62-012-448-0569,Firma,TERDAFTAR,DIBEKUKAN,1,1,API-P,42118-API,NIPER-74900,2026-02-21,AKTIF
927848869051,029476334083888,OSS-7324310,DONGORAN,DONGORAN,GG. PACUAN KUDA NO. 5,MANADO,ID-37,74398,(010) 703 0378,CV,PROSES,TIDAK AKTIF,0,0,,,,2026-02-12,AKTIF
837801820433,971895690705626,OSS-0856411,PERUM NARPATI,PERUM NARP,JL. PASIR KOJA NO. 246,BANJARMASIN,ID-73,20046,+62 (052) 654-6103,Firma,PROSES,DIBEKUKAN,0,0,,,,2026-01-18,AKTIF
330206457355,197261297606238,OSS-8797967,CV NAPITUPULU PRASETYO,NAPITUPULU,GANG RUMAH SAKIT NO. 05,TANGERANG,ID-12,02760,+62 (091) 473 8636,Perum,TERDAFTAR,TIDAK AKTIF,0,0,,,,2026-01-22,AKTIF
783600603105,911210467916508,OSS-1261147,PD SANTOSO WACANA TBK,PD SANTOSO,JL. KUTAI NO. 3,BENGKULU,ID-95,17843,+62-54-380-0158,Perum,TERDAFTAR,TIDAK AKTIF,0,1,,,NIPER-27029,2026-01-20,AKTIF
751010472639,667659215033047,OSS-3828183,CV PRAYOGA MARDHIYAH TBK,PRAYOGA MA,GANG M.H THAMRIN NO. 3,PEKALONGAN,ID-39,91610,+62 (0902) 385-3729,Firma,TERDAFTAR,TIDAK AKTIF,1,1,API-P,97177-API,NIPER-47795,2026-01-31,AKTIF
183035142716,859842097242916,OSS-9379566,KUSWANDARI LATUPONO,KUSWANDARI,GANG WARINGIN NO. 4,LHOKSEUMAWE,ID-26,96383,(0485) 204 3791,PT,PROSES,TIDAK AKTIF,0,1,,,NIPER-96016,2026-02-09,AKTIF
907056951063,611287408117306,OSS-9938214,CV PALASTRI TBK,PALASTRI T,JL. ABDUL MUIS NO. 2,BANJARMASIN,ID-24,21850,+62 (608) 319 1260,Perum,PROSES,AKTIF,1,1,API-U,48589-API,NIPER-65498,2026-02-16,AKTIF
316781875444,189796089499934,OSS-3097430,CV NASYIDAH SAPTONO,NASYIDAH S,JALAN STASIUN WONOKROMO NO. 57,LUBUKLINGGAU,ID-77,34384,(0364) 798-5066,Perum,PROSES,DIBEKUKAN,0,0,,,,2026-02-23,AKTIF
386888917879,150596257197609,OSS-3201265,PERUM PERMATA PURWANTI (PERSERO) TBK (DUPLICATE),PERUM PERM,GG. CIWASTRA NO. 0,BOGOR,ID-68,75585,+62 (077) 741-2746,Perum,TERDAFTAR,DIBEKUKAN,1,1,API-P,92118-API,NIPER-82419,2026-01-18,AKTIF
140226808146,355066654079137,OSS-0571132,CV PRADIPTA SIMANJUNTAK TBK,PRADIPTA S,GG. ERLANGGA NO. 3,TERNATE,ID-98,68445,(055) 201 3320,CV,PROSES,TIDAK AKTIF,0,0,,,,2026-02-01,AKTIF
846954495697,755612340015229,OSS-0401507,CV RAHAYU SAPUTRA (PERSERO) TBK,RAHAYU SAP,JL. DR. DJUNJUNAN NO. 22,SEMARANG,ID-84,34220,082 419 8577,PT,PROSES,TIDAK AKTIF,1,1,API-P,87341-API,NIPER-37230,2026-01-07,AKTIF
819236534606,790382107806904,OSS-2398471,PERUM DABUKKE AGUSTINA (PERSERO) TBK,PERUM DABU,JL. SOEKARNO HATTA NO. 64,SUNGAI PENUH,ID-64,48954,(0876) 989-9927,PT,DISAHKAN,DIBEKUKAN,1,0,API-U,51758-API,,2026-02-04,AKTIF
354905360463,678292731247649,OSS-5163489,PERUM GUNARTO TBK,PERUM GUNA,JL. RAYA UJUNGBERUNG NO. 7,PAYAKUMBUH,ID-60,33090,+62-040-223-1090,CV,PROSES,AKTIF,0,0,,,,2026-01-08,AKTIF
209395159274,504167313291135,OSS-9070186,PERUM PRASETYO,PERUM PRAS,GG. AHMAD DAHLAN NO. 249,TARAKAN,ID-31,62272,(081) 599-9567,CV,DISAHKAN,DIBEKUKAN,1,1,API-U,02482-API,NIPER-34619,2026-02-25,AKTIF
905429094790,313307983627524,OSS-7625340,PT WINARSIH,WINARSIH,GG. CIUMBULEUIT NO. 495,BATAM,ID-37,81561,+62 (69) 592 9267,CV,TERDAFTAR,AKTIF,0,0,,,,2026-02-01,AKTIF
430475838990,486627177860381,OSS-7654237,PD PRATIWI PUTRA TBK,PD PRATIWI,GG. H.J MAEMUNAH NO. 82,GORONTALO,ID-37,04242,+62 (0835) 181 5994,Perum,PROSES,AKTIF,0,0,,,,2026-01-29,AKTIF
697357790714,163356588043416,OSS-5182755,PERUM SANTOSO NAJMUDIN,PERUM SANT,JALAN MOCH. TOHA NO. 3,GORONTALO,ID-50,33952,+62 (011) 790-8075,PT,TERDAFTAR,AKTIF,1,1,API-U,95794-API,NIPER-72846,2026-01-25,AKTIF
160312191442,381454032741546,OSS-4225592,PD HIDAYANTO OKTAVIANI,PD HIDAYAN,GG. RAJAWALI BARAT NO. 11,TANGERANG,ID-84,29783,+62 (84) 538 1291,CV,DISAHKAN,TIDAK AKTIF,1,0,API-P,66040-API,,2026-02-12,AKTIF
785092250074,912978446356494,OSS-8729382,PERUM WIJAYA,PERUM WIJA,JALAN JOYOBOYO NO. 833,PALEMBANG,ID-23,59602,+62 (349) 214 3921,CV,DISAHKAN,DIBEKUKAN,0,1,,,NIPER-23996,2026-01-02,AKTIF
693957875207,020426201971212,OSS-4139369,PD NASYIDAH PURNAWATI TBK,PD NASYIDA,GG. LEMBONG NO. 267,KEDIRI,ID-57,92276,+62-75-988-9786,Perum,DISAHKAN,TIDAK AKTIF,0,1,,,NIPER-53394,2026-01-25,AKTIF
493783063963,845269694439164,OSS-9701693,CV PERMATA (PERSERO) TBK,PERMATA (P,JL. CIHAMPELAS NO. 301,BOGOR,ID-67,41903,+62 (006) 153-7221,Perum,PROSES,DIBEKUKAN,1,0,API-P,55668-API,,2026-01-09,AKTIF
621045069651,985058301410651,OSS-8960184,UD WASITA TBK (DUPLICATE),UD WASITA,GG. CIKAPAYANG NO. 657,KOTA ADMINISTRASI JAKARTA PUSAT,ID-44,19924,(0750) 947-5335,Perum,TERDAFTAR,DIBEKUKAN,1,1,API-P,81123-API,NIPER-70172,2026-02-21,AKTIF
859017524001,755049357814127,OSS-7015338,PERUM MANSUR WIJAYANTI (PERSERO) TBK,PERUM MANS,JL. MOCH. TOHA NO. 1,SUNGAI PENUH,ID-90,40074,+62-0262-843-2376,CV,TERDAFTAR,TIDAK AKTIF,0,1,,,NIPER-03567,2026-02-19,AKTIF
236537558491,282642491485961,OSS-8946585,PD PRASETYO (PERSERO) TBK,PD PRASETY,GG. GEDEBAGE SELATAN NO. 792,DENPASAR,ID-22,28115,+62-71-689-2321,CV,DISAHKAN,DIBEKUKAN,0,1,,,NIPER-71146,2026-02-25,AKTIF
878930381476,026317605540867,OSS-7621098,CV NAJMUDIN TBK,NAJMUDIN T,JALAN CIHAMPELAS NO. 67,KOTA ADMINISTRASI JAKARTA UTARA,ID-12,59730,+62-0753-745-0883,CV,PROSES,TIDAK AKTIF,1,0,API-U,06829-API,,2026-02-12,AKTIF
451897095186,143817195103455,OSS-3834724,CV PRATAMA (PERSERO) TBK,PRATAMA (P,GG. MOCH. RAMDAN NO. 231,CIREBON,ID-20,45732,+62 (241) 423-2417,Firma,TERDAFTAR,AKTIF,0,0,,,,2026-01-10,AKTIF
845385208693,097481007559352,OSS-1671396,UD PERTIWI NASYIAH TBK,UD PERTIWI,JALAN CEMPAKA NO. 60,MALANG,ID-69,13910,+62 (174) 787 5452,Perum,TERDAFTAR,DIBEKUKAN,1,1,API-P,14275-API,NIPER-97629,2026-02-26,AKTIF
693959882033,082244642409501,OSS-8539014,PD YUNIAR (PERSERO) TBK,PD YUNIAR,GG. ANTAPANI LAMA NO. 589,CIMAHI,ID-59,03237,+62 (062) 691 5361,Firma,TERDAFTAR,DIBEKUKAN,1,0,API-P,97198-API,,2026-01-26,AKTIF
480664634420,827542119549316,OSS-7302434,PERUM NATSIR TBK,PERUM NATS,JALAN BANGKA RAYA NO. 0,PALOPO,ID-21,91586,+62 (909) 074 2567,PT,TERDAFTAR,TIDAK AKTIF,0,1,,,NIPER-33283,2026-02-01,AKTIF
451454411871,613151669064818,OSS-8402488,PT FIRMANSYAH (PERSERO) TBK,FIRMANSYAH,GG. SUKABUMI NO. 68,BUKITTINGGI,ID-33,16385,+62 (0779) 978-6318,PT,DISAHKAN,TIDAK AKTIF,1,1,API-U,30067-API,NIPER-73173,2026-01-31,AKTIF
593012508955,377678004377772,OSS-1244462,PD PRASETYO,PD PRASETY,JALAN PHH. MUSTOFA NO. 96,TANJUNGPINANG,ID-15,03990,+62-763-163-1907,CV,TERDAFTAR,TIDAK AKTIF,0,1,,,NIPER-91363,2026-01-21,AKTIF
751404445376,349156201840503,OSS-2613716,PRAYOGA (PERSERO) TBK,PRAYOGA (P,JALAN SENTOT ALIBASA NO. 00,PANGKALPINANG,ID-26,16917,+62 (0187) 861 4873,Firma,TERDAFTAR,AKTIF,0,0,,,,2026-02-01,AKTIF
324651835914,612014079834007,OSS-7160108,FARIDA PERMADI (DUPLICATE),FARIDA PER,JALAN JEND. SUDIRMAN NO. 553,SINGKAWANG,ID-98,53175,+62 (86) 122 4000,PT,DISAHKAN,DIBEKUKAN,1,1,API-U,25937-API,NIPER-58183,2026-02-24,AKTIF
093728765038,831552328384935,OSS-2540402,PD LAILASARI MAULANA,PD LAILASA,GANG RAWAMANGUN NO. 510,TIDORE KEPULAUAN,ID-70,25054,+62-567-729-9854,PT,DISAHKAN,AKTIF,1,0,API-P,72343-API,,2026-01-13,AKTIF
927559467267,708570747807729,OSS-5452418,PD WAHYUDIN,PD WAHYUDI,JL. CEMPAKA NO. 34,KOTA ADMINISTRASI JAKARTA BARAT,ID-12,45324,+62 (87) 196-0528,PT,DISAHKAN,AKTIF,0,0,,,,2026-01-14,AKTIF
213719068265,616363782579390,OSS-9006789,ANDRIANI ANDRIANI (PERSERO) TBK,ANDRIANI A,GANG PASTEUR NO. 3,SOLOK,ID-71,78794,(0590) 757-8250,CV,DISAHKAN,TIDAK AKTIF,1,1,API-U,45985-API,NIPER-04948,2026-01-12,AKTIF
700831183272,231755134827676,OSS-9941707,PERUM ARYANI,PERUM ARYA,GANG PELAJAR PEJUANG NO. 782,MOJOKERTO,ID-49,71340,+62 (026) 418-7238,CV,PROSES,DIBEKUKAN,0,0,,,,2026-01-09,AKTIF
585960242203,402035337471510,OSS-5612995,PT DABUKKE SAEFULLAH,DABUKKE SA,JL. GEGERKALONG HILIR NO. 340,MADIUN,ID-45,05945,(066) 840-7367,Firma,TERDAFTAR,TIDAK AKTIF,0,1,,,NIPER-80890,2026-01-24,AKTIF
837522766909,989412211259210,OSS-6431717,PD TARIHORAN ANGGRIAWAN (PERSERO) TBK,PD TARIHOR,GG. S. PARMAN NO. 4,BINJAI,ID-19,14877,+62 (059) 596-8091,PT,PROSES,AKTIF,0,0,,,,2026-02-08,AKTIF
546124103472,809990207371284,OSS-9371763,CV PRADANA WINARNO,PRADANA WI,JALAN INDRAGIRI NO. 806,KOTA ADMINISTRASI JAKARTA SELATAN,ID-82,98259,+62 (640) 524-4989,Perum,PROSES,AKTIF,1,1,API-P,84017-API,NIPER-40633,2026-01-29,AKTIF
252210407843,206700400529707,OSS-7858753,UD WIBISONO HASANAH,UD WIBISON,GG. RAJAWALI BARAT NO. 3,SINGKAWANG,ID-81,68920,(0304) 764 7458,Firma,TERDAFTAR,AKTIF,0,0,,,,2026-02-02,AKTIF
599508914233,029276405473986,OSS-2214051,PT NASYIDAH WIBISONO,NASYIDAH W,GG. RAJIMAN NO. 73,PURWOKERTO,ID-94,47852,+62 (0744) 203 5944,CV,TERDAFTAR,TIDAK AKTIF,0,1,,,NIPER-10238,2026-01-17,AKTIF
649762847178,045121405292582,OSS-7666642,CV LAZUARDI MAHESWARA TBK,LAZUARDI M,GG. SILIWANGI NO. 952,SAWAHLUNTO,ID-82,29779,+62-582-218-1372,CV,TERDAFTAR,DIBEKUKAN,1,0,API-P,46371-API,,2026-03-02,AKTIF
365348563374,884868096548070,OSS-4038767,PD PRABOWO LAKSMIWATI,PD PRABOWO,JL. STASIUN WONOKROMO NO. 9,MAGELANG,ID-98,43022,+62-68-010-4924,Perum,TERDAFTAR,AKTIF,0,1,,,NIPER-21243,2026-01-23,AKTIF
346444274030,739127483631029,OSS-8362933,PD DAMANIK (DUPLICATE),PD DAMANIK,JL. INDRAGIRI NO. 74,BIMA,ID-10,75738,+62-007-518-7324,PT,TERDAFTAR,TIDAK AKTIF,1,0,API-U,24962-API,,2026-01-10,AKTIF
767384291846,122391824514065,OSS-3402926,PD WASTUTI PRATAMA (PERSERO) TBK,PD WASTUTI,GANG ASTANA ANYAR NO. 37,KOTAMOBAGU,ID-27,19754,+62 (39) 728 0187,CV,PROSES,DIBEKUKAN,0,1,,,NIPER-05284,2026-02-24,AKTIF
437652453095,717100330836997,OSS-3108402,UD NATSIR PRATIWI,UD NATSIR,JALAN PELAJAR PEJUANG NO. 63,PANGKALPINANG,ID-54,57210,+62 (078) 442-4943,Perum,PROSES,AKTIF,1,0,API-P,08229-API,,2026-02-01,AKTIF
464844273983,565239188676227,OSS-3533406,JAILANI ZULKARNAIN,JAILANI ZU,JL. PASTEUR NO. 142,MEDAN,ID-62,34526,+62-628-862-3357,Perum,DISAHKAN,DIBEKUKAN,0,1,,,NIPER-04445,2026-01-26,AKTIF
809166965276,245011981158997,OSS-3036501,NASYIDAH PRADIPTA (PERSERO) TBK,NASYIDAH P,JL. SUKAJADI NO. 745,MADIUN,ID-33,72056,+62 (0052) 051-9240,Firma,DISAHKAN,TIDAK AKTIF,0,1,,,NIPER-47193,2026-01-15,AKTIF
069014971103,847156756650518,OSS-8601674,PERUM ZULAIKA (PERSERO) TBK,PERUM ZULA,JALAN SOEKARNO HATTA NO. 6,BANDA ACEH,ID-10,50566,+62-0754-024-2861,Perum,TERDAFTAR,AKTIF,0,0,,,,2026-02-04,AKTIF
907726925232,099662725070120,OSS-0840758,CV MAULANA KUSWANDARI,MAULANA KU,GANG KUTAI NO. 3,PAYAKUMBUH,ID-57,87873,+62 (0053) 867 6770,Perum,PROSES,DIBEKUKAN,1,0,API-P,37379-API,,2026-02-25,AKTIF
781291428341,108099693084887,OSS-2563942,PERUM MELANI ISWAHYUDI TBK,PERUM MELA,JL. KENDALSARI NO. 2,PALOPO,ID-64,29927,+62 (037) 314-5303,CV,TERDAFTAR,DIBEKUKAN,0,0,,,,2026-02-03,AKTIF
044999657117,582003089995778,OSS-3658359,PT SAPUTRA NABABAN (PERSERO) TBK,SAPUTRA NA,JL. SUNIARAJA NO. 417,PEKALONGAN,ID-71,30115,089 264 2109,Perum,PROSES,DIBEKUKAN,1,0,API-P,96733-API,,2026-02-04,AKTIF
329451409364,983856255870914,OSS-0937840,PT MANDALA MANSUR,MANDALA MA,JL. PELAJAR PEJUANG NO. 6,SURAKARTA,ID-88,77860,+62 (751) 151 3906,Perum,PROSES,TIDAK AKTIF,0,0,,,,2026-01-01,AKTIF
846910276554,231593208266193,OSS-1459437,CV RAJASA,RAJASA,GANG IR. H. DJUANDA NO. 2,KEDIRI,ID-95,55148,(0759) 147 0251,PT,TERDAFTAR,DIBEKUKAN,1,0,API-P,08547-API,,2026-01-24,AKTIF
460876092734,260969964891497,OSS-5524808,UD WAHYUDIN,UD WAHYUDI,JL. JEND. SUDIRMAN NO. 8,MADIUN,ID-60,59304,+62-269-568-3481,Perum,PROSES,DIBEKUKAN,0,1,,,NIPER-69099,2026-01-18,AKTIF
864093942517,432047634557387,OSS-4217500,PD NAMAGA TBK (DUPLICATE),PD NAMAGA,JALAN KH AMIN JASUTA NO. 4,MOJOKERTO,ID-87,93796,+62 (0564) 121 2389,Firma,TERDAFTAR,AKTIF,1,1,API-P,97098-API,NIPER-87034,2026-02-21,AKTIF
331280989071,941121248388989,OSS-0279745,PT NURAINI,NURAINI,JL. CIKAPAYANG NO. 625,TIDORE KEPULAUAN,ID-11,48190,(0440) 063 0029,PT,PROSES,AKTIF,0,1,,,NIPER-43320,2026-01-23,AKTIF
239791378765,530073095055605,OSS-7121988,PERUM MANSUR,PERUM MANS,GANG GEDEBAGE SELATAN NO. 0,KOTA ADMINISTRASI JAKARTA BARAT,ID-80,86401,+62-042-462-4561,CV,PROSES,AKTIF,1,1,API-U,85174-API,NIPER-46004,2026-01-20,AKTIF
563790529687,701793146207174,OSS-5637883,UD WINARNO PRADIPTA TBK,UD WINARNO,JALAN RUNGKUT INDUSTRI NO. 393,TASIKMALAYA,ID-28,04369,(055) 400 6701,Firma,PROSES,DIBEKUKAN,1,0,API-U,96966-API,,2026-01-25,AKTIF
241220571480,909731948967387,OSS-9012934,PERUM DONGORAN WASKITA (DUPLICATE),PERUM DONG,GANG JAYAWIJAYA NO. 0,BATU,ID-30,09083,087 120 9967,Perum,TERDAFTAR,TIDAK AKTIF,0,0,,,,2026-02-19,AKTIF
652782546305,941567117753987,OSS-2458198,MAYASARI WINARSIH TBK,MAYASARI W,GANG RAYA SETIABUDHI NO. 805,TERNATE,ID-66,59726,083 950 7051,PT,TERDAFTAR,DIBEKUKAN,0,1,,,NIPER-30696,2026-03-01,AKTIF
052024994085,697123718107550,OSS-9526650,SIREGAR,SIREGAR,JL. LASWI NO. 8,PROBOLINGGO,ID-88,23571,+62 (41) 595 2867,Firma,DISAHKAN,DIBEKUKAN,1,1,API-U,04116-API,NIPER-74672,2026-02-10,AKTIF
993757927085,531665043448466,OSS-1177162,PT NAJMUDIN SETIAWAN,NAJMUDIN S,JL. K.H. WAHID HASYIM NO. 272,PARIAMAN,ID-45,22625,+62 (483) 152 2930,Perum,TERDAFTAR,DIBEKUKAN,1,0,API-U,11796-API,,2026-03-02,AKTIF
582063661718,789465299043678,OSS-2061756,PERUM ANDRIANI PANGESTU TBK,PERUM ANDR,GG. JAKARTA NO. 13,LANGSA,ID-37,53760,(0755) 622-9237,Firma,TERDAFTAR,AKTIF,1,0,API-P,52779-API,,2026-01-08,AKTIF
072750521469,818955923921518,OSS-2097535,UD ANGGRIAWAN ARDIANTO,UD ANGGRIA,GANG R.E MARTADINATA NO. 853,PALU,ID-64,36810,(030) 154 9381,Perum,TERDAFTAR,AKTIF,0,0,,,,2026-02-07,AKTIF
680748829678,200993825676959,OSS-8058546,PD SALAHUDIN (PERSERO) TBK,PD SALAHUD,GANG RAYA SETIABUDHI NO. 924,KEDIRI,ID-96,77855,+62 (0597) 693 9864,PT,TERDAFTAR,DIBEKUKAN,0,0,,,,2026-01-11,AKTIF
247395231676,126917866337521,OSS-2432491,UD SURYATMI LESTARI,UD SURYATM,JALAN R.E MARTADINATA NO. 6,GORONTALO,ID-15,85047,080 783 0962,PT,DISAHKAN,AKTIF,1,0,API-U,63978-API,,2026-01-13,AKTIF
