NIB,NPWP_PERSEROAN,NAMA_PERSEROAN,NAMA_SINGKATAN,JENIS_PERSEROAN,STATUS_BADAN_HUKUM,STATUS_PERSEROAN,ALAMAT_PERSEROAN,KELURAHAN_PERSEROAN,PERSEROAN_DAERAH_ID,KODE_POS_PERSEROAN,FLAG_IMPOR,FLAG_EKSPOR,JENIS_API,TGL_PERUBAHAN_NIB,STATUS_NIB,IS_NPWP_INVALID,IS_INCOMPLETE,IS_DAERAH_VALID,IS_STALE,IS_CLEANED,CLEANSING_TIMESTAMP
0000000000000,03.436.640.4-078.749,PT MEGANTARA HANDAYANI,PT,UD,Berbadan Hukum,Dibekukan,Jl.. Raya Ujungberung No.. 448,GORONTALO,35,,N,Y,,2024-03-14,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7863014211773,34.710.545.8-667.267,UD YULIARTI,UD,Firma,Berbadan Hukum,Dibekukan,Gang Suryakencana No.. 920,DENPASAR,33,,N,N,,2025-09-30,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
1050474410750,72.672.890.2-014.419,UD SUWARNO,UD,PT,Belum Berbadan Hukum,Tidak Aktif,Gg. Cikutra Timur No.. 9,,32,,N,N,,2025-06-22,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
6200900366802,60.773.270.6-285.296,PD MANDALA ZULKARNAIN,PD,Perum,Berbadan Hukum,Tidak Aktif,Jl.. Kebonjati No.. 058,JAMBI,51,,Y,N,API-P,2025-05-31,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8384463766886,27.638.122.1-178.121,PERUM NUGROHO TBK,PERUM,Perum,Belum Berbadan Hukum,Tidak Aktif,Jalan Kiaracondong No.. 3,SAWAHLUNTO,12,,N,Y,,2023-04-26,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4703242644876,98.916.692.9-856.723,CV DONGORAN ANGGRIAWAN (PERSERO) TBK,CV,Perum,Belum Berbadan Hukum,Dibekukan,Gg. Erlangga No.. 782,BANJAR,21,,N,Y,,2025-03-22,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4141246765358,75.211.537.9-636.014,PD WINARNO,PD,Firma,Berbadan Hukum,Tidak Aktif,Gg. Tubagus Ismail No.. 7,MAKASSAR,31,,Y,Y,API-P,2025-09-26,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
4207604978362,49.490.275.5-908.753,PD SIRAIT (PERSERO) TBK,PD,CV,Berbadan Hukum,Dibekukan,Gang Ciwastra No.. 34,,21,,Y,N,API-P,2024-06-22,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
8055261143397,21.989.823.5-382.170,PD HUTASOIT HIDAYAT,PD,PT,Belum Berbadan Hukum,Dibekukan,Gg. Ahmad Yani No.. 879,KOTA ADMINISTRASI JAKARTA SELATAN,91,,Y,N,API-P,2023-10-05,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7340095515091,27.870.778.1-812.555,PERUM UTAMA ASTUTI,,CV,Berbadan Hukum,Tidak Aktif,Jl.. Gedebage Selatan No.. 2,TEGAL,33,,Y,N,API-U,2025-03-01,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
2695756575964,74.323.728.0-076.943,UD RIYANTI,UD,CV,Belum Berbadan Hukum,Aktif,Gg. Astana Anyar No.. 02,MALANG,35,,N,N,,2025-03-05,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5873527940970,78.905.019.8-220.386,UD MUSTOFA (PERSERO) TBK,,Firma,Belum Berbadan Hukum,Aktif,Jalan Moch. Toha No.. 9,BALIKPAPAN,73,,N,N,,2025-01-18,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2779958833726,11.889.589.4-405.601,PD WIDIASTUTI SINAGA,PD,UD,Berbadan Hukum,Tidak Aktif,Gang M.T Haryono No.. 7,PADANGPANJANG,35,,N,N,,2024-05-22,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0000000000000,85.225.866.1-377.025,CV SINAGA DAMANIK,CV,PT,Berbadan Hukum,Dibekukan,Gg. Suniaraja No.. 78,PAYAKUMBUH,21,,Y,Y,API-U,2024-05-31,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7781173712383,74.105.825.8-006.532,PT SIHOMBING,PT,Perum,Berbadan Hukum,Dibekukan,Jalan Phh. Mustofa No.. 7,PANGKALPINANG,31,,N,Y,,2024-11-05,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5366427742152,19.592.603.5-464.163,CV WIBOWO (PERSERO) TBK,CV,PT,Berbadan Hukum,Dibekukan,Gg. Dipenogoro No.. 1,KOTA ADMINISTRASI JAKARTA PUSAT,12,,N,Y,,2023-12-11,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1354823630196,32.147.862.5-628.522,PD MAULANA WIBOWO,PD,CV,Belum Berbadan Hukum,Tidak Aktif,Gg. Surapati No.. 178,DENPASAR,51,,N,N,,2025-02-20,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5406824634545,52.326.848.1-306.440,PD PRASTUTI PRASTUTI,PD,Firma,Belum Berbadan Hukum,Dibekukan,Gg. M.H Thamrin No.. 00,PALU,32,,Y,N,API-P,2024-02-18,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1257791199370,68.688.414.4-664.059,CV ISWAHYUDI OKTAVIANI,CV,UD,Belum Berbadan Hukum,Tidak Aktif,Jalan Jakarta No.. 2,BATU,73,,N,Y,,2025-06-04,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9859418145273,93.073.567.2-721.698,PT PUDJIASTUTI,PT,Firma,Belum Berbadan Hukum,Tidak Aktif,Jl.. Jamika No.. 050,,12,,Y,N,API-U,2023-07-13,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6816263391265,58.822.530.5-151.346,PD UTAMI TBK,,Firma,Berbadan Hukum,Aktif,Jalan Suniaraja No.. 6,KOTA ADMINISTRASI JAKARTA SELATAN,35,,Y,N,API-U,2023-09-01,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8729276189377,40.825.636.8-525.414,PERUM SIRAIT TBK,PERUM,CV,Berbadan Hukum,Aktif,Jalan Rajawali Barat No.. 7,PEKANBARU,12,,Y,Y,API-U,2025-04-23,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9731637914012,56.517.286.1-038.726,PERUM KURNIAWAN,PERUM,Perum,Belum Berbadan Hukum,Tidak Aktif,Gang Jend. Sudirman No.. 7,BEKASI,12,,N,N,,2024-03-03,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1913236420724,05.643.411.4-583.776,UD HUTAPEA NOVITASARI,,Firma,Belum Berbadan Hukum,Tidak Aktif,Gg. Lembong No.. 04,KUPANG,18,,N,Y,,2023-08-30,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
1251811998897,95.440.976.8-619.662,PERUM UTAMA,,CV,Belum Berbadan Hukum,Aktif,Jalan Pelajar Pejuang No.. 37,LUBUKLINGGAU,91,,Y,Y,API-P,2024-01-23,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2167715009211,01.989.075.9-204.673,UD USADA TBK,UD,Firma,Berbadan Hukum,Aktif,Jl.. Sukajadi No.. 425,SIBOLGA,35,,Y,N,API-P,2025-08-22,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
5470967608868,03.105.898.1-851.793,PD MANGUNSONG MUSTOFA TBK,PD,CV,Belum Berbadan Hukum,Dibekukan,Jalan M.H Thamrin No.. 455,,31,,N,N,,2024-07-06,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5968982862879,47.406.965.3-789.135,PERUM RAHIMAH ZULKARNAIN,PERUM,Firma,Berbadan Hukum,Aktif,Jl.. Yos Sudarso No.. 771,,64,,Y,Y,API-U,2023-08-18,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2429981194412,86.856.983.8-758.296,UD WIDODO MEGANTARA,UD,Perum,Berbadan Hukum,Aktif,Jalan Veteran No.. 43,SINGKAWANG,18,,Y,N,API-U,2023-12-03,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
4446368924452,52.511.518.8-989.585,PERUM KUSWOYO WINARSIH,PERUM,CV,Berbadan Hukum,Aktif,Jl.. Dr. Djunjunan No.. 180,,21,,N,N,,2024-01-07,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0417881052490,34.216.964.9-296.492,PD MANDALA TBK,PD,UD,Belum Berbadan Hukum,Tidak Aktif,Gang Bkr No.. 89,CIREBON,64,,Y,N,API-P,2025-10-21,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
2980148137293,88.157.579.0-040.905,UD LAKSMIWATI (PERSERO) TBK,UD,CV,Berbadan Hukum,Aktif,Gang Suryakencana No.. 39,BINJAI,73,,N,N,,2025-11-06,DICABUT,False,False,True,False,True,2026-06-11 14:21:15
3139816734351,71.891.046.4-784.943,PT PRASTUTI (PERSERO) TBK,PT,UD,Belum Berbadan Hukum,Tidak Aktif,Gg. Ahmad Dahlan No.. 95,PONTIANAK,31,,N,Y,,2025-12-12,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
5208358192226,86.568.529.0-532.930,PERUM LAKSMIWATI HIDAYANTO TBK,PERUM,PT,Belum Berbadan Hukum,Tidak Aktif,Gang Pasirkoja No.. 1,PEMATANGSIANTAR,12,,N,N,,2025-03-21,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2348923358666,36.266.201.1-290.076,PERUM RAMADAN TBK,PERUM,UD,Belum Berbadan Hukum,Tidak Aktif,Jalan Ronggowarsito No.. 027,SUKABUMI,32,90150,Y,N,API-P,2025-02-08,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1367726829337,16.795.779.4-040.663,CV ANGGRIAWAN SIHOMBING TBK,CV,Firma,Belum Berbadan Hukum,Dibekukan,Jl.. Kutai No.. 343,LUBUKLINGGAU,91,,N,N,,2025-10-03,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
9192299542809,65.529.963.3-475.606,UD MAULANA (PERSERO) TBK,UD,Firma,Belum Berbadan Hukum,Dibekukan,Gang Peta No.. 07,PAYAKUMBUH,36,,N,N,,2023-02-11,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3063604144920,04.813.854.4-234.757,PT DONGORAN MANULLANG,,CV,Berbadan Hukum,Dibekukan,Jl.. Suniaraja No.. 44,METRO,21,,N,N,,2024-04-02,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3922862885853,34.618.720.4-875.523,PERUM MAHENDRA TBK,PERUM,PT,Berbadan Hukum,Tidak Aktif,Gang Stasiun Wonokromo No.. 9,TANJUNGBALAI,35,,N,Y,,2025-06-10,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4674118156861,41.677.210.4-668.257,UD FARIDA GUNARTO,UD,CV,Belum Berbadan Hukum,Aktif,Gg. Cihampelas No.. 253,TANGERANG,73,,Y,Y,API-P,2024-10-13,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4037141790734,64.406.147.3-202.697,PERUM SUARTINI,PERUM,PT,Belum Berbadan Hukum,Aktif,Jl.. Stasiun Wonokromo No.. 6,PEKALONGAN,35,,N,N,,2023-05-16,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9821777695644,88.495.680.9-193.845,UD UWAIS,UD,PT,Belum Berbadan Hukum,Aktif,Gg. Kebonjati No.. 4,BALIKPAPAN,51,,N,N,,2025-02-26,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6404153659049,02.486.633.1-374.311,CV ZULKARNAIN KURNIAWAN,CV,PT,Belum Berbadan Hukum,Aktif,Gang Raya Setiabudhi No.. 424,SINGKAWANG,73,,N,N,,2025-06-24,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
9299613137109,15.956.060.7-331.386,PERUM ANGGRAINI TBK,PERUM,CV,Belum Berbadan Hukum,Tidak Aktif,Jl.. Gedebage Selatan No.. 59,SAMARINDA,73,77080,Y,Y,API-P,2023-12-01,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8702085827934,53.321.688.6-319.083,PERUM UTAMA YOLANDA,PERUM,Perum,Belum Berbadan Hukum,Aktif,Gg. Pacuan Kuda No.. 16,SOLOK,33,,Y,N,API-U,2014-09-11,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7854138870305,87.224.654.3-236.571,PT NAPITUPULU NAMAGA,PT,PT,Berbadan Hukum,Tidak Aktif,Gg. Raya Ujungberung No.. 5,BONTANG,33,,Y,N,API-U,2023-01-24,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8900562561209,60.218.829.3-178.821,PD WASKITA LAILASARI (PERSERO) TBK,PD,Firma,Berbadan Hukum,Tidak Aktif,Jalan Cihampelas No.. 2,JAYAPURA,31,,Y,N,API-P,2025-06-26,DIBEKUKAN,False,False,True,False,True,2026-06-11 14:21:15
6732271548411,24.710.649.0-143.838,PT NATSIR TARIHORAN,PT,UD,Belum Berbadan Hukum,Dibekukan,Gang M.H Thamrin No.. 406,,51,,Y,Y,API-U,2025-10-17,DICABUT,False,False,True,False,True,2026-06-11 14:21:15
1911551925099,12.501.125.5-420.452,UD OKTAVIANI TARIHORAN (PERSERO) TBK,UD,PT,Belum Berbadan Hukum,Aktif,Gang Ahmad Yani No.. 9,SORONG,51,,N,N,,2023-12-22,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3100955034902,64.001.610.9-321.422,UD SAEFULLAH LESTARI,UD,CV,Belum Berbadan Hukum,Aktif,Jalan M.H Thamrin No.. 079,TANGERANG SELATAN,18,,Y,N,API-P,2023-07-06,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5166406413367,79.687.694.7-187.687,PT SAFITRI (PERSERO) TBK,PT,CV,Belum Berbadan Hukum,Aktif,Gg. Asia Afrika No.. 85,,36,,N,Y,,2024-04-22,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0000000000000,03.717.435.2-281.317,PD ZULAIKA MANGUNSONG (PERSERO) TBK,PD,CV,Belum Berbadan Hukum,Aktif,Jalan Pasir Koja No.. 96,METRO,31,,N,N,,2025-10-08,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
2704472101493,71.012.025.8-596.823,UD PUSPASARI PALASTRI TBK,UD,Perum,Berbadan Hukum,Tidak Aktif,Jl.. Jakarta No.. 4,MEDAN,31,,N,N,,2025-10-05,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
4136105902802,34.040.099.9-349.124,CV SAMOSIR,CV,Perum,Belum Berbadan Hukum,Dibekukan,Jl.. Siliwangi No.. 6,PALANGKARAYA,12,,Y,N,API-P,2024-10-15,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8952527697210,50.675.856.5-284.238,PERUM GUNARTO,PERUM,Perum,Berbadan Hukum,Tidak Aktif,Jl.. K.H. Wahid Hasyim No.. 7,DUMAI,16,67140,Y,N,API-P,2023-02-27,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0329342335519,57.441.566.7-239.912,PD UTAMI HALIM (PERSERO) TBK,PD,PT,Berbadan Hukum,Tidak Aktif,Gg. Kutisari Selatan No.. 321,,91,,N,Y,,2024-10-21,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5458771044979,68.853.342.9-660.141,PERUM ARYANI NABABAN,PERUM,Firma,Belum Berbadan Hukum,Aktif,Jl.. Ciumbuleuit No.. 05,PALEMBANG,73,,N,Y,,2023-04-14,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6690125816055,81.848.885.4-379.474,PT MANULLANG TBK,,Firma,Belum Berbadan Hukum,Dibekukan,Gg. Ahmad Yani No.. 05,BONTANG,12,,N,N,,2025-07-17,DIBEKUKAN,False,False,True,False,True,2026-06-11 14:21:15
7959349209782,33.638.729.0-310.712,PT AGUSTINA,PT,UD,Berbadan Hukum,Tidak Aktif,Jl.. Pasteur No.. 62,CIMAHI,35,,N,Y,,2023-12-20,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9641863673779,25.358.817.4-557.594,CV WASITA TBK,CV,PT,Berbadan Hukum,Dibekukan,Jl.. Astana Anyar No.. 77,SOLOK,51,,Y,Y,API-P,2024-09-14,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1280489578316,75.472.586.2-172.252,PERUM WINARSIH MANDALA TBK,PERUM,Firma,Berbadan Hukum,Tidak Aktif,Gg. Otto Iskandardinata No.. 18,SUNGAI PENUH,31,,N,N,,2025-11-04,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
0000000000000,05.436.723.4-893.702,PT HARYANTO,PT,CV,Berbadan Hukum,Tidak Aktif,Gang Bangka Raya No.. 80,MEDAN,73,,Y,Y,API-P,2023-10-15,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4069883520078,48.529.494.2-876.854,UD HAKIM SIMANJUNTAK TBK,UD,PT,Belum Berbadan Hukum,Aktif,Jalan Jamika No.. 2,DEPOK,31,,Y,N,API-U,2024-11-14,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
0000000000000,17.130.064.6-912.909,UD PRADANA,,CV,Berbadan Hukum,Tidak Aktif,Jl.. Cikapayang No.. 81,PAGARALAM,36,,Y,N,API-P,2024-01-20,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0718098469979,25.630.550.2-853.543,CV LAILASARI,CV,Firma,Belum Berbadan Hukum,Aktif,Jalan Pasir Koja No.. 0,BOGOR,31,,Y,N,API-U,2023-09-17,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6296558174244,14.411.374.8-391.252,UD PERMATA,UD,Firma,Belum Berbadan Hukum,Dibekukan,Jl.. Jayawijaya No.. 818,KEDIRI,33,,N,Y,,2024-01-05,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6285323319164,90.272.445.7-739.838,PD HARDIANSYAH HIDAYANTO,PD,UD,Berbadan Hukum,Dibekukan,Gang Gedebage Selatan No.. 103,SUKABUMI,36,,N,Y,,2024-05-28,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2491626317774,90.922.279.2-185.148,PT SAEFULLAH (PERSERO) TBK,PT,CV,Berbadan Hukum,Dibekukan,Gang Sentot Alibasa No.. 83,BATU,35,,Y,N,API-P,2024-01-28,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
0311587605457,99.745.399.9-691.275,PT SIREGAR,PT,Perum,Belum Berbadan Hukum,Dibekukan,Gg. Medokan Ayu No.. 19,BANJARMASIN,36,,N,N,,2024-11-18,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
0021512851368,35.032.332.4-860.110,PT NAJMUDIN (PERSERO) TBK,PT,Firma,Berbadan Hukum,Aktif,Jalan M.H Thamrin No.. 7,KOTAMOBAGU,31,52190,N,N,,2023-01-17,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9779109922089,50.586.373.8-813.744,PT PRASASTA,PT,PT,Belum Berbadan Hukum,Dibekukan,Jl.. Soekarno Hatta No.. 8,PONTIANAK,73,35170,N,N,,2023-08-03,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5869507321464,89.823.278.9-204.643,CV SIREGAR MARPAUNG TBK,CV,PT,Belum Berbadan Hukum,Tidak Aktif,Jalan M.H Thamrin No.. 3,,21,,N,Y,,2024-05-16,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0000000000000,75.256.197.4-454.137,CV SITOMPUL TBK,CV,UD,Berbadan Hukum,Aktif,Gang Raya Setiabudhi No.. 98,PADANGPANJANG,51,,N,Y,,2024-11-06,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8615155423401,48.992.227.6-974.107,UD WIBOWO ANGGRAINI,,UD,Belum Berbadan Hukum,Dibekukan,Gg. Gardujati No.. 17,,61,,Y,N,API-U,2023-07-15,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8056820175307,78.418.418.1-958.538,PERUM SIRAIT (PERSERO) TBK,PERUM,Perum,Berbadan Hukum,Dibekukan,Gang Cihampelas No.. 8,,16,,N,N,,2023-01-14,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7247660531397,96.541.214.7-290.489,PERUM RAJATA,PERUM,UD,Berbadan Hukum,Tidak Aktif,Jl.. Suryakencana No.. 39,MANADO,21,99280,N,N,,2025-09-13,DICABUT,False,False,True,False,True,2026-06-11 14:21:15
7840168897274,68.364.389.1-225.397,CV SETIAWAN NASYIAH TBK,,CV,Belum Berbadan Hukum,Aktif,Jalan Kutisari Selatan No.. 6,PALU,21,,Y,N,API-P,2024-07-31,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9818853444859,03.845.026.7-129.487,UD NUGROHO,UD,UD,Belum Berbadan Hukum,Dibekukan,Gg. Raya Setiabudhi No.. 0,BIMA,73,,N,Y,,2025-04-18,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8675683633319,89.700.255.3-245.813,CV LESTARI,CV,Perum,Belum Berbadan Hukum,Aktif,Gang Raya Setiabudhi No.. 78,SAMARINDA,35,,Y,Y,API-P,2025-09-22,DICABUT,False,False,True,False,True,2026-06-11 14:21:15
4769123779398,00.093.794.2-163.952,UD WIBISONO,UD,Perum,Berbadan Hukum,Aktif,Jl.. Antapani Lama No.. 96,SOLOK,61,,Y,N,API-U,2024-01-05,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1538348995312,06.032.532.5-590.944,PD PRASETYA HANDAYANI (PERSERO) TBK,PD,PT,Berbadan Hukum,Aktif,Gg. Merdeka No.. 48,METRO,31,,N,N,,2023-08-01,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
0000000000000,97.307.094.7-513.339,PT ANDRIANI,PT,Perum,Belum Berbadan Hukum,Aktif,Gg. Rungkut Industri No.. 9,CIMAHI,35,,N,Y,,2024-03-16,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2950336936834,04.158.897.1-126.029,UD HABIBI SITUMORANG,UD,Firma,Berbadan Hukum,Dibekukan,Gang Sentot Alibasa No.. 206,,12,,N,N,,2025-03-07,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9367535946457,45.186.720.6-740.162,PERUM ASTUTI (PERSERO) TBK,PERUM,CV,Belum Berbadan Hukum,Dibekukan,Jalan Gegerkalong Hilir No.. 3,LUBUKLINGGAU,61,,Y,N,API-U,2023-01-15,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4522759426732,88.720.727.7-183.189,PT PURWANTI THAMRIN (PERSERO) TBK,,Firma,Berbadan Hukum,Aktif,Jalan Kutai No.. 45,DENPASAR,33,,Y,N,API-P,2023-04-13,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8261103565942,95.591.607.2-036.649,PT WAHYUDIN (PERSERO) TBK,PT,Perum,Belum Berbadan Hukum,Tidak Aktif,Gang Kapten Muslihat No.. 7,PAREPARE,73,,Y,N,API-P,2023-12-21,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7567538668814,43.660.217.9-845.133,PT LATUPONO WAHYUDIN (PERSERO) TBK,PT,PT,Berbadan Hukum,Dibekukan,Jl.. Setiabudhi No.. 256,LHOKSEUMAWE,91,,N,Y,,2025-09-27,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
6578963558774,99.966.891.5-887.130,UD ARYANI TBK,UD,UD,Berbadan Hukum,Aktif,Gang Joyoboyo No.. 03,TEBINGTINGGI,16,,Y,N,API-P,2023-11-02,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8005573380792,51.644.397.0-591.689,PD SUARTINI HANDAYANI TBK,PD,Firma,Belum Berbadan Hukum,Tidak Aktif,Jalan Yos Sudarso No.. 3,BANDAR LAMPUNG,12,55910,Y,Y,API-P,2014-07-02,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8753741260026,80.894.751.7-272.350,CV SIHOTANG,CV,PT,Belum Berbadan Hukum,Aktif,Jl.. Tebet Barat Dalam No.. 279,MATARAM,91,,N,N,,2025-02-23,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0041770734603,13.423.100.3-679.305,PERUM MAHENDRA MARYADI (PERSERO) TBK,PERUM,UD,Berbadan Hukum,Dibekukan,Gang Jend. A. Yani No.. 6,BONTANG,31,,N,Y,,2025-02-28,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
7586373533270,16.516.793.9-619.411,PERUM MARDHIYAH WIJAYANTI,PERUM,UD,Belum Berbadan Hukum,Dibekukan,Jalan Erlangga No.. 449,SAMARINDA,16,,N,N,,2024-07-04,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6572118728843,42.637.478.9-787.902,PT HARDIANSYAH UYAINAH (PERSERO) TBK,PT,Firma,Belum Berbadan Hukum,Tidak Aktif,Gg. Rumah Sakit No.. 6,SERANG,91,,Y,Y,API-U,2023-05-24,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2785821062612,49.150.289.0-512.687,PT HUTASOIT (PERSERO) TBK,PT,PT,Berbadan Hukum,Dibekukan,Jl.. Jamika No.. 2,TEBINGTINGGI,64,,Y,N,API-P,2023-11-29,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5770299295966,97.023.769.4-569.761,PT NURAINI SURYONO TBK,PT,UD,Berbadan Hukum,Tidak Aktif,Jalan Gegerkalong Hilir No.. 90,,36,,Y,Y,API-P,2023-07-18,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0946174556378,97.039.123.8-496.993,CV PADMASARI WULANDARI (PERSERO) TBK,CV,PT,Berbadan Hukum,Aktif,Gang Surapati No.. 52,SUKABUMI,35,,N,Y,,2025-03-22,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0000000000000,52.826.290.8-984.552,UD PUSPASARI (PERSERO) TBK,UD,Firma,Belum Berbadan Hukum,Dibekukan,Gang Erlangga No.. 869,TOMOHON,16,,Y,Y,API-P,2023-12-13,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0447853805794,08.736.078.3-232.132,PD PRABOWO TBK,PD,UD,Belum Berbadan Hukum,Aktif,Gg. Kutisari Selatan No.. 864,BINJAI,35,12900,Y,Y,API-P,2024-02-17,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
7715787293060,68.815.916.9-729.568,PD PRADIPTA TBK,PD,PT,Berbadan Hukum,Dibekukan,Gg. Kh Amin Jasuta No.. 3,KOTA ADMINISTRASI JAKARTA UTARA,35,,Y,Y,API-U,2025-05-14,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0895710706114,01.961.180.2-674.219,PT HARYANTI,PT,UD,Belum Berbadan Hukum,Aktif,Jalan Ciumbuleuit No.. 550,BEKASI,73,,N,N,,2024-12-19,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9035911014152,00.880.231.8-516.152,CV SIHOTANG GUNAWAN,CV,Firma,Belum Berbadan Hukum,Aktif,Jl.. Dr. Djunjunan No.. 8,MAKASSAR,51,,Y,N,API-P,2023-10-24,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1651424329429,19.535.707.4-996.009,PD NAINGGOLAN YULIARTI,PD,Firma,Berbadan Hukum,Aktif,Gang Setiabudhi No.. 6,TANGERANG,16,,N,N,,2025-01-07,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7058416806134,73.657.378.6-313.478,CV GUNARTO LAZUARDI,CV,Perum,Berbadan Hukum,Dibekukan,Jalan Sadang Serang No.. 8,,33,,N,N,,2025-11-21,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
3598860000046,66.207.367.2-727.311,UD WINARSIH PADMASARI,UD,PT,Belum Berbadan Hukum,Tidak Aktif,Gang Phh. Mustofa No.. 11,TEGAL,61,,Y,N,API-P,2023-11-22,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
