cluster_id,source,record_id,NIB,nama
CEISA_100,CEISA,C001599,5648236629946,UD GUNAWAN ADRIANSYAH TBK
CEISA_101,CEISA,C003825,3808263267631,PERUM SIHOTANG TBK
CEISA_101,CEISA,C003076,0333606359999,PERUM SIHOTANG
CEISA_102,CEISA,C000484,0308975863804,PT PURWANTI
CEISA_102,CEISA,C001437,8304342299785,PT PURWANTI
CEISA_103,CEISA,C002275,2562928923710,PERUM KURNIAWAN (PERSERO) TBK
CEISA_103,CEISA,C004839,9731637914012,PERUM KURNIAWAN
CEISA_104,CEISA,C004068,3286342556383,PD WIBOWO
CEISA_104,CEISA,C001586,8572626056141,PD WIBOWO AGUSTINA (PERSERO) TBK
CEISA_105,CEISA,C001737,6203744571991,UD ARDIANTO
CEISA_105,CEISA,C001243,4473387805289,UD ARDIANTO MEGANTARA (PERSERO) TBK
CEISA_105,CEISA,C004103,9381735984884,UD ARDIANTO
CEISA_106,CEISA,C001794,6899473879309,PD MARPAUNG
CEISA_106,CEISA,C001191,6606899247157,PD MARPAUNG
CEISA_107,CEISA,C004457,8526353256589,PD ARDIANTO WACANA
CEISA_107,CEISA,C002616,0606737788921,PD ARDIANTO TBK
CEISA_108,CEISA,C002498,9730905330192,PT HASANAH
CEISA_108,CEISA,C004199,2432333023993,PT HASANAH RAJASA TBK
CEISA_109,CEISA,C002251,5474329955755,PT SIREGAR
CEISA_109,CEISA,C004092,0329284422138,PT SIREGAR MAHENDRA TBK
CEISA_110,CEISA,C002378,0823820002978,PT ARDIANTO TBK
CEISA_110,CEISA,C004704,7262163157761,PT ARDIANTO TBK
CEISA_111,CEISA,C000231,8195657285353,UD PRATIWI NASHIRUDDIN (PERSERO) TBK
CEISA_111,CEISA,C001790,2586182114084,UD PRATIWI (PERSERO) TBK
CEISA_112,CEISA,C004651,0824130160644,PD SITOMPUL SURYONO TBK
CEISA_112,CEISA,C001499,8254318328123,PD SITOMPUL TBK
CEISA_113,CEISA,C004871,5418236881013,PD FIRGANTORO PRATIWI TBK
CEISA_113,CEISA,C000908,6364589549671,PD FIRGANTORO (PERSERO) TBK
CEISA_114,CEISA,C004447,0000000000000,PERUM YULIARTI
CEISA_114,CEISA,C002798,7339347412678,PERUM YULIARTI
CEISA_115,CEISA,C004173,5951434682394,UD JANUAR HALIMAH
CEISA_115,CEISA,C002572,9758586188817,UD JANUAR
CEISA_116,CEISA,C001337,0344665891238,PERUM NAPITUPULU (PERSERO) TBK
CEISA_116,CEISA,C001263,0824198577873,PERUM NAPITUPULU PERMADI (PERSERO) TBK
CEISA_117,CEISA,C004860,3399703515579,PD MARYATI (PERSERO) TBK
CEISA_117,CEISA,C004029,2341326111780,PD MARYATI WAHYUDIN (PERSERO) TBK
CEISA_118,CEISA,C003157,4013616075991,UD SIREGAR
CEISA_118,CEISA,C003006,5280433264445,UD SIREGAR HARTATI
CEISA_119,CEISA,C004025,8981856091894,PERUM YOLANDA RAHIMAH TBK
CEISA_119,CEISA,C000719,6689742757148,PERUM YOLANDA
CEISA_120,CEISA,C003514,7478122489056,PT SIMANJUNTAK AGUSTINA (PERSERO) TBK
CEISA_120,CEISA,C001017,9093052734791,PT SIMANJUNTAK (PERSERO) TBK
CEISA_121,CEISA,C002077,7952331432417,PERUM KUSUMO KUSUMO TBK
CEISA_121,CEISA,C004561,0909276736086,PERUM KUSUMO TBK
CEISA_122,CEISA,C002344,9814218592930,UD SIRAIT HIDAYAT (PERSERO) TBK (CABANG)
CEISA_122,CEISA,C004550,4579427537373,UD SIRAIT (PERSERO) TBK (CABANG)
CEISA_123,CEISA,C004250,4612939002512,PT SAEFULLAH
CEISA_123,CEISA,C001663,6686680807956,PT SAEFULLAH (PERSERO) TBK
CEISA_123,CEISA,C000176,9055496015598,PT SAEFULLAH
CEISA_123,CEISA,C004850,5271936785764,PT SAEFULLAH HARTATI (PERSERO) TBK
CEISA_124,CEISA,C004767,4576883351660,PT RAJATA (PERSERO) TBK
CEISA_124,CEISA,C000514,1776029914068,PT RAJATA ANDRIANI (PERSERO) TBK
CEISA_125,CEISA,C002988,2086014605190,PT SAFITRI TBK
CEISA_125,CEISA,C003636,4864499815951,PT SAFITRI TBK
CEISA_126,CEISA,C002797,4267243714082,PD WULANDARI (PERSERO) TBK (CABANG)
CEISA_126,CEISA,C002764,6472387508276,PD WULANDARI SIHOMBING (PERSERO) TBK (CABANG)
CEISA_127,CEISA,C001259,6220334742463,CV HASANAH
CEISA_127,CEISA,C000326,0996627250701,CV HASANAH (PERSERO) TBK
CEISA_128,CEISA,C001889,7814696767149,PERUM PRATIWI MANSUR TBK
CEISA_128,CEISA,C001994,0000000000000,PERUM PRATIWI SUSANTI TBK
CEISA_128,CEISA,C002967,0000000000000,PERUM PRATIWI SUSANTI TBK
CEISA_129,CEISA,C003563,3856337598491,PT PRASETYA KUSUMO
CEISA_129,CEISA,C004943,6186870479666,PT PRASETYA
CEISA_130,CEISA,C002190,9512370851191,UD IRAWAN ANDRIANI (PERSERO) TBK
CEISA_130,CEISA,C004482,1596378131915,UD IRAWAN (PERSERO) TBK
CEISA_131,CEISA,C004681,0654963308334,UD KUSMAWATI
CEISA_131,CEISA,C002093,9161693496174,UD KUSMAWATI RAHIMAH (PERSERO) TBK
CEISA_132,CEISA,C003841,0072720814723,PERUM NURAINI TBK
CEISA_132,CEISA,C001343,0695351717118,PERUM NURAINI HASTUTI TBK
CEISA_133,CEISA,C000379,0000000000000,PT ANGGRIAWAN (PERSERO) TBK
CEISA_133,CEISA,C000475,5275428328678,PT ANGGRIAWAN
CEISA_134,CEISA,C004338,8209357441814,CV PERTIWI NAJMUDIN (PERSERO) TBK
CEISA_134,CEISA,C001761,0964771653543,CV PERTIWI
CEISA_135,CEISA,C002670,7631774954210,CV NURDIYANTI TBK
CEISA_135,CEISA,C003283,1927054874870,CV NURDIYANTI RAHIMAH TBK
CEISA_136,CEISA,C003876,1218833401791,PERUM HIDAYAT NURAINI
CEISA_136,CEISA,C002201,3689382528940,PERUM HIDAYAT
CEISA_137,CEISA,C004421,8747155899254,PERUM PURWANTI (CABANG)
CEISA_137,CEISA,C004282,3404668212156,PERUM PURWANTI PRAYOGA (CABANG)
CEISA_138,CEISA,C004770,1744518705349,CV PRASETYO SALAHUDIN (PERSERO) TBK
CEISA_138,CEISA,C002061,3372094841312,CV PRASETYO TBK
CEISA_139,CEISA,C001740,2392407581814,WIDODO TBK (CABANG)
CEISA_139,CEISA,C003850,2835946106014,WIDODO (PERSERO) TBK (CABANG)
CEISA_140,CEISA,C000196,4212028533380,PERUM HASTUTI YULIARTI TBK (CABANG)
CEISA_140,CEISA,C000473,0592076679889,PERUM HASTUTI TBK
CEISA_141,CEISA,C003891,3639159658668,PERUM UYAINAH SALAHUDIN (PERSERO) TBK
CEISA_141,CEISA,C000492,5636300433590,PERUM UYAINAH
CEISA_142,CEISA,C003110,7074434782173,UD MAHENDRA KUSWOYO (PERSERO) TBK
CEISA_142,CEISA,C000117,0000000000000,UD MAHENDRA TBK
CEISA_143,CEISA,C004116,0691309810796,CV HUTASOIT (PERSERO) TBK
CEISA_143,CEISA,C002196,0074166430860,CV HUTASOIT TBK
CEISA_144,CEISA,C002575,4077488168204,PERUM KUSWANDARI MARYADI
CEISA_144,CEISA,C004019,9808469873297,PERUM KUSWANDARI
CEISA_145,CEISA,C001669,4519160022265,PT NASHIRUDDIN TBK
CEISA_145,CEISA,C001702,0853800329633,PT NASHIRUDDIN NAPITUPULU (PERSERO) TBK
CEISA_145,CEISA,C000897,4220340401134,PT NASHIRUDDIN (PERSERO) TBK
CEISA_146,CEISA,C002784,0272577261958,PT YULIARTI
CEISA_146,CEISA,C001766,9367061975003,PT YULIARTI
CEISA_147,CEISA,C004880,4677116750762,CV PRASTUTI WACANA TBK
CEISA_147,CEISA,C004716,0506835877663,CV PRASTUTI TBK
CEISA_148,CEISA,C003758,4072524082416,UD FUJIATI TBK
CEISA_148,CEISA,C004926,8439395784765,UD FUJIATI WALUYO (PERSERO) TBK
CEISA_149,CEISA,C000741,6408194448902,UD PUSPASARI SITOMPUL TBK (CABANG)
CEISA_149,CEISA,C002601,6419678963009,UD PUSPASARI TBK
CEISA_150,CEISA,C003887,4063516098414,UD PUSPASARI (CABANG)
CEISA_150,CEISA,C004689,2704472101493,UD PUSPASARI PALASTRI TBK (CABANG)
CEISA_151,CEISA,C003807,1878519108839,PERUM HARYANTI HARYANTO (PERSERO) TBK (CABANG)
CEISA_151,CEISA,C002579,0046661459011,PERUM HARYANTI (PERSERO) TBK (CABANG)
CEISA_152,CEISA,C004840,0847156756650,UD SIHOMBING SIHOMBING
CEISA_152,CEISA,C002310,0000000000000,UD SIHOMBING RAJATA
CEISA_152,CEISA,C001419,4878278735865,UD SIHOMBING (PERSERO) TBK (CABANG)
CEISA_153,CEISA,C001556,7605345035816,UD MELANI
CEISA_153,CEISA,C003488,1829430504483,UD MELANI
CEISA_154,CEISA,C002559,7462591601124,PD ARYANI (CABANG)
CEISA_154,CEISA,C001850,0719600490214,PD ARYANI RAMADAN (PERSERO) TBK (CABANG)
CEISA_155,CEISA,C001142,5877374591202,CV PERMADI PURNAWATI TBK
CEISA_155,CEISA,C000384,2878757030293,CV PERMADI TBK
CEISA_156,CEISA,C002393,6380839065402,PERUM DONGORAN
CEISA_156,CEISA,C003155,0383040479416,PERUM DONGORAN PRAYOGA
CEISA_157,CEISA,C003153,0580987079191,CV FIRMANSYAH TBK
CEISA_157,CEISA,C004362,2618079007748,CV FIRMANSYAH MELANI (PERSERO) TBK
CEISA_158,CEISA,C000762,6344556582476,PERUM RAMADAN (CABANG)
CEISA_158,CEISA,C001496,5316470594887,PERUM RAMADAN (PERSERO) TBK (CABANG)
CEISA_159,CEISA,C003329,6847289630812,UD WIJAYANTI TBK
CEISA_159,CEISA,C002475,1179172029275,UD WIJAYANTI HARYANTI TBK (CABANG)
CEISA_160,CEISA,C000970,3586990213116,PT SINAGA
CEISA_160,CEISA,C001024,1941737144214,PT SINAGA USAMAH
CEISA_161,CEISA,C001091,0000000000000,UD MANSUR HANDAYANI
CEISA_161,CEISA,C001397,8347080429860,UD MANSUR
CEISA_162,CEISA,C004387,3588249353400,UD NATSIR MANDASARI (PERSERO) TBK
CEISA_162,CEISA,C002399,1561619738449,UD NATSIR
CEISA_163,CEISA,C000021,0872800883993,UD HARTATI
CEISA_163,CEISA,C004611,4472649082771,UD HARTATI (PERSERO) TBK
CEISA_164,CEISA,C000956,3306773954475,CV WACANA TBK
CEISA_164,CEISA,C003620,5198890609175,CV WACANA
CEISA_165,CEISA,C001472,3631761973014,UD ZULKARNAIN TBK
CEISA_165,CEISA,C004870,8452403211535,UD ZULKARNAIN SETIAWAN TBK (CABANG)
CEISA_166,CEISA,C004742,8478483034857,PERUM ARYANI (PERSERO) TBK
CEISA_166,CEISA,C001457,9590010943969,PERUM ARYANI TBK
CEISA_167,CEISA,C002290,0000000000000,CV MANULLANG (PERSERO) TBK (CABANG)
CEISA_167,CEISA,C001192,8497277913450,CV MANULLANG TBK
CEISA_167,CEISA,C001395,8658309836641,CV MANULLANG (CABANG)
CEISA_168,CEISA,C004758,7932367053610,PD WINARNO
CEISA_168,CEISA,C000497,4390390920056,PD WINARNO
CEISA_169,CEISA,C003017,9401441245229,PERUM MUSTOFA
CEISA_169,CEISA,C004149,3338169750783,PERUM MUSTOFA ARYANI (PERSERO) TBK
CEISA_170,CEISA,C004360,4789146534619,PD FIRGANTORO (PERSERO) TBK
CEISA_170,CEISA,C002137,4428054009231,PD FIRGANTORO PRAYOGA (PERSERO) TBK
CEISA_171,CEISA,C004565,2968244850072,CV NAPITUPULU
CEISA_171,CEISA,C004911,9077045530017,CV NAPITUPULU BUDIMAN
CEISA_171,CEISA,C000553,9646782680379,CV NAPITUPULU
CEISA_172,CEISA,C003293,0835233919986,UD WASTUTI
CEISA_172,CEISA,C001325,4157718074922,UD WASTUTI ANGGRIAWAN
CEISA_173,CEISA,C002250,5772008050804,UD SURYONO (CABANG)
CEISA_173,CEISA,C004297,5449481260422,UD SURYONO
CEISA_174,CEISA,C001055,9731791286857,PD BUDIYANTO TBK
CEISA_174,CEISA,C001440,3843540974344,PD BUDIYANTO TBK
CEISA_175,CEISA,C001789,6367943395956,CV SANTOSO (CABANG)
CEISA_175,CEISA,C000415,4252516185759,CV SANTOSO TBK
CEISA_176,CEISA,C000914,3073002290077,PD MANDASARI TBK
CEISA_176,CEISA,C002765,6905452190926,PD MANDASARI
CEISA_177,CEISA,C003490,0000000000000,PT NAMAGA (PERSERO) TBK
CEISA_177,CEISA,C001615,9180552696582,PT NAMAGA (PERSERO) TBK
CEISA_178,CEISA,C004034,0322760392191,CV SAPTONO
CEISA_178,CEISA,C002082,8737480521702,CV SAPTONO
CEISA_179,CEISA,C003628,8569329136964,PERUM GUNAWAN
CEISA_179,CEISA,C002486,2602611868010,PERUM GUNAWAN SIHOMBING
CEISA_180,CEISA,C001736,0000000000000,CV SETIAWAN IRAWAN (PERSERO) TBK
CEISA_180,CEISA,C003739,1386729383586,CV SETIAWAN IRAWAN TBK
CEISA_181,CEISA,C000512,5855775448160,CV WULANDARI WINARNO (PERSERO) TBK
CEISA_181,CEISA,C000723,0000000000000,CV WULANDARI (PERSERO) TBK
CEISA_182,CEISA,C000570,8728136227679,PD KUSWANDARI KUSWANDARI
CEISA_182,CEISA,C004916,9917916469487,PD KUSWANDARI PRATIWI
CEISA_183,CEISA,C000274,2583230241026,PD SAEFULLAH
CEISA_183,CEISA,C004773,0000000000000,PD SAEFULLAH PERMADI
CEISA_184,CEISA,C000364,0000000000000,CV WINARSIH SIMANJUNTAK TBK
CEISA_184,CEISA,C002337,6774871105773,CV WINARSIH
CEISA_185,CEISA,C001326,4151526384091,PT THAMRIN
CEISA_185,CEISA,C004501,3714521117518,PT THAMRIN TBK
CEISA_186,CEISA,C001579,1332780911914,PT NATSIR BUDIYANTO
CEISA_186,CEISA,C002819,5063622982250,PT NATSIR
CEISA_187,CEISA,C000144,8688050745115,PT SAFITRI
CEISA_187,CEISA,C001412,3297867154295,PT SAFITRI
CEISA_188,CEISA,C003116,0215601399476,PERUM YULIARTI MANGUNSONG
CEISA_188,CEISA,C001847,4595961409774,PERUM YULIARTI
CEISA_189,CEISA,C002613,7167263324827,PERUM MARDHIYAH ANGGRAINI (PERSERO) TBK
CEISA_189,CEISA,C003934,3277376554761,PERUM MARDHIYAH
CEISA_190,CEISA,C002112,0900163564072,PERUM LAZUARDI
CEISA_190,CEISA,C004372,0412588604960,PERUM LAZUARDI
CEISA_191,CEISA,C001029,7927147246301,CV HANDAYANI (PERSERO) TBK
CEISA_191,CEISA,C000102,0000000000000,CV HANDAYANI DONGORAN (PERSERO) TBK (CABANG)
CEISA_192,CEISA,C000943,0912045938795,UD UWAIS (PERSERO) TBK (CABANG)
CEISA_192,CEISA,C001370,7880937616522,UD UWAIS TBK (CABANG)
CEISA_193,CEISA,C004337,3306409805877,UD NARPATI HASANAH (PERSERO) TBK
CEISA_193,CEISA,C004488,7894098668198,UD NARPATI (PERSERO) TBK
CEISA_194,CEISA,C000305,0734571071780,CV PRABOWO HANDAYANI TBK
CEISA_194,CEISA,C002953,2025409411396,CV PRABOWO
CEISA_195,CEISA,C004178,7156853909174,PT UWAIS
CEISA_195,CEISA,C003817,7714254633072,PT UWAIS
CEISA_196,CEISA,C000024,9620233627065,PD JANUAR (CABANG)
CEISA_196,CEISA,C000695,6941513985532,PD JANUAR RAHAYU (CABANG)
CEISA_197,CEISA,C001805,2461051109007,PERUM ANGGRAINI
CEISA_197,CEISA,C002647,6335420509530,PERUM ANGGRAINI
CEISA_198,CEISA,C003840,0009984336113,PT ADRIANSYAH PERMADI
CEISA_198,CEISA,C001563,4923611677477,PT ADRIANSYAH
CEISA_199,CEISA,C002911,6442070771359,PERUM PRASTUTI
CEISA_199,CEISA,C001210,0779898962867,PERUM PRASTUTI
CEISA_200,CEISA,C000786,2417984339821,PT HAKIM
CEISA_200,CEISA,C003950,2449244249198,PT HAKIM HAKIM (PERSERO) TBK
CEISA_201,CEISA,C002390,8641793996979,CV MARPAUNG PURNAWATI (PERSERO) TBK
CEISA_201,CEISA,C004433,1778649646588,CV MARPAUNG
CEISA_202,CEISA,C004082,0378280356899,PT ADRIANSYAH
CEISA_202,CEISA,C000861,6907823944804,PT ADRIANSYAH TBK
CEISA_203,CEISA,C001978,9126022132176,PD WULANDARI
CEISA_203,CEISA,C001283,5796229511084,PD WULANDARI
CEISA_204,CEISA,C003287,9493506177238,UD HALIMAH
CEISA_204,CEISA,C001837,3698034594893,UD HALIMAH
CEISA_205,CEISA,C002376,1128401723446,PD NURAINI (PERSERO) TBK
CEISA_205,CEISA,C000396,1231414215825,PD NURAINI (PERSERO) TBK
CEISA_206,CEISA,C001470,7968863124079,PT PUDJIASTUTI NURDIYANTI (PERSERO) TBK
CEISA_206,CEISA,C004391,0000000000000,PT PUDJIASTUTI
