NIB,field,source
7177501396377,NIB,OSS
7177501396377,NPWP,OSS
7177501396377,NAMA,OSS
7177501396377,NAMA_SINGKATAN,N/A
7177501396377,JENIS_PERSEROAN,OSS
7177501396377,STATUS_BADAN_HUKUM,OSS
7177501396377,STATUS_PERSEROAN,OSS
7177501396377,ALAMAT,OSS
7177501396377,KELURAHAN,OSS
7177501396377,DAERAH_ID,OSS
7177501396377,KODE_POS,OSS
7177501396377,FLAG_IMPOR,OSS
7177501396377,FLAG_EKSPOR,OSS
7177501396377,JENIS_API,N/A
7177501396377,KODE_KANTOR,CEISA
7177501396377,NOMOR_TELPON,CEISA
7177501396377,KATEGORI,CEISA
7177501396377,NIPER,CEISA
7177501396377,NOMOR_API,CEISA
7177501396377,ID_PERUSAHAAN,CEISA
7177501396377,TGL_PERUBAHAN_NIB,OSS
7177501396377,TGL_TERBIT_NIB,CEISA
7177501396377,TGL_SYNC_OSS,CEISA
7177501396377,STATUS_NIB,OSS
4072524082416,NIB,OSS
4072524082416,NPWP,OSS
4072524082416,NAMA,OSS
4072524082416,NAMA_SINGKATAN,OSS
4072524082416,JENIS_PERSEROAN,OSS
4072524082416,STATUS_BADAN_HUKUM,OSS
4072524082416,STATUS_PERSEROAN,OSS
4072524082416,ALAMAT,OSS
4072524082416,KELURAHAN,OSS
4072524082416,DAERAH_ID,OSS
4072524082416,KODE_POS,N/A
4072524082416,FLAG_IMPOR,OSS
4072524082416,FLAG_EKSPOR,OSS
4072524082416,JENIS_API,N/A
4072524082416,KODE_KANTOR,CEISA
4072524082416,NOMOR_TELPON,CEISA
4072524082416,KATEGORI,CEISA
4072524082416,NIPER,CEISA
4072524082416,NOMOR_API,N/A
4072524082416,ID_PERUSAHAAN,CEISA
4072524082416,TGL_PERUBAHAN_NIB,OSS
4072524082416,TGL_TERBIT_NIB,CEISA
4072524082416,TGL_SYNC_OSS,CEISA
4072524082416,STATUS_NIB,OSS
3841774118428,NIB,OSS
3841774118428,NPWP,OSS
3841774118428,NAMA,OSS
3841774118428,NAMA_SINGKATAN,OSS
3841774118428,JENIS_PERSEROAN,OSS
3841774118428,STATUS_BADAN_HUKUM,OSS
3841774118428,STATUS_PERSEROAN,OSS
3841774118428,ALAMAT,OSS
3841774118428,KELURAHAN,OSS
3841774118428,DAERAH_ID,OSS
3841774118428,KODE_POS,N/A
3841774118428,FLAG_IMPOR,OSS
3841774118428,FLAG_EKSPOR,OSS
3841774118428,JENIS_API,OSS
3841774118428,KODE_KANTOR,CEISA
3841774118428,NOMOR_TELPON,CEISA
3841774118428,KATEGORI,CEISA
3841774118428,NIPER,N/A
3841774118428,NOMOR_API,CEISA
3841774118428,ID_PERUSAHAAN,CEISA
3841774118428,TGL_PERUBAHAN_NIB,OSS
3841774118428,TGL_TERBIT_NIB,CEISA
3841774118428,TGL_SYNC_OSS,CEISA
3841774118428,STATUS_NIB,OSS
0071978147185,NIB,OSS
0071978147185,NPWP,OSS
0071978147185,NAMA,OSS
0071978147185,NAMA_SINGKATAN,OSS
0071978147185,JENIS_PERSEROAN,OSS
0071978147185,STATUS_BADAN_HUKUM,OSS
0071978147185,STATUS_PERSEROAN,OSS
0071978147185,ALAMAT,OSS
0071978147185,KELURAHAN,OSS
0071978147185,DAERAH_ID,OSS
0071978147185,KODE_POS,N/A
0071978147185,FLAG_IMPOR,OSS
0071978147185,FLAG_EKSPOR,OSS
0071978147185,JENIS_API,OSS
0071978147185,KODE_KANTOR,CEISA
0071978147185,NOMOR_TELPON,CEISA
0071978147185,KATEGORI,CEISA
0071978147185,NIPER,N/A
0071978147185,NOMOR_API,CEISA
0071978147185,ID_PERUSAHAAN,CEISA
0071978147185,TGL_PERUBAHAN_NIB,OSS
0071978147185,TGL_TERBIT_NIB,CEISA
0071978147185,TGL_SYNC_OSS,CEISA
0071978147185,STATUS_NIB,OSS
5405444553731,NIB,OSS
5405444553731,NPWP,OSS
5405444553731,NAMA,OSS
5405444553731,NAMA_SINGKATAN,OSS
5405444553731,JENIS_PERSEROAN,OSS
5405444553731,STATUS_BADAN_HUKUM,OSS
5405444553731,STATUS_PERSEROAN,OSS
5405444553731,ALAMAT,OSS
5405444553731,KELURAHAN,OSS
5405444553731,DAERAH_ID,OSS
5405444553731,KODE_POS,N/A
5405444553731,FLAG_IMPOR,OSS
5405444553731,FLAG_EKSPOR,OSS
5405444553731,JENIS_API,N/A
5405444553731,KODE_KANTOR,CEISA
5405444553731,NOMOR_TELPON,CEISA
5405444553731,KATEGORI,CEISA
5405444553731,NIPER,CEISA
5405444553731,NOMOR_API,CEISA
5405444553731,ID_PERUSAHAAN,CEISA
5405444553731,TGL_PERUBAHAN_NIB,OSS
5405444553731,TGL_TERBIT_NIB,CEISA
5405444553731,TGL_SYNC_OSS,CEISA
5405444553731,STATUS_NIB,OSS
3547488470821,NIB,OSS
3547488470821,NPWP,OSS
3547488470821,NAMA,OSS
3547488470821,NAMA_SINGKATAN,OSS
3547488470821,JENIS_PERSEROAN,OSS
3547488470821,STATUS_BADAN_HUKUM,OSS
3547488470821,STATUS_PERSEROAN,OSS
3547488470821,ALAMAT,OSS
3547488470821,KELURAHAN,OSS
3547488470821,DAERAH_ID,OSS
3547488470821,KODE_POS,N/A
3547488470821,FLAG_IMPOR,OSS
3547488470821,FLAG_EKSPOR,OSS
3547488470821,JENIS_API,OSS
3547488470821,KODE_KANTOR,CEISA
3547488470821,NOMOR_TELPON,CEISA
3547488470821,KATEGORI,CEISA
3547488470821,NIPER,CEISA
3547488470821,NOMOR_API,N/A
3547488470821,ID_PERUSAHAAN,CEISA
3547488470821,TGL_PERUBAHAN_NIB,OSS
3547488470821,TGL_TERBIT_NIB,CEISA
3547488470821,TGL_SYNC_OSS,CEISA
3547488470821,STATUS_NIB,OSS
2771070957146,NIB,OSS
2771070957146,NPWP,OSS
2771070957146,NAMA,OSS
2771070957146,NAMA_SINGKATAN,OSS
2771070957146,JENIS_PERSEROAN,OSS
2771070957146,STATUS_BADAN_HUKUM,OSS
2771070957146,STATUS_PERSEROAN,OSS
2771070957146,ALAMAT,OSS
2771070957146,KELURAHAN,N/A
2771070957146,DAERAH_ID,OSS
2771070957146,KODE_POS,N/A
2771070957146,FLAG_IMPOR,OSS
2771070957146,FLAG_EKSPOR,OSS
2771070957146,JENIS_API,OSS
2771070957146,KODE_KANTOR,CEISA
2771070957146,NOMOR_TELPON,CEISA
2771070957146,KATEGORI,CEISA
2771070957146,NIPER,CEISA
2771070957146,NOMOR_API,CEISA
2771070957146,ID_PERUSAHAAN,CEISA
2771070957146,TGL_PERUBAHAN_NIB,OSS
2771070957146,TGL_TERBIT_NIB,CEISA
2771070957146,TGL_SYNC_OSS,CEISA
2771070957146,STATUS_NIB,OSS
0170759349468,NIB,OSS
0170759349468,NPWP,OSS
0170759349468,NAMA,OSS
0170759349468,NAMA_SINGKATAN,N/A
0170759349468,JENIS_PERSEROAN,OSS
0170759349468,STATUS_BADAN_HUKUM,OSS
0170759349468,STATUS_PERSEROAN,OSS
0170759349468,ALAMAT,OSS
0170759349468,KELURAHAN,N/A
0170759349468,DAERAH_ID,OSS
0170759349468,KODE_POS,N/A
0170759349468,FLAG_IMPOR,OSS
0170759349468,FLAG_EKSPOR,OSS
0170759349468,JENIS_API,N/A
0170759349468,KODE_KANTOR,CEISA
0170759349468,NOMOR_TELPON,CEISA
0170759349468,KATEGORI,CEISA
0170759349468,NIPER,CEISA
0170759349468,NOMOR_API,N/A
0170759349468,ID_PERUSAHAAN,CEISA
0170759349468,TGL_PERUBAHAN_NIB,OSS
0170759349468,TGL_TERBIT_NIB,CEISA
0170759349468,TGL_SYNC_OSS,CEISA
0170759349468,STATUS_NIB,OSS
0799485446255,NIB,OSS
0799485446255,NPWP,OSS
0799485446255,NAMA,OSS
0799485446255,NAMA_SINGKATAN,OSS
0799485446255,JENIS_PERSEROAN,OSS
0799485446255,STATUS_BADAN_HUKUM,OSS
0799485446255,STATUS_PERSEROAN,OSS
0799485446255,ALAMAT,OSS
0799485446255,KELURAHAN,OSS
0799485446255,DAERAH_ID,OSS
0799485446255,KODE_POS,N/A
0799485446255,FLAG_IMPOR,OSS
0799485446255,FLAG_EKSPOR,OSS
0799485446255,JENIS_API,N/A
0799485446255,KODE_KANTOR,CEISA
0799485446255,NOMOR_TELPON,CEISA
0799485446255,KATEGORI,CEISA
0799485446255,NIPER,CEISA
0799485446255,NOMOR_API,CEISA
0799485446255,ID_PERUSAHAAN,CEISA
0799485446255,TGL_PERUBAHAN_NIB,OSS
0799485446255,TGL_TERBIT_NIB,CEISA
0799485446255,TGL_SYNC_OSS,CEISA
0799485446255,STATUS_NIB,OSS
0967337338862,NIB,OSS
0967337338862,NPWP,OSS
0967337338862,NAMA,OSS
0967337338862,NAMA_SINGKATAN,OSS
0967337338862,JENIS_PERSEROAN,OSS
0967337338862,STATUS_BADAN_HUKUM,OSS
0967337338862,STATUS_PERSEROAN,OSS
0967337338862,ALAMAT,OSS
0967337338862,KELURAHAN,OSS
0967337338862,DAERAH_ID,OSS
0967337338862,KODE_POS,N/A
0967337338862,FLAG_IMPOR,OSS
0967337338862,FLAG_EKSPOR,OSS
0967337338862,JENIS_API,OSS
0967337338862,KODE_KANTOR,CEISA
0967337338862,NOMOR_TELPON,CEISA
0967337338862,KATEGORI,CEISA
0967337338862,NIPER,N/A
0967337338862,NOMOR_API,CEISA
0967337338862,ID_PERUSAHAAN,CEISA
0967337338862,TGL_PERUBAHAN_NIB,OSS
0967337338862,TGL_TERBIT_NIB,CEISA
0967337338862,TGL_SYNC_OSS,CEISA
0967337338862,STATUS_NIB,OSS
3373052225234,NIB,OSS
3373052225234,NPWP,OSS
3373052225234,NAMA,OSS
3373052225234,NAMA_SINGKATAN,OSS
3373052225234,JENIS_PERSEROAN,OSS
3373052225234,STATUS_BADAN_HUKUM,OSS
3373052225234,STATUS_PERSEROAN,OSS
3373052225234,ALAMAT,OSS
3373052225234,KELURAHAN,OSS
3373052225234,DAERAH_ID,OSS
3373052225234,KODE_POS,N/A
3373052225234,FLAG_IMPOR,OSS
3373052225234,FLAG_EKSPOR,OSS
3373052225234,JENIS_API,N/A
3373052225234,KODE_KANTOR,CEISA
3373052225234,NOMOR_TELPON,CEISA
3373052225234,KATEGORI,CEISA
3373052225234,NIPER,CEISA
3373052225234,NOMOR_API,CEISA
3373052225234,ID_PERUSAHAAN,CEISA
3373052225234,TGL_PERUBAHAN_NIB,OSS
3373052225234,TGL_TERBIT_NIB,CEISA
3373052225234,TGL_SYNC_OSS,CEISA
3373052225234,STATUS_NIB,OSS
0706720007816,NIB,OSS
0706720007816,NPWP,OSS
0706720007816,NAMA,OSS
0706720007816,NAMA_SINGKATAN,OSS
0706720007816,JENIS_PERSEROAN,OSS
0706720007816,STATUS_BADAN_HUKUM,OSS
0706720007816,STATUS_PERSEROAN,OSS
0706720007816,ALAMAT,OSS
0706720007816,KELURAHAN,OSS
0706720007816,DAERAH_ID,OSS
0706720007816,KODE_POS,N/A
0706720007816,FLAG_IMPOR,OSS
0706720007816,FLAG_EKSPOR,OSS
0706720007816,JENIS_API,N/A
0706720007816,KODE_KANTOR,CEISA
0706720007816,NOMOR_TELPON,CEISA
0706720007816,KATEGORI,CEISA
0706720007816,NIPER,CEISA
0706720007816,NOMOR_API,CEISA
0706720007816,ID_PERUSAHAAN,CEISA
0706720007816,TGL_PERUBAHAN_NIB,OSS
0706720007816,TGL_TERBIT_NIB,CEISA
0706720007816,TGL_SYNC_OSS,CEISA
0706720007816,STATUS_NIB,OSS
5212215921465,NIB,OSS
5212215921465,NPWP,OSS
5212215921465,NAMA,OSS
5212215921465,NAMA_SINGKATAN,OSS
5212215921465,JENIS_PERSEROAN,OSS
5212215921465,STATUS_BADAN_HUKUM,OSS
5212215921465,STATUS_PERSEROAN,OSS
5212215921465,ALAMAT,OSS
5212215921465,KELURAHAN,OSS
5212215921465,DAERAH_ID,OSS
5212215921465,KODE_POS,N/A
5212215921465,FLAG_IMPOR,OSS
5212215921465,FLAG_EKSPOR,OSS
5212215921465,JENIS_API,N/A
5212215921465,KODE_KANTOR,CEISA
5212215921465,NOMOR_TELPON,CEISA
5212215921465,KATEGORI,CEISA
5212215921465,NIPER,CEISA
5212215921465,NOMOR_API,CEISA
5212215921465,ID_PERUSAHAAN,CEISA
5212215921465,TGL_PERUBAHAN_NIB,OSS
5212215921465,TGL_TERBIT_NIB,CEISA
5212215921465,TGL_SYNC_OSS,CEISA
5212215921465,STATUS_NIB,OSS
2392409851431,NIB,OSS
2392409851431,NPWP,OSS
2392409851431,NAMA,OSS
2392409851431,NAMA_SINGKATAN,N/A
2392409851431,JENIS_PERSEROAN,OSS
2392409851431,STATUS_BADAN_HUKUM,OSS
2392409851431,STATUS_PERSEROAN,OSS
2392409851431,ALAMAT,OSS
2392409851431,KELURAHAN,OSS
2392409851431,DAERAH_ID,OSS
2392409851431,KODE_POS,N/A
2392409851431,FLAG_IMPOR,OSS
2392409851431,FLAG_EKSPOR,OSS
2392409851431,JENIS_API,N/A
2392409851431,KODE_KANTOR,CEISA
2392409851431,NOMOR_TELPON,CEISA
2392409851431,KATEGORI,CEISA
2392409851431,NIPER,CEISA
2392409851431,NOMOR_API,CEISA
2392409851431,ID_PERUSAHAAN,CEISA
2392409851431,TGL_PERUBAHAN_NIB,OSS
2392409851431,TGL_TERBIT_NIB,CEISA
2392409851431,TGL_SYNC_OSS,CEISA
2392409851431,STATUS_NIB,OSS
6986676344528,NIB,OSS
6986676344528,NPWP,OSS
6986676344528,NAMA,OSS
6986676344528,NAMA_SINGKATAN,OSS
6986676344528,JENIS_PERSEROAN,OSS
6986676344528,STATUS_BADAN_HUKUM,OSS
6986676344528,STATUS_PERSEROAN,OSS
6986676344528,ALAMAT,OSS
6986676344528,KELURAHAN,OSS
6986676344528,DAERAH_ID,OSS
6986676344528,KODE_POS,N/A
6986676344528,FLAG_IMPOR,OSS
6986676344528,FLAG_EKSPOR,OSS
6986676344528,JENIS_API,OSS
6986676344528,KODE_KANTOR,CEISA
6986676344528,NOMOR_TELPON,CEISA
6986676344528,KATEGORI,CEISA
6986676344528,NIPER,CEISA
6986676344528,NOMOR_API,N/A
6986676344528,ID_PERUSAHAAN,CEISA
6986676344528,TGL_PERUBAHAN_NIB,OSS
6986676344528,TGL_TERBIT_NIB,CEISA
6986676344528,TGL_SYNC_OSS,CEISA
6986676344528,STATUS_NIB,OSS
1590762946367,NIB,OSS
1590762946367,NPWP,OSS
1590762946367,NAMA,OSS
1590762946367,NAMA_SINGKATAN,OSS
1590762946367,JENIS_PERSEROAN,OSS
1590762946367,STATUS_BADAN_HUKUM,OSS
1590762946367,STATUS_PERSEROAN,OSS
1590762946367,ALAMAT,OSS
1590762946367,KELURAHAN,OSS
1590762946367,DAERAH_ID,OSS
1590762946367,KODE_POS,N/A
1590762946367,FLAG_IMPOR,OSS
1590762946367,FLAG_EKSPOR,OSS
1590762946367,JENIS_API,N/A
1590762946367,KODE_KANTOR,CEISA
1590762946367,NOMOR_TELPON,CEISA
1590762946367,KATEGORI,CEISA
1590762946367,NIPER,CEISA
1590762946367,NOMOR_API,CEISA
1590762946367,ID_PERUSAHAAN,CEISA
1590762946367,TGL_PERUBAHAN_NIB,OSS
1590762946367,TGL_TERBIT_NIB,CEISA
1590762946367,TGL_SYNC_OSS,CEISA
1590762946367,STATUS_NIB,OSS
8506720901191,NIB,OSS
8506720901191,NPWP,OSS
8506720901191,NAMA,OSS
8506720901191,NAMA_SINGKATAN,OSS
8506720901191,JENIS_PERSEROAN,OSS
8506720901191,STATUS_BADAN_HUKUM,OSS
8506720901191,STATUS_PERSEROAN,OSS
8506720901191,ALAMAT,OSS
8506720901191,KELURAHAN,OSS
8506720901191,DAERAH_ID,OSS
8506720901191,KODE_POS,N/A
8506720901191,FLAG_IMPOR,OSS
8506720901191,FLAG_EKSPOR,OSS
8506720901191,JENIS_API,OSS
8506720901191,KODE_KANTOR,CEISA
8506720901191,NOMOR_TELPON,CEISA
8506720901191,KATEGORI,CEISA
8506720901191,NIPER,N/A
8506720901191,NOMOR_API,CEISA
8506720901191,ID_PERUSAHAAN,CEISA
8506720901191,TGL_PERUBAHAN_NIB,OSS
8506720901191,TGL_TERBIT_NIB,CEISA
8506720901191,TGL_SYNC_OSS,CEISA
8506720901191,STATUS_NIB,OSS
7044855966333,NIB,OSS
7044855966333,NPWP,OSS
7044855966333,NAMA,OSS
7044855966333,NAMA_SINGKATAN,OSS
7044855966333,JENIS_PERSEROAN,OSS
7044855966333,STATUS_BADAN_HUKUM,OSS
7044855966333,STATUS_PERSEROAN,OSS
7044855966333,ALAMAT,OSS
7044855966333,KELURAHAN,OSS
7044855966333,DAERAH_ID,OSS
7044855966333,KODE_POS,N/A
7044855966333,FLAG_IMPOR,OSS
7044855966333,FLAG_EKSPOR,OSS
7044855966333,JENIS_API,OSS
7044855966333,KODE_KANTOR,CEISA
7044855966333,NOMOR_TELPON,CEISA
7044855966333,KATEGORI,CEISA
7044855966333,NIPER,N/A
7044855966333,NOMOR_API,CEISA
7044855966333,ID_PERUSAHAAN,CEISA
7044855966333,TGL_PERUBAHAN_NIB,OSS
7044855966333,TGL_TERBIT_NIB,CEISA
7044855966333,TGL_SYNC_OSS,CEISA
7044855966333,STATUS_NIB,OSS
5614293831159,NIB,OSS
5614293831159,NPWP,OSS
5614293831159,NAMA,OSS
5614293831159,NAMA_SINGKATAN,OSS
5614293831159,JENIS_PERSEROAN,OSS
5614293831159,STATUS_BADAN_HUKUM,OSS
5614293831159,STATUS_PERSEROAN,OSS
5614293831159,ALAMAT,OSS
5614293831159,KELURAHAN,OSS
5614293831159,DAERAH_ID,OSS
5614293831159,KODE_POS,N/A
5614293831159,FLAG_IMPOR,OSS
5614293831159,FLAG_EKSPOR,OSS
5614293831159,JENIS_API,N/A
5614293831159,KODE_KANTOR,CEISA
5614293831159,NOMOR_TELPON,CEISA
5614293831159,KATEGORI,CEISA
5614293831159,NIPER,CEISA
5614293831159,NOMOR_API,CEISA
5614293831159,ID_PERUSAHAAN,CEISA
5614293831159,TGL_PERUBAHAN_NIB,OSS
5614293831159,TGL_TERBIT_NIB,CEISA
5614293831159,TGL_SYNC_OSS,CEISA
5614293831159,STATUS_NIB,OSS
4789410977297,NIB,OSS
4789410977297,NPWP,OSS
4789410977297,NAMA,OSS
4789410977297,NAMA_SINGKATAN,OSS
4789410977297,JENIS_PERSEROAN,OSS
4789410977297,STATUS_BADAN_HUKUM,OSS
4789410977297,STATUS_PERSEROAN,OSS
4789410977297,ALAMAT,OSS
4789410977297,KELURAHAN,OSS
4789410977297,DAERAH_ID,OSS
4789410977297,KODE_POS,N/A
4789410977297,FLAG_IMPOR,OSS
4789410977297,FLAG_EKSPOR,OSS
4789410977297,JENIS_API,N/A
4789410977297,KODE_KANTOR,CEISA
4789410977297,NOMOR_TELPON,CEISA
4789410977297,KATEGORI,CEISA
4789410977297,NIPER,N/A
4789410977297,NOMOR_API,CEISA
4789410977297,ID_PERUSAHAAN,CEISA
4789410977297,TGL_PERUBAHAN_NIB,OSS
4789410977297,TGL_TERBIT_NIB,CEISA
4789410977297,TGL_SYNC_OSS,CEISA
4789410977297,STATUS_NIB,OSS
3968330933532,NIB,OSS
3968330933532,NPWP,OSS
3968330933532,NAMA,OSS
3968330933532,NAMA_SINGKATAN,OSS
3968330933532,JENIS_PERSEROAN,OSS
3968330933532,STATUS_BADAN_HUKUM,OSS
3968330933532,STATUS_PERSEROAN,OSS
3968330933532,ALAMAT,OSS
3968330933532,KELURAHAN,OSS
3968330933532,DAERAH_ID,OSS
3968330933532,KODE_POS,N/A
3968330933532,FLAG_IMPOR,OSS
3968330933532,FLAG_EKSPOR,OSS
3968330933532,JENIS_API,OSS
3968330933532,KODE_KANTOR,CEISA
3968330933532,NOMOR_TELPON,CEISA
3968330933532,KATEGORI,CEISA
3968330933532,NIPER,CEISA
3968330933532,NOMOR_API,N/A
3968330933532,ID_PERUSAHAAN,CEISA
3968330933532,TGL_PERUBAHAN_NIB,OSS
3968330933532,TGL_TERBIT_NIB,CEISA
3968330933532,TGL_SYNC_OSS,CEISA
3968330933532,STATUS_NIB,OSS
9308276412778,NIB,OSS
9308276412778,NPWP,OSS
9308276412778,NAMA,OSS
9308276412778,NAMA_SINGKATAN,N/A
9308276412778,JENIS_PERSEROAN,OSS
9308276412778,STATUS_BADAN_HUKUM,OSS
9308276412778,STATUS_PERSEROAN,OSS
9308276412778,ALAMAT,OSS
9308276412778,KELURAHAN,OSS
9308276412778,DAERAH_ID,OSS
9308276412778,KODE_POS,N/A
9308276412778,FLAG_IMPOR,OSS
9308276412778,FLAG_EKSPOR,OSS
9308276412778,JENIS_API,N/A
9308276412778,KODE_KANTOR,CEISA
9308276412778,NOMOR_TELPON,CEISA
9308276412778,KATEGORI,CEISA
9308276412778,NIPER,N/A
9308276412778,NOMOR_API,CEISA
9308276412778,ID_PERUSAHAAN,CEISA
9308276412778,TGL_PERUBAHAN_NIB,OSS
9308276412778,TGL_TERBIT_NIB,CEISA
9308276412778,TGL_SYNC_OSS,CEISA
9308276412778,STATUS_NIB,OSS
9023296125103,NIB,OSS
9023296125103,NPWP,OSS
9023296125103,NAMA,OSS
9023296125103,NAMA_SINGKATAN,OSS
9023296125103,JENIS_PERSEROAN,OSS
9023296125103,STATUS_BADAN_HUKUM,OSS
9023296125103,STATUS_PERSEROAN,OSS
9023296125103,ALAMAT,OSS
9023296125103,KELURAHAN,OSS
9023296125103,DAERAH_ID,OSS
9023296125103,KODE_POS,N/A
9023296125103,FLAG_IMPOR,OSS
9023296125103,FLAG_EKSPOR,OSS
9023296125103,JENIS_API,OSS
9023296125103,KODE_KANTOR,CEISA
9023296125103,NOMOR_TELPON,CEISA
9023296125103,KATEGORI,CEISA
9023296125103,NIPER,N/A
9023296125103,NOMOR_API,CEISA
9023296125103,ID_PERUSAHAAN,CEISA
9023296125103,TGL_PERUBAHAN_NIB,OSS
9023296125103,TGL_TERBIT_NIB,CEISA
9023296125103,TGL_SYNC_OSS,CEISA
9023296125103,STATUS_NIB,OSS
6615455059550,NIB,OSS
6615455059550,NPWP,OSS
6615455059550,NAMA,OSS
6615455059550,NAMA_SINGKATAN,OSS
6615455059550,JENIS_PERSEROAN,OSS
6615455059550,STATUS_BADAN_HUKUM,OSS
6615455059550,STATUS_PERSEROAN,OSS
6615455059550,ALAMAT,OSS
6615455059550,KELURAHAN,N/A
6615455059550,DAERAH_ID,OSS
6615455059550,KODE_POS,N/A
6615455059550,FLAG_IMPOR,OSS
6615455059550,FLAG_EKSPOR,OSS
6615455059550,JENIS_API,N/A
6615455059550,KODE_KANTOR,CEISA
6615455059550,NOMOR_TELPON,CEISA
6615455059550,KATEGORI,CEISA
6615455059550,NIPER,N/A
6615455059550,NOMOR_API,CEISA
6615455059550,ID_PERUSAHAAN,CEISA
6615455059550,TGL_PERUBAHAN_NIB,OSS
6615455059550,TGL_TERBIT_NIB,CEISA
6615455059550,TGL_SYNC_OSS,CEISA
6615455059550,STATUS_NIB,OSS
7287887464307,NIB,OSS
7287887464307,NPWP,OSS
7287887464307,NAMA,OSS
7287887464307,NAMA_SINGKATAN,OSS
7287887464307,JENIS_PERSEROAN,OSS
7287887464307,STATUS_BADAN_HUKUM,OSS
7287887464307,STATUS_PERSEROAN,OSS
7287887464307,ALAMAT,OSS
7287887464307,KELURAHAN,OSS
7287887464307,DAERAH_ID,OSS
7287887464307,KODE_POS,N/A
7287887464307,FLAG_IMPOR,OSS
7287887464307,FLAG_EKSPOR,OSS
7287887464307,JENIS_API,N/A
7287887464307,KODE_KANTOR,CEISA
7287887464307,NOMOR_TELPON,CEISA
7287887464307,KATEGORI,CEISA
7287887464307,NIPER,CEISA
7287887464307,NOMOR_API,CEISA
7287887464307,ID_PERUSAHAAN,CEISA
7287887464307,TGL_PERUBAHAN_NIB,OSS
7287887464307,TGL_TERBIT_NIB,CEISA
7287887464307,TGL_SYNC_OSS,CEISA
7287887464307,STATUS_NIB,OSS
6151335946756,NIB,OSS
6151335946756,NPWP,OSS
6151335946756,NAMA,OSS
6151335946756,NAMA_SINGKATAN,OSS
6151335946756,JENIS_PERSEROAN,OSS
6151335946756,STATUS_BADAN_HUKUM,OSS
6151335946756,STATUS_PERSEROAN,OSS
6151335946756,ALAMAT,OSS
6151335946756,KELURAHAN,OSS
6151335946756,DAERAH_ID,OSS
6151335946756,KODE_POS,N/A
6151335946756,FLAG_IMPOR,OSS
6151335946756,FLAG_EKSPOR,OSS
6151335946756,JENIS_API,N/A
6151335946756,KODE_KANTOR,CEISA
6151335946756,NOMOR_TELPON,CEISA
6151335946756,KATEGORI,CEISA
6151335946756,NIPER,CEISA
6151335946756,NOMOR_API,N/A
6151335946756,ID_PERUSAHAAN,CEISA
6151335946756,TGL_PERUBAHAN_NIB,OSS
6151335946756,TGL_TERBIT_NIB,CEISA
6151335946756,TGL_SYNC_OSS,CEISA
6151335946756,STATUS_NIB,OSS
3264353471379,NIB,OSS
3264353471379,NPWP,OSS
3264353471379,NAMA,OSS
3264353471379,NAMA_SINGKATAN,OSS
3264353471379,JENIS_PERSEROAN,OSS
3264353471379,STATUS_BADAN_HUKUM,OSS
3264353471379,STATUS_PERSEROAN,OSS
3264353471379,ALAMAT,OSS
3264353471379,KELURAHAN,OSS
3264353471379,DAERAH_ID,OSS
3264353471379,KODE_POS,N/A
3264353471379,FLAG_IMPOR,OSS
3264353471379,FLAG_EKSPOR,OSS
3264353471379,JENIS_API,N/A
3264353471379,KODE_KANTOR,CEISA
3264353471379,NOMOR_TELPON,CEISA
3264353471379,KATEGORI,CEISA
3264353471379,NIPER,N/A
3264353471379,NOMOR_API,CEISA
3264353471379,ID_PERUSAHAAN,CEISA
3264353471379,TGL_PERUBAHAN_NIB,OSS
3264353471379,TGL_TERBIT_NIB,CEISA
3264353471379,TGL_SYNC_OSS,CEISA
3264353471379,STATUS_NIB,OSS
7042499317800,NIB,OSS
7042499317800,NPWP,OSS
7042499317800,NAMA,OSS
7042499317800,NAMA_SINGKATAN,OSS
7042499317800,JENIS_PERSEROAN,OSS
7042499317800,STATUS_BADAN_HUKUM,OSS
7042499317800,STATUS_PERSEROAN,OSS
7042499317800,ALAMAT,OSS
7042499317800,KELURAHAN,OSS
7042499317800,DAERAH_ID,OSS
7042499317800,KODE_POS,N/A
7042499317800,FLAG_IMPOR,OSS
7042499317800,FLAG_EKSPOR,OSS
7042499317800,JENIS_API,OSS
7042499317800,KODE_KANTOR,CEISA
7042499317800,NOMOR_TELPON,CEISA
7042499317800,KATEGORI,CEISA
7042499317800,NIPER,CEISA
7042499317800,NOMOR_API,CEISA
7042499317800,ID_PERUSAHAAN,CEISA
7042499317800,TGL_PERUBAHAN_NIB,OSS
7042499317800,TGL_TERBIT_NIB,CEISA
7042499317800,TGL_SYNC_OSS,CEISA
7042499317800,STATUS_NIB,OSS
1179172029275,NIB,OSS
1179172029275,NPWP,OSS
1179172029275,NAMA,OSS
1179172029275,NAMA_SINGKATAN,OSS
1179172029275,JENIS_PERSEROAN,OSS
1179172029275,STATUS_BADAN_HUKUM,OSS
1179172029275,STATUS_PERSEROAN,OSS
1179172029275,ALAMAT,OSS
1179172029275,KELURAHAN,OSS
1179172029275,DAERAH_ID,OSS
1179172029275,KODE_POS,N/A
1179172029275,FLAG_IMPOR,OSS
1179172029275,FLAG_EKSPOR,OSS
1179172029275,JENIS_API,OSS
1179172029275,KODE_KANTOR,CEISA
1179172029275,NOMOR_TELPON,CEISA
1179172029275,KATEGORI,CEISA
1179172029275,NIPER,CEISA
1179172029275,NOMOR_API,CEISA
1179172029275,ID_PERUSAHAAN,CEISA
1179172029275,TGL_PERUBAHAN_NIB,OSS
