NIB,field,oss_value,ceisa_value,winner
7495035449253,NPWP_VALUE,92.054.324.8-753.871,757385912,OSS
8736218481774,NPWP_VALUE,42.325.851.8-297.923,03.813.372.0-373.052,OSS
8736218481774,NAMA,UD PRAKASA MANULLANG,UD PRAKASA MANULLANG (CABANG),OSS
8736218481774,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9618303862898,NPWP_VALUE,15.871.868.8-629.740,944397823255,OSS
5072313419162,NPWP_VALUE,71.527.305.4-550.225,99118664,OSS
5072313419162,NAMA,UD WIBOWO TBK,UD WIBOWO TBK (CABANG),OSS
0810262333296,FLAG_EKSPOR_vs_NIPER,N,8363951756.0,OSS (FLAG_EKSPOR)
7883584341765,NPWP_VALUE,07.251.440.0-169.614,673239472,OSS
7883584341765,FLAG_EKSPOR_vs_NIPER,N,3021078585.0,OSS (FLAG_EKSPOR)
3631761973014,FLAG_EKSPOR_vs_NIPER,N,6766727326.0,OSS (FLAG_EKSPOR)
1393373617984,NPWP_VALUE,33.655.545.9-618.951,139304647,OSS
1393373617984,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7262163157761,NPWP_VALUE,45.473.295.3-358.335,45.268.395.2-846.395,OSS
8906690463643,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9470281623659,STATUS_NIB,DICABUT,AKTIF,OSS
9470281623659,NPWP_VALUE,92.341.435.7-714.639,45.228.985.8-624.646,OSS
9470281623659,FLAG_EKSPOR_vs_NIPER,N,8229250055.0,OSS (FLAG_EKSPOR)
7494528825083,FLAG_EKSPOR_vs_NIPER,N,3758368372.0,OSS (FLAG_EKSPOR)
0383040479416,STATUS_NIB,DICABUT,AKTIF,OSS
5825742377204,FLAG_EKSPOR_vs_NIPER,N,1860432458.0,OSS (FLAG_EKSPOR)
1625685788434,NAMA,UD SIHOMBING HARTATI,UD SIHOMBING HARTATI (CABANG),OSS
1625685788434,FLAG_EKSPOR_vs_NIPER,N,4662859834.0,OSS (FLAG_EKSPOR)
2846159654391,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2265599933129,NAMA,PT HARDIANSYAH MAULANA,HARDIANSYAH MAULANA (CABANG),OSS
6523431946574,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6034114625954,FLAG_EKSPOR_vs_NIPER,N,4952934976.0,OSS (FLAG_EKSPOR)
8083124653072,FLAG_EKSPOR_vs_NIPER,N,6048626421.0,OSS (FLAG_EKSPOR)
4889755596841,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
4964113589270,NAMA,UD SURYATMI (PERSERO) TBK,UD SURYATMI (PERSERO) TBK (CABANG),OSS
4964113589270,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
4832348634152,NPWP_VALUE,12.214.571.6-491.652,18449944,OSS
8893304498189,FLAG_EKSPOR_vs_NIPER,N,334594198.0,OSS (FLAG_EKSPOR)
0780499033263,STATUS_NIB,DICABUT,AKTIF,OSS
0780499033263,NPWP_VALUE,13.182.815.5-974.661,162634851,OSS
8516850529354,NPWP_VALUE,15.022.464.3-457.805,934826709,OSS
8516850529354,FLAG_EKSPOR_vs_NIPER,N,5280949823.0,OSS (FLAG_EKSPOR)
6494897096496,STATUS_NIB,DICABUT,AKTIF,OSS
8429814897839,NPWP_VALUE,03.628.003.9-028.473,66.408.606.3-312.809,OSS
1332780911914,NPWP_VALUE,65.567.193.7-500.854,736302832,OSS
1332780911914,FLAG_EKSPOR_vs_NIPER,N,3825826196.0,OSS (FLAG_EKSPOR)
9538377929574,NAMA,PT PADMASARI,PADMASARI (CABANG),OSS
8002461412258,FLAG_EKSPOR_vs_NIPER,N,4634975007.0,OSS (FLAG_EKSPOR)
2878418567886,NPWP_VALUE,92.220.178.1-396.171,91629269,OSS
2878418567886,NAMA,PD LESTARI,PD LESTARI (CABANG),OSS
2878418567886,FLAG_EKSPOR_vs_NIPER,N,6379916505.0,OSS (FLAG_EKSPOR)
0774421495047,NAMA,PD ZULAIKA LAILASARI,PD ZULAIKA LAILASARI (CABANG),OSS
0774421495047,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8532662528716,FLAG_EKSPOR_vs_NIPER,N,6800400424.0,OSS (FLAG_EKSPOR)
6113845130299,FLAG_EKSPOR_vs_NIPER,N,2932660845.0,OSS (FLAG_EKSPOR)
0575214974210,NAMA,PT KUSMAWATI PRADIPTA,KUSMAWATI PRADIPTA (CABANG),OSS
6942022258852,FLAG_EKSPOR_vs_NIPER,N,7320981377.0,OSS (FLAG_EKSPOR)
4923611677477,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7328687177502,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7522356551519,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3462580419111,NPWP_VALUE,97.411.516.8-001.186,415092218,OSS
5712122701192,STATUS_NIB,DICABUT,AKTIF,OSS
2182653538218,FLAG_EKSPOR_vs_NIPER,N,2978779391.0,OSS (FLAG_EKSPOR)
2931770772309,NAMA,UD WINARNO,UD WINARNO (CABANG),OSS
8222832800655,NPWP_VALUE,49.307.171.4-326.787,17.484.135.0-908.207,OSS
8222832800655,FLAG_EKSPOR_vs_NIPER,N,6342238486.0,OSS (FLAG_EKSPOR)
2261673366053,NPWP_VALUE,66.785.857.9-287.260,97243588284423,OSS
0010145478364,NPWP_VALUE,28.472.266.8-781.933,134922218,OSS
2141710191540,FLAG_EKSPOR_vs_NIPER,N,4174228302.0,OSS (FLAG_EKSPOR)
0026839700734,FLAG_EKSPOR_vs_NIPER,N,6139712116.0,OSS (FLAG_EKSPOR)
6475661396110,FLAG_EKSPOR_vs_NIPER,N,3088111288.0,OSS (FLAG_EKSPOR)
8546008118465,NPWP_VALUE,00.209.949.2-973.810,7664546769268,OSS
8546008118465,NAMA,PERUM PURNAWATI PURWANTI,PERUM PURNAWATI PURWANTI (CABANG),OSS
9331476846388,STATUS_NIB,DICABUT,AKTIF,OSS
9331476846388,FLAG_EKSPOR_vs_NIPER,N,2532167186.0,OSS (FLAG_EKSPOR)
2843129543130,NPWP_VALUE,30.382.183.9-966.886,48.895.934.5-207.146,OSS
2843129543130,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7282524423311,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9984522059798,FLAG_EKSPOR_vs_NIPER,N,7802093848.0,OSS (FLAG_EKSPOR)
6308183281595,STATUS_NIB,DICABUT,AKTIF,OSS
6308183281595,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8209357441814,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8607784031059,NPWP_VALUE,86.342.916.3-182.958,91441246,OSS
8607784031059,NAMA,PT HARIYAH (PERSERO) TBK,HARIYAH (PERSERO) TBK (CABANG),OSS
1834830863701,NPWP_VALUE,19.900.440.7-744.640,949844085,OSS
1834830863701,FLAG_EKSPOR_vs_NIPER,N,882831036.0,OSS (FLAG_EKSPOR)
8831446820401,FLAG_EKSPOR_vs_NIPER,N,7486191613.0,OSS (FLAG_EKSPOR)
9766458071906,FLAG_EKSPOR_vs_NIPER,N,136401616.0,OSS (FLAG_EKSPOR)
4664249418275,FLAG_EKSPOR_vs_NIPER,N,9737912310.0,OSS (FLAG_EKSPOR)
9964723661176,NPWP_VALUE,09.278.505.0-919.171,54444104,OSS
9964723661176,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
4789146534619,FLAG_EKSPOR_vs_NIPER,N,8797078254.0,OSS (FLAG_EKSPOR)
6209631786489,FLAG_EKSPOR_vs_NIPER,N,3132886392.0,OSS (FLAG_EKSPOR)
2695951975398,NPWP_VALUE,72.357.995.4-935.460,697280606,OSS
4788244815642,NAMA,UD ZULKARNAIN PRANOWO,UD ZULKARNAIN PRANOWO (CABANG),OSS
4897195514623,STATUS_NIB,DICABUT,AKTIF,OSS
4897195514623,NPWP_VALUE,02.749.872.1-792.745,858255520,OSS
6853074401436,FLAG_EKSPOR_vs_NIPER,N,2378416300.0,OSS (FLAG_EKSPOR)
8071963142918,NAMA,PD NAMAGA HASSANAH,PD NAMAGA HASSANAH (CABANG),OSS
8497277913450,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9468576786340,NPWP_VALUE,45.969.544.2-772.705,2455349263236,OSS
9468576786340,FLAG_EKSPOR_vs_NIPER,N,4349985815.0,OSS (FLAG_EKSPOR)
3594714553401,NAMA,PD RAMADAN SAEFULLAH TBK,PD RAMADAN SAEFULLAH TBK (CABANG),OSS
0650875517399,NAMA,PD NASHIRUDDIN,PD NASHIRUDDIN (CABANG),OSS
2318114073191,NPWP_VALUE,90.705.688.9-746.929,49925020,OSS
2318114073191,FLAG_EKSPOR_vs_NIPER,N,5026859736.0,OSS (FLAG_EKSPOR)
6987634865472,FLAG_EKSPOR_vs_NIPER,N,4117940977.0,OSS (FLAG_EKSPOR)
6802034723312,FLAG_EKSPOR_vs_NIPER,N,4630838614.0,OSS (FLAG_EKSPOR)
7656406009303,FLAG_EKSPOR_vs_NIPER,N,6280738621.0,OSS (FLAG_EKSPOR)
3383774284285,FLAG_EKSPOR_vs_NIPER,N,9673637399.0,OSS (FLAG_EKSPOR)
8356273711918,NPWP_VALUE,87.157.880.0-993.762,42.369.130.6-999.392,OSS
8356273711918,FLAG_EKSPOR_vs_NIPER,N,2602335236.0,OSS (FLAG_EKSPOR)
0113482655128,NPWP_VALUE,82.451.566.3-891.284,07142082,OSS
0113482655128,FLAG_EKSPOR_vs_NIPER,N,7594943533.0,OSS (FLAG_EKSPOR)
3188336589427,FLAG_EKSPOR_vs_NIPER,N,7478955716.0,OSS (FLAG_EKSPOR)
0137425871167,FLAG_EKSPOR_vs_NIPER,N,5095761065.0,OSS (FLAG_EKSPOR)
4206671249443,FLAG_EKSPOR_vs_NIPER,N,3530354579.0,OSS (FLAG_EKSPOR)
9242811236293,NPWP_VALUE,69.839.912.2-518.543,670764993,OSS
6746330349467,NPWP_VALUE,98.818.042.2-820.882,03.356.378.8-047.982,OSS
3834306903556,NPWP_VALUE,34.736.078.6-460.929,250358987,OSS
5538373579987,NPWP_VALUE,86.895.739.3-306.898,68.959.481.9-379.017,OSS
8547289594211,NAMA,CV WIBOWO FARIDA,CV WIBOWO FARIDA (CABANG),OSS
7377339871409,NPWP_VALUE,82.404.073.9-538.294,15.364.122.7-776.032,OSS
7377339871409,NAMA,PERUM NURDIYANTI,PERUM NURDIYANTI (CABANG),OSS
3463184761240,FLAG_EKSPOR_vs_NIPER,N,8651851916.0,OSS (FLAG_EKSPOR)
5077309559771,NAMA,UD PUSPITA PADMASARI,UD PUSPITA PADMASARI (CABANG),OSS
4446274139746,FLAG_EKSPOR_vs_NIPER,N,2730166738.0,OSS (FLAG_EKSPOR)
7097632923732,NAMA,PT WASITA YULIARTI,WASITA YULIARTI (CABANG),OSS
0831742744899,FLAG_EKSPOR_vs_NIPER,N,9721836737.0,OSS (FLAG_EKSPOR)
4118556576108,NAMA,PD ANGGRIAWAN KUSMAWATI,PD ANGGRIAWAN KUSMAWATI (CABANG),OSS
4118556576108,FLAG_EKSPOR_vs_NIPER,N,1855146329.0,OSS (FLAG_EKSPOR)
3352526159826,FLAG_EKSPOR_vs_NIPER,N,347551723.0,OSS (FLAG_EKSPOR)
6026516353732,NAMA,PERUM SIREGAR RAJATA,PERUM SIREGAR RAJATA (CABANG),OSS
6026516353732,FLAG_EKSPOR_vs_NIPER,N,7409326111.0,OSS (FLAG_EKSPOR)
2680873090952,FLAG_EKSPOR_vs_NIPER,N,7845613558.0,OSS (FLAG_EKSPOR)
9044952666457,STATUS_NIB,DICABUT,AKTIF,OSS
9044952666457,NPWP_VALUE,07.677.956.2-910.711,47488421,OSS
2733450563538,NAMA,PT SETIAWAN NOVITASARI TBK,SETIAWAN NOVITASARI TBK (CABANG),OSS
2733450563538,FLAG_EKSPOR_vs_NIPER,N,4255868834.0,OSS (FLAG_EKSPOR)
7966994356951,NAMA,PD PRABOWO NAPITUPULU TBK,PD PRABOWO NAPITUPULU TBK (CABANG),OSS
7966994356951,FLAG_EKSPOR_vs_NIPER,N,2523429781.0,OSS (FLAG_EKSPOR)
3715273300627,NPWP_VALUE,56.145.988.7-089.065,79.659.937.0-633.071,OSS
3715273300627,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5073314074900,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8858306563353,NPWP_VALUE,48.540.885.5-719.203,477795140,OSS
8858306563353,NAMA,PERUM YUNIAR HIDAYAT TBK,PERUM YUNIAR HIDAYAT TBK (CABANG),OSS
8858306563353,FLAG_EKSPOR_vs_NIPER,N,4230374327.0,OSS (FLAG_EKSPOR)
0306750991975,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6529526359043,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3812858294380,NPWP_VALUE,01.188.886.4-098.726,280398419,OSS
3812858294380,FLAG_EKSPOR_vs_NIPER,N,8502110909.0,OSS (FLAG_EKSPOR)
5312855279936,NPWP_VALUE,50.185.353.4-515.663,84.091.759.4-926.689,OSS
9733511552415,NAMA,UD GUNARTO TBK,UD GUNARTO TBK (CABANG),OSS
5823814493289,NPWP_VALUE,99.355.347.7-616.116,316233190,OSS
5823814493289,FLAG_EKSPOR_vs_NIPER,N,8036821553.0,OSS (FLAG_EKSPOR)
2295935646005,FLAG_EKSPOR_vs_NIPER,N,7596029594.0,OSS (FLAG_EKSPOR)
6847289630812,NPWP_VALUE,95.699.693.1-603.443,376897203,OSS
9885339619381,NPWP_VALUE,99.044.492.8-748.146,224554529744,OSS
9885339619381,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7959709321418,FLAG_EKSPOR_vs_NIPER,N,5224143954.0,OSS (FLAG_EKSPOR)
4217254014861,FLAG_EKSPOR_vs_NIPER,N,8178597543.0,OSS (FLAG_EKSPOR)
1353899096959,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5611874074991,NPWP_VALUE,97.872.121.5-850.367,748182483,OSS
5611874074991,FLAG_EKSPOR_vs_NIPER,N,2313628141.0,OSS (FLAG_EKSPOR)
0701929505086,STATUS_NIB,DICABUT,AKTIF,OSS
4421851203626,FLAG_EKSPOR_vs_NIPER,N,2997331669.0,OSS (FLAG_EKSPOR)
6188009724595,NPWP_VALUE,41.148.096.2-868.881,31.174.548.7-658.900,OSS
0456847756269,NPWP_VALUE,14.294.179.2-660.595,145003340,OSS
0456847756269,NAMA,CV PUSPASARI,CV PUSPASARI (CABANG),OSS
5831108123489,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9026592665093,STATUS_NIB,DICABUT,AKTIF,OSS
2835946106014,NPWP_VALUE,06.247.236.6-507.437,30100471,OSS
2835946106014,NAMA,PT WIDODO (PERSERO) TBK,WIDODO (PERSERO) TBK (CABANG),OSS
2835946106014,FLAG_EKSPOR_vs_NIPER,N,6835715076.0,OSS (FLAG_EKSPOR)
0316759062070,NPWP_VALUE,73.974.753.8-399.460,700311575,OSS
0316759062070,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5855775448160,FLAG_EKSPOR_vs_NIPER,N,1540572374.0,OSS (FLAG_EKSPOR)
4930406487102,NAMA,PT PRASTUTI,PRASTUTI (CABANG),OSS
4930406487102,FLAG_EKSPOR_vs_NIPER,N,7081858351.0,OSS (FLAG_EKSPOR)
4013616075991,FLAG_EKSPOR_vs_NIPER,N,6566639229.0,OSS (FLAG_EKSPOR)
1223271320904,FLAG_EKSPOR_vs_NIPER,N,1945678275.0,OSS (FLAG_EKSPOR)
6927321087377,NAMA,PT ISWAHYUDI,ISWAHYUDI (CABANG),OSS
6927321087377,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5413526228981,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0319711170878,NPWP_VALUE,95.144.156.3-526.340,77727327754639,OSS
0319711170878,FLAG_EKSPOR_vs_NIPER,N,443162235.0,OSS (FLAG_EKSPOR)
0634470944427,NAMA,UD NASYIDAH,UD NASYIDAH (CABANG),OSS
4122203876738,NPWP_VALUE,93.309.140.9-747.067,618691873,OSS
2451406534029,FLAG_EKSPOR_vs_NIPER,N,6330372218.0,OSS (FLAG_EKSPOR)
8509818149696,FLAG_EKSPOR_vs_NIPER,N,7105260610.0,OSS (FLAG_EKSPOR)
4118251486402,NPWP_VALUE,21.600.268.8-245.060,49982755635,OSS
6194348520584,FLAG_EKSPOR_vs_NIPER,N,8837518576.0,OSS (FLAG_EKSPOR)
5073535324449,NPWP_VALUE,19.597.696.5-676.480,9525742787785,OSS
4421696176000,FLAG_EKSPOR_vs_NIPER,N,2108539316.0,OSS (FLAG_EKSPOR)
7797341740471,FLAG_EKSPOR_vs_NIPER,N,4759504325.0,OSS (FLAG_EKSPOR)
8046899009886,NPWP_VALUE,41.441.490.3-200.763,88333547929,OSS
8046899009886,FLAG_EKSPOR_vs_NIPER,N,9988656444.0,OSS (FLAG_EKSPOR)
2476938950200,FLAG_EKSPOR_vs_NIPER,N,9801650746.0,OSS (FLAG_EKSPOR)
3390695422310,FLAG_EKSPOR_vs_NIPER,N,8209304352.0,OSS (FLAG_EKSPOR)
0427931663241,NPWP_VALUE,64.019.966.8-090.994,75874848,OSS
8280312438701,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0514498427788,FLAG_EKSPOR_vs_NIPER,N,3126761297.0,OSS (FLAG_EKSPOR)
8505180970131,NPWP_VALUE,47.964.029.8-917.817,56774654774449,OSS
8505180970131,NAMA,PD HIDAYANTO,PD HIDAYANTO (CABANG),OSS
6290752277588,FLAG_EKSPOR_vs_NIPER,N,5064469661.0,OSS (FLAG_EKSPOR)
6821338516631,NPWP_VALUE,65.270.591.8-235.292,43919972,OSS
3828825997854,NAMA,PD MANDASARI YOLANDA,PD MANDASARI YOLANDA (CABANG),OSS
3828825997854,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0679244939231,STATUS_NIB,DICABUT,AKTIF,OSS
0679244939231,FLAG_EKSPOR_vs_NIPER,N,8175009426.0,OSS (FLAG_EKSPOR)
3474797978268,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7039395498353,NPWP_VALUE,29.418.143.2-636.440,41.175.471.1-959.160,OSS
7039395498353,NAMA,PERUM UTAMA TBK,PERUM UTAMA TBK (CABANG),OSS
2554904184586,FLAG_EKSPOR_vs_NIPER,N,5319005678.0,OSS (FLAG_EKSPOR)
6717016452735,NPWP_VALUE,18.647.934.9-846.015,68.161.049.5-513.178,OSS
6717016452735,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8410867240305,FLAG_EKSPOR_vs_NIPER,N,5865068013.0,OSS (FLAG_EKSPOR)
9329863273112,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7086329567584,NPWP_VALUE,74.224.126.9-503.721,718364056,OSS
7086329567584,FLAG_EKSPOR_vs_NIPER,N,9754569777.0,OSS (FLAG_EKSPOR)
2228304867828,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8180205405827,NPWP_VALUE,86.630.630.1-287.013,12.763.485.1-164.481,OSS
8180205405827,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9560560737711,NAMA,PERUM RAJATA,PERUM RAJATA (CABANG),OSS
1941737144214,FLAG_EKSPOR_vs_NIPER,N,753957748.0,OSS (FLAG_EKSPOR)
5577543729541,NAMA,PERUM KUSMAWATI (PERSERO) TBK,PERUM KUSMAWATI (PERSERO) TBK (CABANG),OSS
8004386526841,NAMA,PD NABABAN (PERSERO) TBK,PD NABABAN (PERSERO) TBK (CABANG),OSS
8004386526841,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8136956565666,NAMA,UD UTAMI (PERSERO) TBK,UD UTAMI (PERSERO) TBK (CABANG),OSS
8973012319956,NPWP_VALUE,49.165.407.9-486.609,20772521,OSS
8973012319956,FLAG_EKSPOR_vs_NIPER,N,5379758961.0,OSS (FLAG_EKSPOR)
1976588608125,NPWP_VALUE,15.655.723.1-951.223,58864624,OSS
1976588608125,NAMA,PT MAULANA SAEFULLAH (PERSERO) TBK,MAULANA SAEFULLAH (PERSERO) TBK (CABANG),OSS
8406157363561,NPWP_VALUE,77.771.696.0-441.146,280290377,OSS
8406157363561,NAMA,PERUM HALIM,PERUM HALIM (CABANG),OSS
8406157363561,FLAG_EKSPOR_vs_NIPER,N,623946619.0,OSS (FLAG_EKSPOR)
0314137592612,NAMA,PT DONGORAN HASANAH TBK,DONGORAN HASANAH TBK (CABANG),OSS
7926420712113,NPWP_VALUE,80.873.530.7-906.121,58221128,OSS
3487134083975,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5007449142234,STATUS_NIB,DICABUT,AKTIF,OSS
5007449142234,NPWP_VALUE,59.962.086.9-982.714,64.740.930.1-498.110,OSS
5007449142234,FLAG_EKSPOR_vs_NIPER,N,5070145610.0,OSS (FLAG_EKSPOR)
5440987418261,FLAG_EKSPOR_vs_NIPER,N,6155775380.0,OSS (FLAG_EKSPOR)
9562514658926,NPWP_VALUE,79.811.402.3-077.448,023183567,OSS
9562514658926,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2785821062612,FLAG_EKSPOR_vs_NIPER,N,9916444724.0,OSS (FLAG_EKSPOR)
8724958069530,NPWP_VALUE,18.048.655.3-213.066,599842786,OSS
8724958069530,NAMA,UD SITUMORANG UWAIS TBK,UD SITUMORANG UWAIS TBK (CABANG),OSS
7970354915751,FLAG_EKSPOR_vs_NIPER,N,8602489691.0,OSS (FLAG_EKSPOR)
3570007116917,FLAG_EKSPOR_vs_NIPER,N,1662825207.0,OSS (FLAG_EKSPOR)
2828975855122,FLAG_EKSPOR_vs_NIPER,N,9453286445.0,OSS (FLAG_EKSPOR)
8469093636620,NAMA,PT WACANA,WACANA (CABANG),OSS
1250937009111,NAMA,PT DAMANIK SURYATMI (PERSERO) TBK,DAMANIK SURYATMI (PERSERO) TBK (CABANG),OSS
6328396775729,NPWP_VALUE,68.930.367.4-016.475,946329708,OSS
7671462351182,FLAG_EKSPOR_vs_NIPER,N,3949520792.0,OSS (FLAG_EKSPOR)
6367943395956,NAMA,CV SANTOSO,CV SANTOSO (CABANG),OSS
6367943395956,FLAG_EKSPOR_vs_NIPER,N,8053956113.0,OSS (FLAG_EKSPOR)
9727819623649,FLAG_EKSPOR_vs_NIPER,N,4426300828.0,OSS (FLAG_EKSPOR)
0781592181697,NPWP_VALUE,61.341.137.5-646.456,18.740.453.4-091.308,OSS
0781592181697,FLAG_EKSPOR_vs_NIPER,N,5123033525.0,OSS (FLAG_EKSPOR)
9020053316400,FLAG_EKSPOR_vs_NIPER,N,4936487794.0,OSS (FLAG_EKSPOR)
2769595341074,FLAG_EKSPOR_vs_NIPER,N,4523102367.0,OSS (FLAG_EKSPOR)
4223596053962,NPWP_VALUE,38.826.524.9-503.330,332725117,OSS
4267243714082,NAMA,PD WULANDARI (PERSERO) TBK,PD WULANDARI (PERSERO) TBK (CABANG),OSS
9180250226652,FLAG_EKSPOR_vs_NIPER,N,2560375142.0,OSS (FLAG_EKSPOR)
0887834618845,NAMA,UD WULANDARI MELANI,UD WULANDARI MELANI (CABANG),OSS
8387970040853,NPWP_VALUE,23.117.757.7-363.473,23.997.467.6-741.628,OSS
8387970040853,FLAG_EKSPOR_vs_NIPER,N,8438841055.0,OSS (FLAG_EKSPOR)
8231457611022,NAMA,PT PUSPITA ZULKARNAIN,PUSPITA ZULKARNAIN (CABANG),OSS
7932858642715,NAMA,PERUM WIDODO (PERSERO) TBK,PERUM WIDODO (PERSERO) TBK (CABANG),OSS
7932858642715,FLAG_EKSPOR_vs_NIPER,N,454440848.0,OSS (FLAG_EKSPOR)
0747319874062,FLAG_EKSPOR_vs_NIPER,N,458882991.0,OSS (FLAG_EKSPOR)
1210315538316,NPWP_VALUE,15.362.246.9-851.041,26273867,OSS
2704391798303,NPWP_VALUE,16.212.773.1-125.049,13036950,OSS
2704391798303,FLAG_EKSPOR_vs_NIPER,N,2037452412.0,OSS (FLAG_EKSPOR)
8675683633319,NPWP_VALUE,89.700.255.3-245.813,79.585.237.5-233.394,OSS
2820155067520,NAMA,CV GUNARTO,CV GUNARTO (CABANG),OSS
2820155067520,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8690652272043,NPWP_VALUE,67.681.996.1-980.299,102842950,OSS
8690652272043,FLAG_EKSPOR_vs_NIPER,N,2431558677.0,OSS (FLAG_EKSPOR)
5772008050804,NPWP_VALUE,45.548.639.5-283.156,99.285.294.4-854.500,OSS
5772008050804,NAMA,UD SURYONO,UD SURYONO (CABANG),OSS
5772008050804,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8053343265882,NPWP_VALUE,60.418.518.8-126.949,03494999,OSS
3712837900027,FLAG_EKSPOR_vs_NIPER,N,6750343628.0,OSS (FLAG_EKSPOR)
7259849419228,NPWP_VALUE,72.145.784.8-684.923,272573748,OSS
7259849419228,FLAG_EKSPOR_vs_NIPER,N,1048045866.0,OSS (FLAG_EKSPOR)
4711235173595,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
4153053863772,NPWP_VALUE,47.222.763.9-658.863,75972440,OSS
7390869438374,NAMA,PERUM WIBOWO PUSPASARI,PERUM WIBOWO PUSPASARI (CABANG),OSS
4576883351660,NPWP_VALUE,63.490.192.8-438.402,2596985382782,OSS
4576883351660,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7132092326772,NPWP_VALUE,20.491.694.6-888.509,98263785385,OSS
6695343295064,NPWP_VALUE,50.024.029.1-892.378,51859519,OSS
8658309836641,NAMA,CV MANULLANG,CV MANULLANG (CABANG),OSS
8658309836641,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
1452241491090,FLAG_EKSPOR_vs_NIPER,N,3230499408.0,OSS (FLAG_EKSPOR)
7696972900643,NAMA,PT HUTAPEA (PERSERO) TBK,HUTAPEA (PERSERO) TBK (CABANG),OSS
2555992853387,NAMA,UD LAKSITA (PERSERO) TBK,UD LAKSITA (PERSERO) TBK (CABANG),OSS
3936605537829,NPWP_VALUE,13.923.334.9-365.016,26.051.748.6-970.641,OSS
3936605537829,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0578958429524,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3350425853868,NPWP_VALUE,24.348.124.1-633.059,03130640,OSS
