no_dok_ekspor,tgl_dok_ekspor,nama_perusahaan,npwp_perusahaan,alamat_perusahaan,nama_barang,hs_code_2d,kode_pelabuhan_ekspor,nama_pelabuhan_ekspor,berat_barang_ton,negara_tujuan,kode_negara_tujuan,nama_kapal,flag_anomali_tonase,flag_anomali_kapal,flag_anomali_kombinasi,selisih_hari_kapal,pt_hs_count,pel_hs_count,hs_neg_count
00844209,2026-03-01 04:00:00,PT Yulianti,801326773602606,"Jl. Kiaracondong No. 541, Bandar Lampung, Sulawesi Utara 09543",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,46968.96,Jepang,JP,MV JAGA 61,0,1,0,0.625,20,57,56
00876265,2026-03-01 06:00:00,PT Waskita,513338726247317,"Jalan Sukajadi No. 968, Tanjungpinang, JK 50305",Sereal/Beras,10,IDTPP,Tanjung Priok,7346.61,India,IN,MV JAGA 61,0,1,0,0.08333333333333333,19,53,64
00538960,2026-01-05 13:00:00,PT Melani Hutapea,219136193990916,"Jl. Indragiri No. 12, Bontang, SR 18839",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,25116.7,China,CN,MV KALA 57,0,1,0,0.625,19,66,70
00112109,2026-01-05 22:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Gang Kendalsari No. 47, Yogyakarta, BE 31499",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,16718.87,Singapura,SG,MV KALA 57,0,1,0,0.375,18,65,66
00139274,2026-01-06 07:00:00,UD Putra Tbk,346247510799118,"Gang Sukajadi No. 55, Surakarta, RI 83333",Sereal/Beras,10,IDTPE,Tanjung Perak,24691.17,Jepang,JP,MV KALA 57,0,1,0,0.375,18,66,58
00157573,2026-01-07 19:00:00,PD Pudjiastuti Marbun,489638346578713,"Jl. Waringin No. 644, Tomohon, Nusa Tenggara Timur 18579",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,8163.77,India,IN,MV KALA 57,0,1,0,1.5,22,54,57
00501532,2026-01-08 06:00:00,UD Mandala Prayoga,884969653287101,"Gg. Gardujati No. 20, Bandung, SG 98640",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,4404.62,China,CN,MV KALA 57,0,1,0,0.4583333333333333,15,72,75
00321517,2026-01-09 06:00:00,UD Putra Tbk,346247510799118,"Jl. Tubagus Ismail No. 82, Sorong, KS 70216",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,47532.86,Jepang,JP,MV KALA 57,0,1,0,1.0,14,66,48
00301296,2026-01-12 00:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Gg. Cikutra Barat No. 02, Sorong, SU 66845",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,36793.53,China,CN,MV KALA 57,0,1,0,0.4166666666666667,18,66,61
00101793,2026-01-14 13:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gg. Kutai No. 60, Gorontalo, KR 91825",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,19485.19,Singapura,SG,MV KALA 57,0,1,0,0.041666666666666664,19,66,63
00800264,2026-01-14 15:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Gg. Gegerkalong Hilir No. 450, Gorontalo, Kalimantan Utara 58692",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,30825.37,Singapura,SG,MV KALA 57,0,1,0,0.08333333333333333,18,66,66
00467477,2026-01-14 23:00:00,PT Melani Hutapea,219136193990916,"Jl. Jend. A. Yani No. 8, Padang Sidempuan, Aceh 93783",Sereal/Beras,10,IDTPE,Tanjung Perak,40801.81,Jepang,JP,MV KALA 57,0,1,0,0.3333333333333333,21,66,58
00277019,2026-01-16 06:00:00,Perum Saptono Mustofa,513542784980841,"Gg. Abdul Muis No. 14, Dumai, GO 32417",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,46687.12,India,IN,MV KALA 57,0,1,0,1.2916666666666667,15,57,51
00803117,2026-01-21 20:00:00,PD Manullang Tbk,048281489325288,"Gg. Indragiri No. 430, Manado, KU 66144",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,15290.04,India,IN,MV KALA 57,0,1,0,1.5833333333333333,16,66,57
00205201,2026-01-22 12:00:00,Perum Saptono Mustofa,513542784980841,"Gang Ronggowarsito No. 144, Manado, KU 11703",Sereal/Beras,10,IDBEL,Belawan,12936.13,India,IN,MV KALA 57,0,1,0,0.6666666666666666,25,58,64
00537781,2026-01-22 14:00:00,UD Putra Tbk,346247510799118,"Gang Wonoayu No. 111, Singkawang, SR 79817",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,32732.13,India,IN,MV KALA 57,0,1,0,0.08333333333333333,21,57,51
00836970,2026-01-22 21:00:00,PD Manullang Tbk,048281489325288,"Jalan Yos Sudarso No. 80, Sukabumi, Riau 81372",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,41005.31,Singapura,SG,MV KALA 57,0,1,0,0.2916666666666667,24,65,66
00199893,2026-02-08 22:00:00,PT Waskita,513338726247317,"Gang Ciumbuleuit No. 4, Kota Administrasi Jakarta Timur, NB 81223",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,24717.77,Singapura,SG,MV KALA 57,0,1,0,0.4583333333333333,14,80,69
00351195,2026-02-15 04:00:00,Perum Saptono Mustofa,513542784980841,"Gg. Ahmad Dahlan No. 60, Bogor, KS 69725",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,10743.73,Singapura,SG,MV KALA 57,0,1,0,1.375,24,68,69
00378374,2026-02-16 17:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Gang Raya Ujungberung No. 267, Cirebon, NT 92644",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,20205.69,India,IN,MV KALA 57,0,1,0,1.5416666666666667,60,80,85
00577183,2026-02-17 01:00:00,PT Sirait Damanik,983930103105183,"Gang Joyoboyo No. 741, Tasikmalaya, Banten 17223",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,27633.74,China,CN,MV KALA 57,0,1,0,0.3333333333333333,20,68,75
00972710,2026-02-17 02:00:00,PD Pudjiastuti Marbun,489638346578713,"Jl. Kebonjati No. 28, Tebingtinggi, Gorontalo 87592",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,45425.4,Singapura,SG,MV KALA 57,0,1,0,0.041666666666666664,15,57,66
00488145,2026-02-24 03:00:00,Perum Saptono Mustofa,513542784980841,"Jl. Pasteur No. 044, Sukabumi, BT 00159",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,44032.38,Jepang,JP,MV KALA 57,0,1,0,1.6666666666666667,15,66,56
00700865,2026-02-24 08:00:00,PD Manullang Tbk,048281489325288,"Gang Sukajadi No. 1, Padangpanjang, SN 04719",Sereal/Beras,10,IDBEL,Belawan,15244.77,Jepang,JP,MV KALA 57,0,1,0,0.20833333333333334,20,58,58
00183692,2026-02-24 10:00:00,Perum Sinaga,701543039117182,"Jl. Pacuan Kuda No. 2, Magelang, Sulawesi Selatan 36226",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,22602.32,Singapura,SG,MV KALA 57,0,1,0,0.08333333333333333,16,65,66
00907673,2026-02-26 04:00:00,Perum Saptono Mustofa,513542784980841,"Gang HOS. Cokroaminoto No. 149, Bitung, Sumatera Utara 18433",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,31847.51,India,IN,MV KALA 57,0,1,0,1.75,16,66,57
00843790,2026-03-02 08:00:00,UD Putra Tbk,346247510799118,"Jl. Otto Iskandardinata No. 764, Kota Administrasi Jakarta Utara, Lampung 31538",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,9995.74,Jepang,JP,MV KALA 57,0,1,0,0.2916666666666667,20,68,66
00146131,2026-01-05 14:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Gg. Lembong No. 82, Denpasar, Kalimantan Timur 31290",Lemak & Minyak Hewani/Nabati (CPO),27,IDKBU,Kotabaru,37999.04,China,CN,MV KARSANA 20,0,1,0,0.375,60,72,75
00654510,2026-01-06 01:00:00,Perum Sinaga,701543039117182,"Gg. Erlangga No. 450, Tual, Aceh 00152",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,7912.05,China,CN,MV KARSANA 20,0,1,0,0.4583333333333333,16,66,61
00954073,2026-01-06 12:00:00,PT Sirait Damanik,983930103105183,"Jl. Suryakencana No. 76, Langsa, PA 41220",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,34767.51,India,IN,MV KARSANA 20,0,1,0,0.4583333333333333,15,46,51
00443432,2026-01-07 08:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Gang Erlangga No. 1, Pekalongan, Jawa Barat 19906",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,31388.92,Singapura,SG,MV KARSANA 20,0,1,0,0.8333333333333334,18,68,69
00892197,2026-01-08 03:00:00,PT Yulianti,801326773602606,"Jalan Moch. Toha No. 32, Sorong, MU 04177",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,11106.37,India,IN,MV KARSANA 20,0,1,0,0.7916666666666666,20,65,51
00305290,2026-01-09 08:00:00,PT Sirait Damanik,983930103105183,"Gang Rumah Sakit No. 817, Bekasi, Sulawesi Tenggara 74773",Sereal/Beras,10,IDTPP,Tanjung Priok,15074.17,Singapura,SG,MV KARSANA 20,0,1,0,1.2083333333333333,18,53,49
00584463,2026-01-11 03:00:00,PD Pudjiastuti Marbun,489638346578713,"Gg. Joyoboyo No. 73, Cirebon, Jambi 29016",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,28002.85,Singapura,SG,MV KARSANA 20,0,1,0,1.7916666666666667,15,57,66
00281591,2026-01-12 17:00:00,Perum Saptono Mustofa,513542784980841,"Jalan Surapati No. 6, Jambi, KB 51460",Sereal/Beras,10,IDBEL,Belawan,27792.64,China,CN,MV KARSANA 20,0,1,0,1.5833333333333333,25,58,61
00923685,2026-01-16 07:00:00,PT Yulianti,801326773602606,"Jl. Dipenogoro No. 0, Payakumbuh, BA 69524",Sereal/Beras,10,IDTPE,Tanjung Perak,25177.04,India,IN,MV KARSANA 20,0,1,0,0.4166666666666667,13,66,64
00218327,2026-01-20 00:00:00,UD Mandala Prayoga,884969653287101,"Gang R.E Martadinata No. 14, Makassar, KB 57871",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,48727.1,Singapura,SG,MV KARSANA 20,0,1,0,1.7083333333333333,15,75,69
00797260,2026-01-24 20:00:00,PT Sirait Damanik,983930103105183,"Jalan R.E Martadinata No. 23, Metro, Aceh 36730",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,10264.5,Jepang,JP,MV KARSANA 20,0,1,0,0.125,15,65,56
00891069,2026-01-26 03:00:00,PD Suwarno Tbk,872343098050097,"Jl. Waringin No. 45, Sorong, Banten 47435",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,37537.92,China,CN,MV KARSANA 20,0,1,0,1.2916666666666667,22,66,70
00199639,2026-02-21 11:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Gang W.R. Supratman No. 1, Tasikmalaya, Sulawesi Tengah 15921",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,48181.33,India,IN,MV KARSANA 20,0,1,0,1.3333333333333333,60,72,85
00255966,2026-02-28 01:00:00,PT Waskita,513338726247317,"Jl. Sukajadi No. 1, Tual, Banten 07964",Sereal/Beras,10,IDKBU,Kotabaru,16263.52,Jepang,JP,MV KARSANA 20,0,1,0,1.4583333333333333,19,56,58
00301374,2026-02-28 18:00:00,Perum Saptono Mustofa,513542784980841,"Gg. Cikutra Timur No. 068, Meulaboh, YO 48198",Sereal/Beras,10,IDTPE,Tanjung Perak,1205.95,India,IN,MV KARSANA 20,0,1,0,0.7083333333333334,25,66,64
00578514,2026-01-11 12:00:00,PD Manullang Tbk,048281489325288,"Gg. Sadang Serang No. 758, Kota Administrasi Jakarta Pusat, KR 49835",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,30389.93,Singapura,SG,MV KEZIA 20,0,1,0,0.875,12,72,69
00438160,2026-01-12 20:00:00,PT Waskita,513338726247317,"Gang Abdul Muis No. 71, Bengkulu, Sumatera Utara 92778",Sereal/Beras,10,IDTPP,Tanjung Priok,13751.58,Jepang,JP,MV KEZIA 20,0,1,0,1.3333333333333333,19,53,58
00626651,2026-01-20 17:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Jalan Dipatiukur No. 7, Blitar, Sumatera Utara 77113",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,36522.14,Singapura,SG,MV KEZIA 20,0,1,0,0.16666666666666666,19,54,63
00764983,2026-01-20 17:00:00,PD Manullang Tbk,048281489325288,"Gang Cihampelas No. 6, Bandar Lampung, Banten 04365",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,48018.13,Singapura,SG,MV KEZIA 20,0,1,0,0.0,12,75,69
00721829,2026-01-21 11:00:00,Perum Saptono Mustofa,513542784980841,"Gg. Laswi No. 40, Depok, Jambi 39363",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,33758.03,Singapura,SG,MV KEZIA 20,0,1,0,0.75,24,75,69
00458738,2026-01-27 12:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Jl. Rajiman No. 1, Kendari, Sulawesi Tengah 63531",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,17840.41,Jepang,JP,MV KEZIA 20,0,1,0,1.7916666666666667,12,80,66
00932835,2026-01-29 09:00:00,PT Melani Hutapea,219136193990916,"Jl. Ciwastra No. 783, Semarang, SU 19267",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,31192.0,India,IN,MV KEZIA 20,0,1,0,1.875,19,54,57
00680745,2026-01-30 06:00:00,PD Suwarno Tbk,872343098050097,"Gg. Pacuan Kuda No. 136, Langsa, KB 17647",Sereal/Beras,10,IDTPE,Tanjung Perak,48847.46,China,CN,MV KEZIA 20,0,1,0,0.875,14,66,61
00573617,2026-01-30 11:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Jl. Jayawijaya No. 402, Bogor, Kepulauan Riau 33810",Sereal/Beras,27,IDBEL,Belawan,15745.93,India,IN,MV KEZIA 20,0,1,0,0.20833333333333334,60,80,85
00727481,2026-01-31 07:00:00,Perum Sinaga,701543039117182,"Jalan Raya Setiabudhi No. 51, Pagaralam, Kepulauan Bangka Belitung 86959",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,29215.36,Singapura,SG,MV KEZIA 20,0,1,0,0.8333333333333334,16,46,66
00206040,2026-02-02 01:00:00,PT Melani Hutapea,219136193990916,"Jl. Wonoayu No. 88, Pangkalpinang, Kalimantan Tengah 03127",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,42728.06,India,IN,MV KEZIA 20,0,1,0,1.75,19,66,57
00603216,2026-02-06 05:00:00,UD Putra Tbk,346247510799118,"Gang HOS. Cokroaminoto No. 9, Cirebon, Kalimantan Selatan 03070",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,6210.22,India,IN,MV KEZIA 20,0,1,0,0.20833333333333334,14,66,57
00807438,2026-02-08 03:00:00,PD Pudjiastuti Marbun,489638346578713,"Jalan Rawamangun No. 5, Salatiga, Papua Barat 51502",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,9910.48,China,CN,MV KEZIA 20,0,1,0,1.9166666666666667,22,66,70
00567346,2026-02-14 01:00:00,PT Sirait Damanik,983930103105183,"Jl. Cihampelas No. 3, Tarakan, Sulawesi Tengah 18954",Sereal/Beras,10,IDTPE,Tanjung Perak,6172.07,Jepang,JP,MV KEZIA 20,0,1,0,0.25,18,66,58
00405063,2026-02-14 12:00:00,UD Mandala Prayoga,884969653287101,"Gg. Indragiri No. 0, Bogor, Maluku Utara 73377",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,49309.26,India,IN,MV KEZIA 20,0,1,0,0.4583333333333333,18,57,51
00842790,2026-02-14 23:00:00,UD Putra Tbk,346247510799118,"Jalan Cikutra Timur No. 5, Tebingtinggi, Kepulauan Riau 09762",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,38340.97,Jepang,JP,MV KEZIA 20,0,1,0,0.4583333333333333,21,46,56
00651911,2026-02-15 10:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Gg. Gegerkalong Hilir No. 0, Surakarta, Jambi 56049",Sereal/Beras,27,IDBEL,Belawan,35330.22,China,CN,MV KEZIA 20,0,1,0,0.4583333333333333,60,80,75
00401227,2026-02-16 05:00:00,Perum Sinaga,701543039117182,"Gang Kendalsari No. 8, Purwokerto, Sulawesi Tengah 77434",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,44157.48,China,CN,MV KEZIA 20,0,1,0,0.7916666666666666,18,72,75
00169860,2026-02-17 07:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gang Peta No. 89, Salatiga, Sumatera Barat 00170",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,47024.3,India,IN,MV KEZIA 20,0,1,0,1.0833333333333333,19,66,57
00530189,2026-02-23 22:00:00,UD Mandala Prayoga,884969653287101,"Jalan Erlangga No. 9, Bandung, DKI Jakarta 55616",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,4415.6,China,CN,MV KEZIA 20,0,1,0,0.16666666666666666,18,57,61
00249516,2026-02-25 16:00:00,PD Manullang Tbk,048281489325288,"Gang Cikapayang No. 0, Yogyakarta, Papua Barat 35331",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,15147.21,India,IN,MV KEZIA 20,0,1,0,1.75,12,75,85
00166039,2026-03-02 07:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Gg. Jakarta No. 117, Tual, Banten 59579",Sereal/Beras,27,IDBEL,Belawan,4025.34,Jepang,JP,MV KEZIA 20,0,1,0,1.875,60,80,66
00509965,2026-01-05 07:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gang Suryakencana No. 454, Yogyakarta, DKI Jakarta 80262",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,45465.51,China,CN,MV LANGGENG 87,0,1,0,1.375,12,72,75
00643324,2026-01-14 18:00:00,PT Sirait Damanik,983930103105183,"Gang PHH. Mustofa No. 640, Sibolga, Sumatera Barat 39533",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,26659.75,Singapura,SG,MV LANGGENG 87,0,1,0,0.25,15,65,66
00702345,2026-01-22 23:00:00,PD Suwarno Tbk,872343098050097,"Jalan Cikutra Barat No. 767, Gorontalo, NB 55562",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,12150.2,Jepang,JP,MV LANGGENG 87,0,1,0,1.8333333333333333,22,52,48
00135228,2026-01-23 15:00:00,PT Waskita,513338726247317,"Jalan Cikutra Timur No. 1, Jayapura, Riau 61347",Sereal/Beras,10,IDBEL,Belawan,32444.44,Jepang,JP,MV LANGGENG 87,0,1,0,0.6666666666666666,19,58,58
00738738,2026-01-24 08:00:00,UD Mandala Prayoga,884969653287101,"Gg. Kiaracondong No. 9, Banjarbaru, SG 16451",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,38552.95,Singapura,SG,MV LANGGENG 87,0,1,0,0.7083333333333334,15,80,69
00753510,2026-01-25 01:00:00,UD Mandala Prayoga,884969653287101,"Gang Jamika No. 402, Bitung, NB 79980",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,31324.84,Singapura,SG,MV LANGGENG 87,0,1,0,0.7083333333333334,18,57,66
00456885,2026-01-25 17:00:00,Perum Saptono Mustofa,513542784980841,"Gg. Gedebage Selatan No. 1, Batam, Nusa Tenggara Barat 55423",Sereal/Beras,10,IDBEL,Belawan,47868.0,India,IN,MV LANGGENG 87,0,1,0,0.6666666666666666,25,58,64
00619652,2026-01-29 19:00:00,PT Waskita,513338726247317,"Jl. Sentot Alibasa No. 8, Malang, Aceh 44694",Sereal/Beras,10,IDKBU,Kotabaru,44397.58,India,IN,MV LANGGENG 87,0,1,0,0.7916666666666666,19,56,64
00880958,2026-01-30 13:00:00,PD Pudjiastuti Marbun,489638346578713,"Jalan R.E Martadinata No. 0, Bekasi, Kepulauan Riau 11363",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,19406.3,China,CN,MV LANGGENG 87,0,1,0,0.75,15,66,61
00538385,2026-02-01 06:00:00,PT Melani Hutapea,219136193990916,"Gg. Rajiman No. 32, Banda Aceh, KI 23098",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,13110.86,India,IN,MV LANGGENG 87,0,1,0,1.7083333333333333,9,72,85
00840413,2026-02-02 01:00:00,PT Sirait Damanik,983930103105183,"Jl. KH Amin Jasuta No. 41, Sibolga, SB 99625",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,43356.51,India,IN,MV LANGGENG 87,0,1,0,0.7916666666666666,13,54,57
00602846,2026-02-14 08:00:00,Perum Saptono Mustofa,513542784980841,"Gg. Rajiman No. 22, Jayapura, BT 04633",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,33989.48,China,CN,MV LANGGENG 87,0,1,0,1.4583333333333333,15,66,61
00737522,2026-02-15 16:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gang H.J Maemunah No. 254, Pangkalpinang, KB 79799",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,35832.46,Singapura,SG,MV LANGGENG 87,0,1,0,1.3333333333333333,15,46,66
00179379,2026-02-16 10:00:00,CV Zulaika Anggraini,916697848018451,"Gang Rajawali Barat No. 000, Prabumulih, Papua Barat 87066",Sereal/Beras,10,IDTPE,Tanjung Perak,30750.2,China,CN,MV LANGGENG 87,0,1,0,0.75,12,66,61
00893098,2026-02-16 22:00:00,UD Mandala Prayoga,884969653287101,"Gg. Gedebage Selatan No. 97, Bekasi, Nusa Tenggara Barat 91149",Sereal/Beras,10,IDTPP,Tanjung Priok,47212.98,China,CN,MV LANGGENG 87,0,1,0,0.5,16,53,61
00820923,2026-02-17 23:00:00,UD Putra Tbk,346247510799118,"Gg. Gedebage Selatan No. 27, Kediri, PB 11554",Sereal/Beras,10,IDTPP,Tanjung Priok,22779.98,India,IN,MV LANGGENG 87,0,1,0,1.0416666666666667,18,53,64
00321574,2026-02-18 13:00:00,UD Mandala Prayoga,884969653287101,"Gang Surapati No. 15, Lubuklinggau, Kepulauan Bangka Belitung 27111",Sereal/Beras,10,IDTPP,Tanjung Priok,27770.79,China,CN,MV LANGGENG 87,0,1,0,0.5833333333333334,16,53,61
00655287,2026-02-19 17:00:00,UD Putra Tbk,346247510799118,"Gang Medokan Ayu No. 25, Tomohon, LA 26355",Sereal/Beras,10,IDBEL,Belawan,25063.42,Jepang,JP,MV LANGGENG 87,0,1,0,1.1666666666666667,18,58,58
00606788,2026-02-20 15:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Gg. W.R. Supratman No. 655, Kota Administrasi Jakarta Utara, ST 92931",Sereal/Beras,10,IDKBU,Kotabaru,40634.55,Singapura,SG,MV LANGGENG 87,0,1,0,0.9166666666666666,15,56,49
00885061,2026-02-21 22:00:00,PD Suwarno Tbk,872343098050097,"Gang Jayawijaya No. 5, Kota Administrasi Jakarta Selatan, PA 71753",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,9490.31,India,IN,MV LANGGENG 87,0,1,0,1.2916666666666667,14,57,51
00560512,2026-02-26 18:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Jalan Kutisari Selatan No. 5, Pagaralam, NB 08424",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,44673.23,India,IN,MV LANGGENG 87,0,1,0,0.08333333333333333,18,80,85
00395077,2026-02-26 21:00:00,PT Yulianti,801326773602606,"Jl. Rajawali Timur No. 325, Payakumbuh, Papua Barat 76927",Sereal/Beras,10,IDTPP,Tanjung Priok,24655.47,Jepang,JP,MV LANGGENG 87,0,1,0,0.125,13,53,58
00841782,2026-01-03 11:00:00,PT Pradipta (Persero) Tbk,983930103105183,"Jalan Gegerkalong Hilir No. 3, Tual, Kalimantan Tengah 35290",Sereal/Beras,10,IDKBU,Kotabaru,1944.3,India,IN,MV MALIK 51,0,0,1,2.4583333333333335,1,56,64
00376188,2026-01-09 10:00:00,CV Zulaika Anggraini,916697848018451,"Gg. Ciwastra No. 6, Sorong, Jawa Tengah 51168",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,5112.52,China,CN,MV MALIK 51,0,1,0,0.4583333333333333,20,66,70
00445098,2026-01-11 21:00:00,PT Waskita,513338726247317,"Jalan Laswi No. 35, Kota Administrasi Jakarta Utara, NB 32593",Sereal/Beras,10,IDBEL,Belawan,45481.32,India,IN,MV MALIK 51,0,1,0,0.25,19,58,64
00812745,2026-01-12 04:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Jl. Asia Afrika No. 32, Binjai, LA 41036",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,26997.42,China,CN,MV MALIK 51,0,1,0,0.2916666666666667,60,80,75
00710380,2026-01-12 12:00:00,PT Yulianti,801326773602606,"Gang Pasir Koja No. 8, Surakarta, KB 82973",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,45857.76,India,IN,MV MALIK 51,0,1,0,0.3333333333333333,20,65,51
00252657,2026-01-17 00:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Jalan Kapten Muslihat No. 961, Kediri, KS 42605",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,27608.55,Jepang,JP,MV MALIK 51,0,1,0,1.5833333333333333,15,65,56
00723175,2026-01-17 01:00:00,Perum Saptono Mustofa,513542784980841,"Gg. Sukajadi No. 539, Palangkaraya, Nusa Tenggara Barat 21971",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,29942.69,India,IN,MV MALIK 51,0,1,0,0.041666666666666664,16,52,57
00428047,2026-01-17 19:00:00,PT Sirait Damanik,983930103105183,"Jalan Erlangga No. 20, Sukabumi, Lampung 49297",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,38890.71,India,IN,MV MALIK 51,0,1,0,0.75,20,68,85
00877206,2026-01-18 14:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gang Abdul Muis No. 30, Surabaya, JB 47951",Sereal/Beras,10,IDKBU,Kotabaru,10224.2,India,IN,MV MALIK 51,0,1,0,0.7916666666666666,16,56,64
00742016,2026-01-20 05:00:00,PT Melani Hutapea,219136193990916,"Gg. Pacuan Kuda No. 9, Tarakan, SG 75784",Sereal/Beras,10,IDKBU,Kotabaru,47691.62,China,CN,MV MALIK 51,0,1,0,1.625,21,56,61
00435551,2026-01-20 10:00:00,CV Zulaika Anggraini,916697848018451,"Jl. K.H. Wahid Hasyim No. 1, Lubuklinggau, BA 03571",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,27511.15,Jepang,JP,MV MALIK 51,0,1,0,0.20833333333333334,20,52,48
