no_dok_ekspor,tgl_dok_ekspor,nama_perusahaan,npwp_perusahaan,alamat_perusahaan,nama_barang,hs_code_2d,kode_pelabuhan_ekspor,nama_pelabuhan_ekspor,berat_barang_ton,negara_tujuan,kode_negara_tujuan,nama_kapal,flag_anomali_tonase,flag_anomali_kapal,flag_anomali_kombinasi,selisih_hari_kapal,pt_hs_count,pel_hs_count,hs_neg_count
00459893,2026-01-04 19:00:00,UD Mandala Prayoga,884969653287101,"Jalan Sukabumi No. 2, Sibolga, Jambi 63319",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,12470.32,China,CN,MV NYOMAN 74,0,1,0,0.875,18,57,61
00694559,2026-01-06 07:00:00,Perum Saptono Mustofa,513542784980841,"Jalan Pacuan Kuda No. 4, Samarinda, Riau 94544",Sereal/Beras,10,IDTPE,Tanjung Perak,12923.59,India,IN,MV NYOMAN 74,0,1,0,1.5,25,66,64
00409848,2026-01-07 19:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Gg. W.R. Supratman No. 0, Bengkulu, KI 11842",Sereal/Beras,27,IDBEL,Belawan,38991.97,China,CN,MV NYOMAN 74,0,1,0,1.5,60,80,75
00534513,2026-01-08 02:00:00,PT Sirait Damanik,983930103105183,"Gang Kutisari Selatan No. 0, Pariaman, Lampung 71639",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,20376.93,China,CN,MV NYOMAN 74,0,1,0,0.2916666666666667,20,80,75
00628284,2026-01-14 17:00:00,Perum Saptono Mustofa,513542784980841,"Gang Indragiri No. 2, Parepare, MA 45089",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,49824.94,Jepang,JP,MV NYOMAN 74,0,0,0,6.625,24,80,66
00442924,2026-01-15 13:00:00,PD Pudjiastuti Marbun,489638346578713,"Gg. Rajawali Timur No. 586, Kota Administrasi Jakarta Selatan, SN 92435",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,35370.73,Singapura,SG,MV NYOMAN 74,0,1,0,0.8333333333333334,22,66,63
00955891,2026-01-18 18:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Gg. Wonoayu No. 362, Tanjungbalai, SG 56620",Sereal/Beras,10,IDBEL,Belawan,26736.66,China,CN,MV NYOMAN 74,0,0,0,3.2083333333333335,15,58,61
00889806,2026-01-21 02:00:00,PT Yulianti,801326773602606,"Jalan Setiabudhi No. 526, Probolinggo, Kepulauan Bangka Belitung 91122",Sereal/Beras,10,IDTPE,Tanjung Perak,807.22,Singapura,SG,MV NYOMAN 74,0,0,0,2.3333333333333335,13,66,49
00537314,2026-01-23 09:00:00,UD Mandala Prayoga,884969653287101,"Gg. Rajiman No. 3, Subulussalam, BT 76392",Sereal/Beras,10,IDTPE,Tanjung Perak,6202.81,Jepang,JP,MV NYOMAN 74,0,0,0,2.2916666666666665,16,66,58
00890648,2026-01-25 06:00:00,PT Yulianti,801326773602606,"Jl. Cempaka No. 61, Blitar, SU 11730",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,28672.65,Jepang,JP,MV NYOMAN 74,0,1,0,1.875,20,46,56
00692442,2026-01-28 14:00:00,PT Waskita,513338726247317,"Jalan Merdeka No. 468, Lubuklinggau, AC 35190",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,15509.39,China,CN,MV NYOMAN 74,0,0,0,3.3333333333333335,13,52,70
00717564,2026-01-31 02:00:00,Perum Sinaga,701543039117182,"Jl. Suniaraja No. 9, Batam, Jawa Tengah 63761",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,5472.23,China,CN,MV NYOMAN 74,0,0,0,2.5,13,66,70
00413940,2026-02-04 04:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Jalan Ahmad Dahlan No. 02, Sungai Penuh, JT 74596",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,11162.29,China,CN,MV NYOMAN 74,0,0,0,4.083333333333333,18,75,75
00888610,2026-02-04 22:00:00,CV Zulaika Anggraini,916697848018451,"Gg. Gardujati No. 21, Bima, LA 19515",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,20383.03,Jepang,JP,MV NYOMAN 74,0,1,0,0.75,20,66,48
00486768,2026-02-08 07:00:00,Perum Saptono Mustofa,513542784980841,"Gg. Cempaka No. 8, Mataram, Papua 66590",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,2120.99,China,CN,MV NYOMAN 74,0,0,0,3.375,16,52,70
00640230,2026-02-08 21:00:00,PT Yulianti,801326773602606,"Jl. Pasir Koja No. 428, Tidore Kepulauan, BT 05376",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,32711.98,Jepang,JP,MV NYOMAN 74,0,1,0,0.5833333333333334,20,65,56
00320522,2026-02-09 17:00:00,PT Melani Hutapea,219136193990916,"Jl. KH Amin Jasuta No. 7, Makassar, Riau 60041",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,35270.79,Singapura,SG,MV NYOMAN 74,0,1,0,0.8333333333333334,19,66,63
00288255,2026-02-10 05:00:00,UD Putra Tbk,346247510799118,"Gg. Cikutra Timur No. 45, Kota Administrasi Jakarta Selatan, MA 28309",Sereal/Beras,10,IDBEL,Belawan,14118.28,India,IN,MV NYOMAN 74,0,1,0,0.5,18,58,64
00912195,2026-02-12 19:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Jalan Rawamangun No. 0, Bandung, Lampung 43333",Sereal/Beras,10,IDKBU,Kotabaru,20680.27,Singapura,SG,MV NYOMAN 74,0,0,0,2.5833333333333335,15,56,49
00260750,2026-02-14 03:00:00,Perum Saptono Mustofa,513542784980841,"Jalan Stasiun Wonokromo No. 742, Lubuklinggau, ST 50723",Sereal/Beras,10,IDBEL,Belawan,41084.14,Jepang,JP,MV NYOMAN 74,0,1,0,1.3333333333333333,25,58,58
00473224,2026-02-15 06:00:00,UD Mandala Prayoga,884969653287101,"Jalan Suryakencana No. 63, Pariaman, BT 02497",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,37002.8,China,CN,MV NYOMAN 74,0,1,0,1.125,18,46,61
00803284,2026-02-16 10:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Jl. Sadang Serang No. 2, Pematangsiantar, SN 70369",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,30196.31,China,CN,MV NYOMAN 74,0,1,0,1.1666666666666667,16,66,70
00946739,2026-02-17 07:00:00,PD Manullang Tbk,048281489325288,"Jalan Laswi No. 857, Pekanbaru, JA 00666",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,42366.28,China,CN,MV NYOMAN 74,0,1,0,0.875,24,65,61
00112973,2026-02-18 14:00:00,PT Waskita,513338726247317,"Jalan Moch. Ramdan No. 843, Denpasar, Jawa Timur 91365",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,8154.61,India,IN,MV NYOMAN 74,0,1,0,1.2916666666666667,14,68,85
00700721,2026-02-18 21:00:00,CV Zulaika Anggraini,916697848018451,"Jalan KH Amin Jasuta No. 9, Yogyakarta, ST 98270",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,15249.93,India,IN,MV NYOMAN 74,0,1,0,0.2916666666666667,20,54,57
00897903,2026-02-20 12:00:00,Perum Sinaga,701543039117182,"Jl. Siliwangi No. 207, Lhokseumawe, Riau 49500",Sereal/Beras,10,IDTPP,Tanjung Priok,24434.72,China,CN,MV NYOMAN 74,0,1,0,1.625,8,53,61
00670286,2026-02-21 14:00:00,PT Sirait Damanik,983930103105183,"Jl. Soekarno Hatta No. 66, Palembang, KS 36533",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,6591.77,China,CN,MV NYOMAN 74,0,1,0,1.0833333333333333,13,66,70
00475198,2026-02-24 07:00:00,PT Melani Hutapea,219136193990916,"Gg. M.H Thamrin No. 7, Medan, SU 49562",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,10315.4,Singapura,SG,MV NYOMAN 74,0,0,0,2.7083333333333335,17,66,66
00888147,2026-02-25 15:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Gg. Rajawali Timur No. 74, Bitung, Jawa Barat 09407",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,39862.32,Singapura,SG,MV NYOMAN 74,0,1,0,1.3333333333333333,16,66,63
00260796,2026-02-26 00:00:00,UD Mandala Prayoga,884969653287101,"Gang Jakarta No. 259, Sorong, MA 98515",Sereal/Beras,10,IDBEL,Belawan,35864.68,Jepang,JP,MV NYOMAN 74,0,1,0,0.375,16,58,58
00958111,2026-02-26 14:00:00,PD Pudjiastuti Marbun,489638346578713,"Gang Soekarno Hatta No. 4, Mojokerto, Jawa Tengah 18749",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,32876.04,Jepang,JP,MV NYOMAN 74,0,1,0,0.5833333333333334,21,75,66
00372289,2026-02-28 17:00:00,PD Pudjiastuti Marbun,489638346578713,"Jalan Monginsidi No. 79, Sabang, SG 06403",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,20232.25,India,IN,MV NYOMAN 74,0,0,0,2.125,22,52,57
00408531,2026-01-01 14:00:00,PD Manullang Tbk,048281489325288,"Gg. Moch. Toha No. 26, Batu, ST 96886",Sereal/Beras,10,IDBEL,Belawan,28548.32,India,IN,MV PRABA 86,0,0,0,,20,58,64
00452693,2026-01-03 08:00:00,PD Pudjiastuti Marbun,489638346578713,"Gg. Kutisari Selatan No. 02, Sibolga, SU 02687",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,45796.29,India,IN,MV PRABA 86,0,1,0,1.75,21,75,85
00799715,2026-01-05 18:00:00,PT Sirait Damanik,983930103105183,"Gang Rumah Sakit No. 49, Serang, BT 28403",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,27838.36,China,CN,MV PRABA 86,0,0,0,2.4166666666666665,13,54,70
00263725,2026-01-12 05:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Gang Bangka Raya No. 858, Padangpanjang, Sulawesi Utara 46861",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,7857.54,China,CN,MV PRABA 86,0,0,0,6.458333333333333,18,80,75
00590547,2026-01-13 02:00:00,Perum Saptono Mustofa,513542784980841,"Jl. Sentot Alibasa No. 699, Purwokerto, Sulawesi Utara 40107",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,37456.71,India,IN,MV PRABA 86,0,1,0,0.875,24,72,85
00574609,2026-01-14 17:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Jl. Tubagus Ismail No. 631, Sawahlunto, SB 62397",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,34097.27,Jepang,JP,MV PRABA 86,0,1,0,1.625,12,75,66
00637207,2026-01-16 13:00:00,CV Zulaika Anggraini,916697848018451,"Gang M.H Thamrin No. 826, Bontang, KI 35892",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,4458.62,China,CN,MV PRABA 86,0,1,0,1.8333333333333333,20,54,70
00160361,2026-01-19 12:00:00,PD Manullang Tbk,048281489325288,"Gg. Jayawijaya No. 17, Sukabumi, KS 80634",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,20273.96,China,CN,MV PRABA 86,0,0,0,2.9583333333333335,24,65,61
00609747,2026-01-21 04:00:00,PT Sirait Damanik,983930103105183,"Jl. KH Amin Jasuta No. 26, Pasuruan, BB 86520",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,27140.49,Singapura,SG,MV PRABA 86,0,1,0,1.6666666666666667,13,52,63
00466058,2026-01-23 01:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Jalan Veteran No. 838, Metro, Nusa Tenggara Timur 87598",Sereal/Beras,27,IDBEL,Belawan,40355.47,India,IN,MV PRABA 86,0,1,0,1.875,60,80,85
00858075,2026-01-24 05:00:00,PD Pudjiastuti Marbun,489638346578713,"Gang Medokan Ayu No. 256, Batu, DKI Jakarta 53554",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,41589.74,India,IN,MV PRABA 86,0,1,0,1.1666666666666667,22,66,57
00243091,2026-01-26 05:00:00,PT Sirait Damanik,983930103105183,"Jalan Wonoayu No. 0, Semarang, BA 62720",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,-450.0,Jepang,JP,MV PRABA 86,1,0,0,2.0,20,75,66
00520007,2026-01-26 08:00:00,PD Pudjiastuti Marbun,489638346578713,"Gg. Merdeka No. 562, Tegal, PB 63926",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,47577.43,Jepang,JP,MV PRABA 86,0,1,0,0.125,15,65,56
00838686,2026-01-29 12:00:00,UD Mandala Prayoga,884969653287101,"Gang Kendalsari No. 1, Bogor, YO 94281",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,21025.99,Jepang,JP,MV PRABA 86,0,0,0,3.1666666666666665,18,66,56
00587933,2026-02-01 02:00:00,PT Yulianti,801326773602606,"Jl. Veteran No. 58, Padangpanjang, BE 66909",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,45839.01,India,IN,MV PRABA 86,0,0,0,2.5833333333333335,15,66,57
00277565,2026-02-04 02:00:00,PD Pudjiastuti Marbun,489638346578713,"Jalan Jamika No. 4, Manado, SR 70027",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,31680.04,Jepang,JP,MV PRABA 86,0,0,0,3.0,15,66,56
00222464,2026-02-04 12:00:00,PD Pudjiastuti Marbun,489638346578713,"Jl. Gegerkalong Hilir No. 11, Bukittinggi, GO 31555",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,22523.06,China,CN,MV PRABA 86,0,1,0,0.4166666666666667,15,46,61
00324876,2026-02-07 16:00:00,Perum Saptono Mustofa,513542784980841,"Gg. Jayawijaya No. 69, Dumai, Kalimantan Tengah 49465",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,36866.16,China,CN,MV PRABA 86,0,0,0,3.1666666666666665,15,57,61
00380394,2026-02-09 23:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Jalan Sentot Alibasa No. 21, Kota Administrasi Jakarta Utara, SB 32449",Sereal/Beras,27,IDBEL,Belawan,30566.09,Jepang,JP,MV PRABA 86,0,0,0,2.2916666666666665,60,80,66
00967566,2026-02-10 08:00:00,Perum Saptono Mustofa,513542784980841,"Gg. Otto Iskandardinata No. 666, Purwokerto, Bengkulu 43973",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,14639.57,China,CN,MV PRABA 86,0,1,0,0.375,15,66,61
00287081,2026-02-14 09:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Jalan KH Amin Jasuta No. 0, Kota Administrasi Jakarta Utara, NT 57919",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,18088.91,Singapura,SG,MV PRABA 86,0,0,0,4.041666666666667,60,72,69
00660187,2026-02-15 14:00:00,CV Zulaika Anggraini,916697848018451,"Gang Cihampelas No. 279, Palu, DKI Jakarta 52111",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,11947.67,Jepang,JP,MV PRABA 86,0,1,0,1.2083333333333333,20,52,48
00345886,2026-02-15 20:00:00,PT Melani Hutapea,219136193990916,"Gang Wonoayu No. 52, Denpasar, JK 16800",Sereal/Beras,10,IDKBU,Kotabaru,38912.68,Jepang,JP,MV PRABA 86,0,1,0,0.25,21,56,58
00187053,2026-02-18 06:00:00,UD Mandala Prayoga,884969653287101,"Jl. Kutai No. 1, Bitung, KU 99660",Sereal/Beras,10,IDBEL,Belawan,4305.21,Jepang,JP,MV PRABA 86,0,0,0,2.4166666666666665,16,58,58
00837793,2026-02-18 14:00:00,UD Mandala Prayoga,884969653287101,"Jl. Gegerkalong Hilir No. 684, Mataram, ST 61768",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,18197.01,Jepang,JP,MV PRABA 86,0,1,0,0.3333333333333333,20,66,48
00419335,2026-02-19 03:00:00,PD Suwarno Tbk,872343098050097,"Gang Kiaracondong No. 77, Probolinggo, Nusa Tenggara Barat 06167",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,39348.57,China,CN,MV PRABA 86,0,1,0,0.5416666666666666,22,66,70
00261756,2026-02-19 16:00:00,PD Suwarno Tbk,872343098050097,"Gang Monginsidi No. 225, Palu, JB 46176",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,3341.03,Singapura,SG,MV PRABA 86,0,1,0,0.5416666666666666,21,75,69
00230611,2026-02-20 11:00:00,PT Yulianti,801326773602606,"Gang Joyoboyo No. 59, Pasuruan, GO 57852",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,2872.22,Jepang,JP,MV PRABA 86,0,1,0,0.7916666666666666,15,80,66
00955330,2026-02-23 21:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Jl. Soekarno Hatta No. 2, Prabumulih, SN 00794",Sereal/Beras,27,IDTPP,Tanjung Priok,29289.07,Jepang,JP,MV PRABA 86,0,0,0,3.4166666666666665,60,75,66
00917794,2026-02-25 21:00:00,PT Melani Hutapea,219136193990916,"Gang Veteran No. 73, Purwokerto, Jawa Tengah 39821",Sereal/Beras,10,IDKBU,Kotabaru,19503.33,Singapura,SG,MV PRABA 86,0,0,0,2.0,21,56,49
00549057,2026-02-26 11:00:00,PT Yulianti,801326773602606,"Jl. Astana Anyar No. 50, Batu, Bengkulu 48193",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,31147.65,Singapura,SG,MV PRABA 86,0,1,0,0.5833333333333334,15,80,69
00141256,2026-02-27 03:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Jalan Rajawali Barat No. 477, Serang, Nusa Tenggara Timur 41314",Lemak & Minyak Hewani/Nabati (CPO),27,IDTPE,Tanjung Perak,7353.55,China,CN,MV PRABA 86,0,1,0,0.6666666666666666,60,68,75
00432017,2026-02-27 05:00:00,PT Sirait Damanik,983930103105183,"Jalan Jend. A. Yani No. 88, Palopo, JI 76297",Sereal/Beras,10,IDTPP,Tanjung Priok,10211.34,India,IN,MV PRABA 86,0,1,0,0.08333333333333333,18,53,64
00446382,2026-01-09 21:00:00,Perum Saptono Mustofa,513542784980841,"Gang Erlangga No. 875, Bengkulu, Sulawesi Tengah 51401",Sereal/Beras,10,IDTPE,Tanjung Perak,11774.5,India,IN,MV PRABAWA 11,0,0,0,,25,66,64
00663726,2026-01-10 02:00:00,UD Mandala Prayoga,884969653287101,"Jalan Peta No. 124, Tanjungpinang, Jawa Tengah 23804",Sereal/Beras,10,IDKBU,Kotabaru,5624.49,India,IN,MV PRABAWA 11,0,1,0,0.20833333333333334,16,56,64
00195371,2026-01-11 12:00:00,Perum Sinaga,701543039117182,"Jalan Tebet Barat Dalam No. 3, Padang Sidempuan, NT 43416",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,7355.96,India,IN,MV PRABAWA 11,0,1,0,1.4166666666666667,13,66,57
00717397,2026-01-15 06:00:00,PT Yulianti,801326773602606,"Gang Moch. Toha No. 399, Purwokerto, NT 20895",Sereal/Beras,10,IDTPE,Tanjung Perak,14359.85,India,IN,MV PRABAWA 11,0,0,0,3.75,13,66,64
00497666,2026-01-18 11:00:00,Perum Saptono Mustofa,513542784980841,"Jl. Stasiun Wonokromo No. 78, Lubuklinggau, KB 85854",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,39681.19,Singapura,SG,MV PRABAWA 11,0,0,0,3.2083333333333335,15,46,66
00807486,2026-01-19 13:00:00,PT Waskita,513338726247317,"Jl. Erlangga No. 90, Cirebon, SR 81845",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,3332.18,Singapura,SG,MV PRABAWA 11,0,1,0,1.0833333333333333,13,52,63
00364350,2026-01-19 15:00:00,Perum Sinaga,701543039117182,"Jl. Rajawali Timur No. 904, Mojokerto, KS 93149",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,7074.15,India,IN,MV PRABAWA 11,0,1,0,0.08333333333333333,18,80,85
00324644,2026-01-21 14:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Jalan HOS. Cokroaminoto No. 003, Dumai, Riau 19941",Sereal/Beras,10,IDKBU,Kotabaru,20078.88,Jepang,JP,MV PRABAWA 11,0,1,0,1.9583333333333333,15,56,58
00915777,2026-01-24 18:00:00,Perum Sinaga,701543039117182,"Gg. Rajawali Barat No. 57, Bandar Lampung, JT 95966",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,39230.33,China,CN,MV PRABAWA 11,0,0,0,3.1666666666666665,13,52,70
00212688,2026-01-26 20:00:00,PD Suwarno Tbk,872343098050097,"Jalan Rajawali Timur No. 2, Balikpapan, JB 27588",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,43791.98,Singapura,SG,MV PRABAWA 11,0,0,0,2.0833333333333335,22,52,63
00873308,2026-01-30 11:00:00,PT Melani Hutapea,219136193990916,"Gg. K.H. Wahid Hasyim No. 501, Bandar Lampung, JA 47395",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,5058.41,Singapura,SG,MV PRABAWA 11,0,0,0,3.625,17,66,66
00245551,2026-01-31 13:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Jalan H.J Maemunah No. 1, Solok, Bengkulu 78018",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,30056.87,China,CN,MV PRABAWA 11,0,1,0,1.0833333333333333,18,80,75
00636293,2026-01-31 21:00:00,UD Mandala Prayoga,884969653287101,"Gang Waringin No. 96, Medan, Nusa Tenggara Barat 35669",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,41728.23,China,CN,MV PRABAWA 11,0,1,0,0.3333333333333333,20,66,70
00397615,2026-02-02 23:00:00,PT Waskita,513338726247317,"Jalan Soekarno Hatta No. 906, Singkawang, Sumatera Utara 90277",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,26290.34,Singapura,SG,MV PRABAWA 11,0,0,0,2.0833333333333335,14,72,69
00327088,2026-02-07 10:00:00,Perum Sinaga,701543039117182,"Gang Siliwangi No. 9, Padang Sidempuan, JI 02341",Sereal/Beras,10,IDBEL,Belawan,30299.34,China,CN,MV PRABAWA 11,0,0,0,4.458333333333333,8,58,61
00396776,2026-02-08 17:00:00,PD Suwarno Tbk,872343098050097,"Gg. K.H. Wahid Hasyim No. 959, Madiun, YO 38782",Sereal/Beras,10,IDTPE,Tanjung Perak,22152.21,India,IN,MV PRABAWA 11,0,1,0,1.2916666666666667,14,66,64
00988846,2026-02-09 20:00:00,UD Putra Tbk,346247510799118,"Gg. Cikutra Timur No. 8, Meulaboh, SU 65405",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,29393.08,Singapura,SG,MV PRABAWA 11,0,1,0,1.125,21,65,66
00543419,2026-02-10 20:00:00,Perum Saptono Mustofa,513542784980841,"Jl. Rajiman No. 587, Cilegon, KB 64175",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,16700.43,Singapura,SG,MV PRABAWA 11,0,1,0,1.0,24,80,69
00277581,2026-02-12 19:00:00,PD Manullang Tbk,048281489325288,"Jl. Jayawijaya No. 0, Probolinggo, NT 55333",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,11442.99,India,IN,MV PRABAWA 11,0,1,0,1.9583333333333333,24,46,51
00289825,2026-02-17 04:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Gg. Joyoboyo No. 37, Tarakan, PB 52330",Sereal/Beras,10,IDBEL,Belawan,37557.29,China,CN,MV PRABAWA 11,0,0,0,4.375,15,58,61
00984310,2026-02-17 11:00:00,Perum Sinaga,701543039117182,"Gg. Rawamangun No. 8, Prabumulih, Papua Barat 37524",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,1250000.0,Jepang,JP,MV PRABAWA 11,1,1,0,0.2916666666666667,13,54,48
00881151,2026-02-18 06:00:00,PT Sirait Damanik,983930103105183,"Gang M.T Haryono No. 98, Tanjungbalai, GO 30324",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,18748.61,China,CN,MV PRABAWA 11,0,1,0,0.7916666666666666,20,72,75
00291093,2026-02-19 11:00:00,CV Zulaika Anggraini,916697848018451,"Jl. Wonoayu No. 8, Samarinda, PB 27523",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,31075.78,India,IN,MV PRABAWA 11,0,1,0,1.2083333333333333,16,72,85
00188380,2026-02-20 22:00:00,PT Sirait Damanik,983930103105183,"Jalan Cihampelas No. 726, Kota Administrasi Jakarta Pusat, KS 16373",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,48694.6,China,CN,MV PRABAWA 11,0,1,0,1.4583333333333333,15,57,61
00239543,2026-02-20 22:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Gg. Sukajadi No. 100, Kota Administrasi Jakarta Barat, DKI Jakarta 29001",Mesin & Peralatan Elektrik,27,IDKBU,Kotabaru,41650.44,China,CN,MV PRABAWA 11,0,1,0,0.0,60,72,75
00904152,2026-02-22 01:00:00,PT Yulianti,801326773602606,"Jl. Pasteur No. 1, Serang, GO 97501",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,9706.03,India,IN,MV PRABAWA 11,0,1,0,1.125,20,57,51
00527654,2026-01-01 00:00:00,Perum Sinaga,701543039117182,"Gang Kutisari Selatan No. 4, Pekalongan, Sulawesi Selatan 18367",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,28822.75,Singapura,SG,MV PUJI 35,0,0,0,,18,75,69
00332410,2026-01-01 00:00:00,PD Pudjiastuti Marbun,489638346578713,"Gang Indragiri No. 342, Purwokerto, KS 41497",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,8231.31,China,CN,MV PUJI 35,0,1,0,0.0,15,57,61
00911103,2026-01-01 22:00:00,Perum Sinaga,701543039117182,"Gang Rajiman No. 7, Kota Administrasi Jakarta Timur, Kalimantan Tengah 56149",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,46379.11,Singapura,SG,MV PUJI 35,0,1,0,0.9166666666666666,13,54,63
00402243,2026-01-02 07:00:00,PD Pudjiastuti Marbun,489638346578713,"Gg. Pasir Koja No. 51, Kotamobagu, YO 89846",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,971.32,China,CN,MV PUJI 35,0,1,0,0.375,22,66,70
00391255,2026-01-07 15:00:00,PD Pudjiastuti Marbun,489638346578713,"Gg. Gardujati No. 36, Parepare, Gorontalo 39231",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,2948.47,China,CN,MV PUJI 35,0,0,0,5.333333333333333,15,65,61
00540256,2026-01-16 12:00:00,PD Pudjiastuti Marbun,489638346578713,"Jl. Jayawijaya No. 819, Singkawang, Kalimantan Selatan 64772",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,44916.79,Singapura,SG,MV PUJI 35,0,0,0,8.875,15,66,66
00792644,2026-01-19 06:00:00,Perum Sinaga,701543039117182,"Jl. Indragiri No. 05, Sawahlunto, Papua 63280",Sereal/Beras,10,IDTPE,Tanjung Perak,45768.86,China,CN,MV PUJI 35,0,0,0,2.75,8,66,61
