GR_ID,NIB,NPWP,NAMA,NAMA_SINGKATAN,JENIS_PERSEROAN,STATUS_BADAN_HUKUM,STATUS_PERSEROAN,ALAMAT,KELURAHAN,DAERAH_ID,KODE_POS,FLAG_IMPOR,FLAG_EKSPOR,JENIS_API,KODE_KANTOR,NOMOR_TELPON,KATEGORI,NIPER,NOMOR_API,ID_PERUSAHAAN,TGL_PERUBAHAN_NIB,TGL_TERBIT_NIB,TGL_SYNC_OSS,STATUS_NIB,SOURCE,MATCH_TYPE,SOURCE_COUNT,N_CONFLICTS,IS_OUT_OF_SYNC,IS_STALE,HIGH_SYNC_LAG,IS_LOGICAL_CONFLICT_NIPER,CREATED_AT
GR004769,2239724843960,76.924.602.6-714.055,CV WASTUTI,CV,UD,Berbadan Hukum,Dibekukan,Gang Yos Sudarso No. 93,PEKANBARU,61,70799.0,N,Y,,,,,,,,2023-01-09,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004770,0000000000000,03.759.470.1-642.883,PERUM ANGGRIAWAN,PERUM,Firma,Berbadan Hukum,Dibekukan,Jl. Kapten Muslihat No. 1,TERNATE,31,34491.0,Y,N,API-P,,,,,,,2025-12-27,,,AKTIF,OSS_ONLY,N/A,1,0,False,False,,False,2026-06-12 00:43:00
GR004771,0000000000000,23.281.848.0-302.680,PT SIHOTANG FIRMANSYAH (PERSERO) TBK,PT,PT,Belum Berbadan Hukum,Tidak Aktif,Jalan Kh Amin Jasuta No. 734,PARIAMAN,31,14655.0,Y,Y,API-P,,,,,,,2025-09-26,,,AKTIF,OSS_ONLY,N/A,1,0,False,False,,False,2026-06-12 00:43:00
GR004772,9377533594095,83.925.669.3-931.837,PT HARDIANSYAH FIRMANSYAH TBK,PT,CV,Berbadan Hukum,Dibekukan,Gg. Pelajar Pejuang No. 847,TEGAL,35,92050.0,Y,N,API-P,,,,,,,2015-02-28,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004773,4433890254712,60.998.556.0-847.804,PD PRABOWO,PD,Firma,Belum Berbadan Hukum,Dibekukan,Jl. Suniaraja No. 593,,21,,N,N,,,,,,,,2025-04-12,,,DIBEKUKAN,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004774,0000000000000,33.930.353.3-629.217,PT ADRIANSYAH TBK,,CV,Berbadan Hukum,Tidak Aktif,Jalan Sukajadi No. 5,TOMOHON,12,32932.0,Y,N,API-U,,,,,,,2025-04-12,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004775,0000000000000,56.820.259.1-432.538,UD SURYATMI,UD,Firma,Belum Berbadan Hukum,Dibekukan,Jalan Peta No. 4,PAGARALAM,16,52830.0,N,N,,,,,,,,2023-09-01,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004776,4530073415274,96.679.157.1-144.550,PT ARDIANTO YULIARTI,PT,PT,Belum Berbadan Hukum,Aktif,Jl. Kh Amin Jasuta No. 47,JAMBI,35,27929.0,Y,Y,API-U,,,,,,,2023-09-03,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004777,7071992575117,09.258.302.0-894.196,PT MARYATI (PERSERO) TBK,PT,Firma,Belum Berbadan Hukum,Tidak Aktif,Gang Gardujati No. 917,MEDAN,12,,Y,Y,API-P,,,,,,,2023-08-20,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004778,1672336935107,27.525.382.1-324.829,PT WAHYUNI,PT,CV,Belum Berbadan Hukum,Tidak Aktif,Jl. Rumah Sakit No. 44,CIMAHI,35,21653.0,N,N,,,,,,,,2024-08-07,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004779,9967282419786,64.944.044.4-172.539,CV HARYANTO HARYANTO (PERSERO) TBK,,UD,Berbadan Hukum,Tidak Aktif,Jl. Cempaka No. 993,PADANGPANJANG,35,64201.0,N,N,,,,,,,,2025-06-20,,,AKTIF,OSS_ONLY,N/A,1,0,False,False,,False,2026-06-12 00:43:00
GR004780,0682179764670,99.967.351.7-816.305,CV WIBOWO (PERSERO) TBK,CV,PT,Berbadan Hukum,Dibekukan,Jl. Kiaracondong No. 1,KEDIRI,73,76461.0,Y,Y,API-P,,,,,,,2023-01-19,,,DICABUT,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004781,0000000000000,19.428.962.0-705.408,CV RAHIMAH THAMRIN,CV,PT,Berbadan Hukum,Tidak Aktif,Gang Kh Amin Jasuta No. 591,PALEMBANG,73,,Y,N,API-U,,,,,,,2023-01-10,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004782,0000000000000,25.756.008.4-192.689,PERUM YULIARTI,,UD,Belum Berbadan Hukum,Tidak Aktif,Gg. Moch. Toha No. 445,,35,50829.0,Y,Y,API-U,,,,,,,2024-01-27,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004783,0703646576105,17.833.510.2-194.699,PD DAMANIK,PD,Firma,Berbadan Hukum,Tidak Aktif,Jl. Antapani Lama No. 0,TANGERANG SELATAN,36,97806.0,N,N,,,,,,,,2025-08-25,,,AKTIF,OSS_ONLY,N/A,1,0,False,False,,False,2026-06-12 00:43:00
GR004784,0060670876240,65.130.572.3-966.848,PT SUARTINI PADMASARI TBK,PT,UD,Berbadan Hukum,Tidak Aktif,Jl. Monginsidi No. 32,KENDARI,35,75214.0,Y,Y,API-U,,,,,,,2024-04-18,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004785,3003056441589,51.561.593.7-866.313,PD LAKSITA,,Firma,Berbadan Hukum,Dibekukan,Gang Ronggowarsito No. 85,PASURUAN,32,57333.0,Y,Y,API-P,,,,,,,2023-07-19,,,DICABUT,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004786,6788695127057,03.728.163.7-195.648,PD KUSWANDARI (PERSERO) TBK,,PT,Berbadan Hukum,Aktif,Gg. Jend. A. Yani No. 519,DEPOK,31,,Y,Y,API-U,,,,,,,2024-03-22,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004787,0000000000000,02.014.109.4-229.800,PERUM SIREGAR,PERUM,Perum,Berbadan Hukum,Dibekukan,Jl. Abdul Muis No. 4,MALANG,35,85194.0,Y,N,API-U,,,,,,,2023-02-22,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004788,0823509688883,08.089.296.9-415.202,PT WIDODO GUNARTO TBK,PT,Perum,Belum Berbadan Hukum,Dibekukan,Gg. R.E Martadinata No. 64,CIMAHI,31,,N,N,,,,,,,,2024-06-27,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004789,2561962326862,47.091.859.3-479.488,PD ZULKARNAIN SITUMORANG (PERSERO) TBK,PD,Perum,Berbadan Hukum,Tidak Aktif,Jalan Setiabudhi No. 122,,33,53759.0,N,N,,,,,,,,2025-01-02,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004790,0000000000000,64.528.727.9-855.000,PT LATUPONO FARIDA TBK,PT,CV,Belum Berbadan Hukum,Dibekukan,Gang Asia Afrika No. 3,SABANG,35,49175.0,Y,N,API-U,,,,,,,2023-06-30,,,DICABUT,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004791,8013604947421,35.180.344.4-756.709,PT UYAINAH,PT,PT,Berbadan Hukum,Tidak Aktif,Gang Dr. Djunjunan No. 16,SABANG,33,,Y,N,API-P,,,,,,,2025-07-27,,,AKTIF,OSS_ONLY,N/A,1,0,False,False,,False,2026-06-12 00:43:00
GR004792,0000000000000,59.307.865.0-402.253,CV HARYANTO,CV,UD,Berbadan Hukum,Tidak Aktif,Gang Gegerkalong Hilir No. 35,KENDARI,61,19654.0,N,Y,,,,,,,,2023-03-27,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004793,7979389269481,28.682.253.5-977.131,PERUM YULIARTI TBK,PERUM,Firma,Berbadan Hukum,Dibekukan,Gg. Ahmad Dahlan No. 3,BAU-BAU,51,52047.0,N,Y,,,,,,,,2024-12-16,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004794,8332621003858,78.272.487.2-579.122,CV WIDODO MARPAUNG,CV,PT,Belum Berbadan Hukum,Dibekukan,Jalan W.R. Supratman No. 483,KENDARI,12,30146.0,N,Y,,,,,,,,2023-08-04,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004795,9999499401898,73.872.178.6-434.185,PT DAMANIK,PT,Perum,Belum Berbadan Hukum,Aktif,Jalan Lembong No. 509,SAWAHLUNTO,35,40960.0,Y,N,API-P,,,,,,,2025-01-23,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004796,1952098463477,59.263.107.5-873.306,PD SITORUS TBK,PD,CV,Berbadan Hukum,Tidak Aktif,Gang Ir. H. Djuanda No. 2,,35,,N,N,,,,,,,,2023-09-09,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004797,0000000000000,03.182.593.1-310.205,CV WASITA TBK,CV,CV,Berbadan Hukum,Tidak Aktif,Jalan K.H. Wahid Hasyim No. 166,SINGKAWANG,51,,N,N,,,,,,,,2025-10-23,,,AKTIF,OSS_ONLY,N/A,1,0,False,False,,False,2026-06-12 00:43:00
GR004798,9627718698683,07.113.455.7-432.180,PT LAKSITA,PT,UD,Berbadan Hukum,Dibekukan,Jalan Kutai No. 01,,21,15624.0,Y,N,API-P,,,,,,,2024-09-21,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004799,3466297254835,35.813.379.9-606.324,PD HASSANAH RAJATA,,CV,Belum Berbadan Hukum,Dibekukan,Jl. Moch. Ramdan No. 4,BINJAI,18,70587.0,Y,N,API-P,,,,,,,2024-11-18,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004800,7849082456094,29.942.155.0-122.963,PT LATUPONO SIREGAR (PERSERO) TBK,PT,CV,Berbadan Hukum,Dibekukan,Jalan Sentot Alibasa No. 19,SAWAHLUNTO,35,98511.0,Y,Y,API-U,,,,,,,2024-12-12,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004801,5806187001365,08.150.189.0-064.431,CV SITORUS MANDALA,CV,Perum,Belum Berbadan Hukum,Dibekukan,Jalan Sukabumi No. 138,BANJARMASIN,35,71629.0,N,Y,,,,,,,,2024-05-05,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004802,5526746934432,96.134.165.8-196.456,PERUM NASHIRUDDIN MARBUN,PERUM,PT,Berbadan Hukum,Dibekukan,Gg. S. Parman No. 5,SUKABUMI,73,,Y,N,API-U,,,,,,,2024-03-06,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004803,0000000000000,17.501.041.2-733.385,CV HANDAYANI (PERSERO) TBK,,UD,Berbadan Hukum,Tidak Aktif,Jl. Jend. Sudirman No. 3,TERNATE,35,56850.0,Y,N,API-P,,,,,,,2025-04-11,,,DICABUT,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004804,0000000000000,10.067.845.5-854.865,UD WAHYUDIN ZULKARNAIN TBK,UD,PT,Belum Berbadan Hukum,Dibekukan,Jalan Rajiman No. 33,TANJUNGBALAI,31,64353.0,N,Y,,,,,,,,2024-02-28,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004805,9182440428324,21.026.042.9-338.272,PT HARDIANSYAH NUGROHO,PT,CV,Belum Berbadan Hukum,Dibekukan,Gang Yos Sudarso No. 74,SIBOLGA,12,66735.0,Y,N,API-P,,,,,,,2025-08-28,,,AKTIF,OSS_ONLY,N/A,1,0,False,False,,False,2026-06-12 00:43:00
GR004806,7259673475317,71.301.713.1-996.844,UD RAHMAWATI SAEFULLAH (PERSERO) TBK,UD,Perum,Belum Berbadan Hukum,Dibekukan,Gang Ronggowarsito No. 2,YOGYAKARTA,16,53376.0,N,N,,,,,,,,2023-02-17,,,DIBEKUKAN,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004807,9797525421719,15.425.538.4-728.619,PD HUTASOIT ZULKARNAIN TBK,PD,UD,Berbadan Hukum,Dibekukan,Gang Stasiun Wonokromo No. 66,PADANG,31,,N,N,,,,,,,,2024-03-22,,,DICABUT,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004808,3198504788255,49.703.430.1-189.900,PD PRADIPTA,PD,PT,Berbadan Hukum,Dibekukan,Jl. Ciwastra No. 97,PADANG,35,,Y,N,API-P,,,,,,,2023-09-29,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004809,0000000000000,75.256.197.4-454.137,CV SITOMPUL TBK,,UD,Berbadan Hukum,Aktif,Gang Raya Setiabudhi No. 98,PADANGPANJANG,51,95092.0,N,Y,,,,,,,,2024-11-06,,,DICABUT,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004810,0000000000000,10.827.099.5-123.429,PD NAINGGOLAN,PD,UD,Belum Berbadan Hukum,Tidak Aktif,Gg. Merdeka No. 197,KOTA ADMINISTRASI JAKARTA PUSAT,31,61740.0,N,Y,,,,,,,,2023-10-06,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004811,8344998564725,46.252.836.6-323.700,PD UYAINAH (PERSERO) TBK,PD,Firma,Belum Berbadan Hukum,Aktif,Gg. Cikutra Timur No. 55,BAU-BAU,31,90431.0,N,N,,,,,,,,2023-12-30,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004812,0513748870554,67.012.046.5-479.759,PD SITUMORANG,,CV,Belum Berbadan Hukum,Tidak Aktif,Gg. Raya Setiabudhi No. 205,BINJAI,73,28078.0,N,Y,,,,,,,,2023-04-18,,,DICABUT,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004813,0000000000000,05.468.533.7-129.666,CV HALIMAH,CV,UD,Belum Berbadan Hukum,Tidak Aktif,Jalan Kiaracondong No. 43,SUNGAI PENUH,12,,Y,N,API-U,,,,,,,2024-09-20,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004814,1772002319390,20.050.022.1-815.786,PERUM WIBOWO,PERUM,PT,Berbadan Hukum,Tidak Aktif,Gang M.H Thamrin No. 488,TANJUNGBALAI,12,60824.0,N,Y,,,,,,,,2024-08-01,,,DICABUT,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004815,1606140351957,28.038.000.9-485.299,PD MULYANI,PD,CV,Belum Berbadan Hukum,Dibekukan,Jalan Kiaracondong No. 38,PALEMBANG,16,24205.0,N,Y,,,,,,,,2024-09-04,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004816,0000000000000,81.576.592.7-710.357,CV PURNAWATI NAMAGA TBK,CV,Firma,Belum Berbadan Hukum,Dibekukan,Gang Ciumbuleuit No. 042,PEKALONGAN,73,68090.0,N,Y,,,,,,,,2025-06-21,,,AKTIF,OSS_ONLY,N/A,1,0,False,False,,False,2026-06-12 00:43:00
GR004817,0832387825083,86.303.033.0-086.868,PD KUSWOYO,PD,Perum,Belum Berbadan Hukum,Tidak Aktif,Gang Jayawijaya No. 31,,36,,Y,Y,API-P,,,,,,,2023-01-25,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004818,0000000000000,71.810.530.7-967.260,PT UTAMI PUSPASARI,,UD,Berbadan Hukum,Tidak Aktif,Jl. H.J Maemunah No. 8,CIREBON,16,39830.0,N,Y,,,,,,,,2025-02-16,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004819,0000000000000,78.950.061.6-293.215,CV SURYATMI DONGORAN,CV,Perum,Belum Berbadan Hukum,Tidak Aktif,Jl. Setiabudhi No. 762,CIMAHI,16,12172.0,N,N,,,,,,,,2025-08-11,,,AKTIF,OSS_ONLY,N/A,1,0,False,False,,False,2026-06-12 00:43:00
GR004820,1079636690205,12.013.989.9-801.646,PT TARIHORAN,PT,PT,Berbadan Hukum,Dibekukan,Jalan Setiabudhi No. 56,GORONTALO,35,34348.0,Y,N,API-U,,,,,,,2015-04-12,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004821,0379281480229,65.201.738.5-765.525,UD SAMOSIR SAMOSIR,UD,Perum,Belum Berbadan Hukum,Tidak Aktif,Gg. Sukajadi No. 74,MAKASSAR,18,31101.0,N,Y,,,,,,,,2023-09-18,,,DIBEKUKAN,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004822,3785567123016,63.995.314.3-034.156,PD BUDIYANTO (PERSERO) TBK,,Perum,Belum Berbadan Hukum,Aktif,Gang R.E Martadinata No. 1,BEKASI,35,24707.0,Y,Y,API-U,,,,,,,2025-06-14,,,AKTIF,OSS_ONLY,N/A,1,0,False,False,,False,2026-06-12 00:43:00
GR004823,2594373591815,64.001.898.8-787.260,PT ASTUTI WIDODO,PT,Perum,Belum Berbadan Hukum,Dibekukan,Gang Indragiri No. 0,SAMARINDA,51,30375.0,N,N,,,,,,,,2023-11-28,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004824,0750461224714,10.079.410.7-209.822,PT MULYANI MAHESWARA,PT,Firma,Belum Berbadan Hukum,Aktif,Gg. Kebonjati No. 714,BANJAR,64,45082.0,N,N,,,,,,,,2025-10-19,,,DIBEKUKAN,OSS_ONLY,N/A,1,0,False,False,,False,2026-06-12 00:43:00
GR004825,8298118624380,89.921.786.1-095.731,PT FUJIATI HARDIANSYAH TBK,PT,UD,Belum Berbadan Hukum,Tidak Aktif,Jalan Asia Afrika No. 744,PAREPARE,32,99167.0,Y,Y,API-U,,,,,,,2024-02-22,,,DIBEKUKAN,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004826,0000000000000,21.455.142.6-361.676,PT SAMOSIR WACANA,,Firma,Berbadan Hukum,Dibekukan,Jl. Peta No. 8,LUBUKLINGGAU,18,,N,Y,,,,,,,,2024-01-02,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004827,4557404499271,08.045.675.8-806.200,CV WIBOWO LATUPONO (PERSERO) TBK,CV,UD,Berbadan Hukum,Tidak Aktif,Gg. Antapani Lama No. 153,MALANG,36,35599.0,Y,Y,API-P,,,,,,,2025-11-29,,,AKTIF,OSS_ONLY,N/A,1,0,False,False,,False,2026-06-12 00:43:00
GR004828,0000000000000,16.981.292.5-727.842,PD NUGROHO HUTAPEA,PD,PT,Belum Berbadan Hukum,Dibekukan,Gg. Pasirkoja No. 601,PADANGPANJANG,12,20584.0,N,N,,,,,,,,2024-10-13,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004829,4676654209866,50.824.291.5-982.841,PD ASTUTI (PERSERO) TBK,PD,PT,Belum Berbadan Hukum,Aktif,Jalan Suniaraja No. 21,TANJUNGBALAI,31,74863.0,N,Y,,,,,,,,2025-11-17,,,DICABUT,OSS_ONLY,N/A,1,0,False,False,,False,2026-06-12 00:43:00
GR004830,6679016861814,59.914.388.2-138.172,UD RAJASA TBK,UD,Perum,Berbadan Hukum,Aktif,Gg. Surapati No. 21,,12,11094.0,N,N,,,,,,,,2023-09-22,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004831,0666064064627,67.567.864.6-416.206,PT ANGGRAINI WULANDARI,PT,CV,Berbadan Hukum,Aktif,Gg. Tebet Barat Dalam No. 0,,32,28917.0,Y,Y,API-U,,,,,,,2025-08-23,,,AKTIF,OSS_ONLY,N/A,1,0,False,False,,False,2026-06-12 00:43:00
GR004832,0000000000000,68.994.968.7-785.230,PD TAMPUBOLON (PERSERO) TBK,PD,PT,Berbadan Hukum,Aktif,Jalan Gardujati No. 719,,16,17186.0,Y,Y,API-P,,,,,,,2024-12-25,,,DICABUT,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004833,0633147673009,13.415.297.6-076.882,PT NOVITASARI SUARTINI (PERSERO) TBK,PT,UD,Belum Berbadan Hukum,Aktif,Jalan Raya Ujungberung No. 2,BUKITTINGGI,64,93387.0,Y,Y,API-P,,,,,,,2025-11-29,,,AKTIF,OSS_ONLY,N/A,1,0,False,False,,False,2026-06-12 00:43:00
GR004834,8020820646028,66.696.644.3-418.529,CV KURNIAWAN,CV,UD,Belum Berbadan Hukum,Aktif,Jl. Yos Sudarso No. 367,PEKANBARU,21,,N,Y,,,,,,,,2024-12-10,,,DIBEKUKAN,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004835,9509181498350,98.173.434.5-158.903,PERUM HABIBI NUGROHO TBK,PERUM,UD,Berbadan Hukum,Tidak Aktif,Gang Pasteur No. 359,KOTA ADMINISTRASI JAKARTA TIMUR,32,,N,N,,,,,,,,2024-03-30,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004836,7930750475709,81.449.312.1-268.872,PD HASTUTI,PD,Firma,Belum Berbadan Hukum,Aktif,Gang Pasir Koja No. 340,BANJARBARU,35,55013.0,N,Y,,,,,,,,2023-07-21,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004837,0000000000000,02.526.580.7-913.267,PT MAULANA TBK,,Firma,Berbadan Hukum,Aktif,Jl. Rumah Sakit No. 8,BUKITTINGGI,35,,N,N,,,,,,,,2023-09-02,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004838,7379889008438,35.574.382.1-377.705,PD PERTIWI PUTRA (PERSERO) TBK,PD,UD,Berbadan Hukum,Aktif,Gg. Kh Amin Jasuta No. 0,SAWAHLUNTO,64,,N,Y,,,,,,,,2023-12-08,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004839,5552666641557,01.805.771.9-636.071,PT SUSANTI TBK,PT,UD,Belum Berbadan Hukum,Tidak Aktif,Jl. Stasiun Wonokromo No. 55,PALEMBANG,64,20082.0,Y,Y,API-P,,,,,,,2025-08-04,,,AKTIF,OSS_ONLY,N/A,1,0,False,False,,False,2026-06-12 00:43:00
GR004840,2803909880253,47.147.255.4-951.566,PD PRATIWI MULYANI,,PT,Berbadan Hukum,Tidak Aktif,Jalan Merdeka No. 53,PROBOLINGGO,12,30926.0,N,N,,,,,,,,2025-09-16,,,AKTIF,OSS_ONLY,N/A,1,0,False,False,,False,2026-06-12 00:43:00
GR004841,7957676024401,13.924.779.4-198.183,UD WINARSIH TBK,UD,Firma,Berbadan Hukum,Aktif,Gg. Pelajar Pejuang No. 54,DENPASAR,35,11794.0,Y,N,API-P,,,,,,,2023-12-03,,,DICABUT,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004842,0000000000000,66.865.448.8-318.304,UD MUSTOFA (PERSERO) TBK,,PT,Belum Berbadan Hukum,Tidak Aktif,Gg. Otto Iskandardinata No. 7,BUKITTINGGI,12,96304.0,N,Y,,,,,,,,2025-03-11,,,DICABUT,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004843,7485298675542,20.706.554.3-870.580,UD DAMANIK TBK,UD,Perum,Berbadan Hukum,Dibekukan,Gang Cikutra Timur No. 38,PEKALONGAN,73,,N,Y,,,,,,,,2025-12-26,,,AKTIF,OSS_ONLY,N/A,1,0,False,False,,False,2026-06-12 00:43:00
GR004844,0000000000000,62.670.797.8-887.016,UD WIBISONO,UD,UD,Berbadan Hukum,Aktif,Gg. Wonoayu No. 839,BUKITTINGGI,21,77416.0,Y,N,API-U,,,,,,,2024-11-20,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004845,1911129197426,78.276.117.1-792.090,PD LATUPONO,PD,Firma,Belum Berbadan Hukum,Tidak Aktif,Gg. Joyoboyo No. 79,SERANG,18,92496.0,Y,Y,API-U,,,,,,,2015-10-05,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004846,0000000000000,07.594.667.1-413.399,PD ARDIANTO NURDIYANTI TBK,PD,Firma,Berbadan Hukum,Dibekukan,Gang W.R. Supratman No. 363,KOTAMOBAGU,21,86622.0,N,N,,,,,,,,2025-04-08,,,DIBEKUKAN,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004847,9741451873651,47.884.996.8-355.819,UD FARIDA,,Firma,Berbadan Hukum,Aktif,Jl. Kutai No. 9,BLITAR,12,14578.0,Y,Y,API-P,,,,,,,2023-08-06,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004848,2024633832802,70.644.478.3-331.237,UD UWAIS UYAINAH,UD,PT,Berbadan Hukum,Tidak Aktif,Jalan Bangka Raya No. 051,PEMATANGSIANTAR,73,63799.0,N,Y,,,,,,,,2025-06-20,,,DIBEKUKAN,OSS_ONLY,N/A,1,0,False,False,,False,2026-06-12 00:43:00
GR004849,0000000000000,56.053.532.3-299.362,PERUM WACANA RAHIMAH TBK,PERUM,Perum,Berbadan Hukum,Aktif,Gg. Ciwastra No. 57,KOTA ADMINISTRASI JAKARTA SELATAN,36,,Y,N,API-U,,,,,,,2023-11-18,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004850,3024159844967,88.601.263.8-677.834,PD TAMPUBOLON RAJATA TBK,PD,Perum,Berbadan Hukum,Dibekukan,Gang Cikapayang No. 707,,61,95575.0,N,N,,,,,,,,2025-10-15,,,AKTIF,OSS_ONLY,N/A,1,0,False,False,,False,2026-06-12 00:43:00
GR004851,5228975339688,54.063.068.0-994.167,PERUM SURYONO DONGORAN TBK,PERUM,UD,Berbadan Hukum,Dibekukan,Jalan Rumah Sakit No. 4,PADANG SIDEMPUAN,12,35627.0,N,N,,,,,,,,2025-05-17,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004852,8758525724925,72.970.516.7-427.271,PD SUSANTI,PD,UD,Belum Berbadan Hukum,Tidak Aktif,Jalan Yos Sudarso No. 910,MEDAN,31,41468.0,Y,N,API-P,,,,,,,2023-02-20,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
GR004853,3113096377401,77.779.270.2-974.164,UD ZULKARNAIN (PERSERO) TBK,UD,CV,Berbadan Hukum,Aktif,Jalan Veteran No. 951,TASIKMALAYA,32,83349.0,N,N,,,,,,,,2024-02-16,,,AKTIF,OSS_ONLY,N/A,1,0,False,True,,False,2026-06-12 00:43:00
